"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"CT0121051","166 & 180 BOSTON TURNPIKE","Community water system","Ground water","Tolland","BOLTON","31","4","70","4"
"CT0231011","298-302 ALBANY TURNPIKE","Community water system","Ground water","Hartford","CANTON","28","8","63","6"
"CT0189971","39 HOP BROOK RD - APT COMPLEX","Community water system","Ground water","Fairfield","BROOKFIELD","36","6","207","4"
"CT0121081","890 BOSTON TURNPIKE","Community water system","Ground water","Tolland","BOLTON","60","3","198","2"
"CT0261001","AARON MANOR NURSING & REHAB CENTER","Community water system","Ground water","Middlesex","CHESTER","81","9","23","6"
"CT0670021","ABBY WATER LLC","Community water system","Ground water","Tolland","HEBRON","100","6","74","6"
"CT0030061","AH 1 LLC","Community water system","Ground water","Windham","ASHFORD","50","5","42","6"
"CT0780131","AH 2 LLC","Community water system","Ground water","Tolland","MANSFIELD","96","9","52","6"
"CT0030051","AH 3 LLC","Community water system","Ground water","Windham","ASHFORD","96","4","113","6"
"CT1310031","APPLE VALLEY VILLAGE","Community water system","Ground water","Hartford","SOUTHINGTON","70","4","17","6"
"CT0347051","AQUA VISTA ASSOC, INC - LOWER SYSTEM","Community water system","Ground water","Fairfield","DANBURY","128","10","20","5"
"CT0340111","AQUA VISTA ASSOC, INC - UPPER SYSTEM","Community water system","Ground water","Fairfield","DANBURY","260","16","40","5"
"CT0915221","AQUARION WATER CO OF CT - DUNHAM POND","Community water system","Ground water","Fairfield","NEW FAIRFIELD","121","8","50","5"
"CT1390021","AQUARION WATER CO OF CT - SUFFIELD","Community water system","Ground water","Hartford","SUFFIELD","595","11","52","5"
"CT0819061","AQUARION WATER CO OF CT - WEST SHORE","Community water system","Ground water","New Haven","MIDDLEBURY","100","9","1","2"
"CT0910011","AQUARION WATER CO OF CT-BALL POND SYS","Community water system","Ground water","Fairfield","NEW FAIRFIELD","792","28","13","5"
"CT1189171","AQUARION WATER CO OF CT-BARNUM SYSTEM","Community water system","Surface water purchased","Fairfield","RIDGEFIELD","120","3","1","5"
"CT0790051","AQUARION WATER CO OF CT-BIRCHWOOD ESTATE","Community water system","Ground water","Hartford","MARLBOROUGH","251","14","5","5"
"CT0189791","AQUARION WATER CO OF CT-BROOKFIELD SYS","Community water system","Ground water","Fairfield","BROOKFIELD","2,608","29","19","4"
"CT0960101","AQUARION WATER CO OF CT-CARMEN HILL","Community water system","Ground water","Litchfield","NEW MILFORD","322","11","50","5"
"CT0340131","AQUARION WATER CO OF CT-CEDAR HEIGHTS","Community water system","Ground water","Fairfield","DANBURY","367","13","11","5"
"CT0970051","AQUARION WATER CO OF CT-CHESTNUT TREE","Community water system","Ground water","Fairfield","NEWTOWN","136","9","16","5"
"CT0098011","AQUARION WATER CO OF CT-CHIMNEY HEIGHTS","Community water system","Ground water","Fairfield","BETHEL, DANBURY","1,554","9","7","6"
"CT0310011","AQUARION WATER CO OF CT-CORNWALL SYSTEM","Community water system","Ground water","Litchfield","CORNWALL","204","7","1","5"
"CT1180071","AQUARION WATER CO OF CT-CRAIGMOOR","Community water system","Ground water","Fairfield","RIDGEFIELD","61","11","11","5"
"CT0960161","AQUARION WATER CO OF CT-DEAN HEIGHTS SYS","Community water system","Ground water","Litchfield","NEW MILFORD","162","11","44","5"
"CT0378011","AQUARION WATER CO OF CT-EAST DERBY","Community water system","Surface water purchased","New Haven","DERBY, ORANGE","1,850","5","12","5"
"CT0420011","AQUARION WATER CO OF CT-EAST HAMPTON DIV","Community water system","Ground water","Middlesex","EAST HAMPTON","189","12","1","5"
"CT0910021","AQUARION WATER CO OF CT-FIELDSTONE RIDGE","Community water system","Ground water","Fairfield","DANBURY, NEW FAIRFIELD","84","7","3","5"
"CT0960141","AQUARION WATER CO OF CT-FOREST HILLS SYS","Community water system","Ground water","Litchfield","NEW MILFORD","665","24","72","6"
"CT0570011","AQUARION WATER CO OF CT-GREENWICH SYSTEM","Community water system","Surface water","Fairfield","GREENWICH, STAMFORD","53,041","30","7","5"
"CT1080011","AQUARION WATER CO OF CT-HAWKSTONE SYSTEM","Community water system","Surface water purchased","New Haven","OXFORD, SEYMOUR","172","4","2","5"
"CT0340251","AQUARION WATER CO OF CT-HOLLANDALE EST.","Community water system","Surface water purchased","Fairfield","DANBURY","210","4","17","5"
"CT0180131","AQUARION WATER CO OF CT-INDIAN FIELDS","Community water system","Ground water","Fairfield","BROOKFIELD","147","13","24","5"
"CT1500091","AQUARION WATER CO OF CT-JUDEA DEPOT","Community water system","Ground water","Litchfield","WASHINGTON","400","11","6","6"
"CT1500021","AQUARION WATER CO OF CT-JUDEA MAIN","Community water system","Ground water","Litchfield","WASHINGTON","219","10","2","6"
"CT0340211","AQUARION WATER CO OF CT-KEN OAKS","Community water system","Surface water purchased","Fairfield","DANBURY","204","5","7","5"
"CT0680011","AQUARION WATER CO OF CT-KENT SYSTEM","Community water system","Ground water","Litchfield","KENT","817","10","4","5"
"CT1300031","AQUARION WATER CO OF CT-LAKESIDE SYSTEM","Community water system","Ground water","New Haven","SOUTHBURY","455","15","42","5"
"CT0960221","AQUARION WATER CO OF CT-LAUREL RIDGE","Community water system","Ground water","Litchfield","NEW MILFORD","80","7","0","1"
"CT0710021","AQUARION WATER CO OF CT-LEBANON DIVISION","Community water system","Ground water","New London","LEBANON","149","6","2","5"
"CT0740011","AQUARION WATER CO OF CT-LITCHFIELD SYS","Community water system","Surface water purchased","Litchfield","GOSHEN, LITCHFIELD, TORRINGTON","3,097","29","4","5"
"CT0150011","AQUARION WATER CO OF CT-MAIN SYSTEM","Community water system","Surface water","Fairfield","BEACON FALLS, BRIDGEPORT, DARIEN, EASTON, FAIRFIELD, GREENWICH, MONROE, NEW CANAAN, NEWTOWN, NORWALK, REDDING, RIDGEFIELD, SEYMOUR, SHELTON, STAMFORD, STRATFORD, TRUMBULL, WESTON, WESTPORT, WILTON","351,756","109","3","7"
"CT1189161","AQUARION WATER CO OF CT-MCKEON SYSTEM","Community water system","Surface water purchased","Fairfield","RIDGEFIELD","67","3","3","5"
"CT0960201","AQUARION WATER CO OF CT-MEADOWBROOK","Community water system","Ground water","Litchfield","BRIDGEWATER, NEW MILFORD","396","19","12","5"
"CT1370011","AQUARION WATER CO OF CT-MYSTIC","Community water system","Surface water","New London","GROTON, LEDYARD, STONINGTON","10,784","23","10","5"
"CT0900011","AQUARION WATER CO OF CT-NEW CANAAN SYS","Community water system","Surface water purchased","Fairfield","NEW CANAAN, STAMFORD","10,097","24","3","5"
"CT0960011","AQUARION WATER CO OF CT-NEW MILFORD","Community water system","Ground water","Litchfield","NEW MILFORD","7,121","56","49","10"
"CT0970011","AQUARION WATER CO OF CT-NEWTOWN SYSTEM","Community water system","Ground water","Fairfield","NEWTOWN","4,062","11","24","5"
"CT0980011","AQUARION WATER CO OF CT-NORFOLK SYSTEM","Community water system","Surface water","Litchfield","NORFOLK","913","9","5","6"
"CT0350011","AQUARION WATER CO OF CT-NOROTON SYSTEM","Community water system","Surface water purchased","Fairfield","DARIEN, NEW CANAAN, NORWALK, STAMFORD","18,737","17","1","5"
"CT1000011","AQUARION WATER CO OF CT-NORTH CANAAN SYS","Community water system","Ground water","Litchfield","NORTH CANAAN","1,481","12","1","5"
"CT0910031","AQUARION WATER CO OF CT-OAKWOOD ACRES","Community water system","Ground water","Fairfield","NEW FAIRFIELD","694","9","9","5"
"CT0970041","AQUARION WATER CO OF CT-OWSC","Community water system","Ground water","Fairfield","NEWTOWN","453","26","128","5"
"CT0911091","AQUARION WATER CO OF CT-OWSC BIRCHES","Community water system","Ground water","Fairfield","NEW FAIRFIELD","46","9","4","5"
"CT0180011","AQUARION WATER CO OF CT-OWSC BROOKWOOD","Community water system","Ground water","Fairfield","BROOKFIELD","897","10","34","5"
"CT0180021","AQUARION WATER CO OF CT-OWSC BUTTERNUT","Community water system","Ground water","Fairfield","BROOKFIELD","124","10","15","5"
"CT0910041","AQUARION WATER CO OF CT-OWSC POSSUM RDGE","Community water system","Ground water","Fairfield","NEW FAIRFIELD","307","15","72","5"
"CT0969361","AQUARION WATER CO OF CT-PARK GLEN SYSTEM","Community water system","Ground water","Litchfield","NEW MILFORD","68","8","35","4"
"CT0340081","AQUARION WATER CO OF CT-PEARCE MANOR","Community water system","Ground water","Fairfield","DANBURY","200","5","13","5"
"CT0960301","AQUARION WATER CO OF CT-PLEASANT VIEW","Community water system","Ground water","Litchfield","NEW MILFORD","217","25","91","6"
"CT1500341","AQUARION WATER CO OF CT-QUARRY RIDGE","Community water system","Ground water","Litchfield","WASHINGTON","102","9","6","6"
"CT1180021","AQUARION WATER CO OF CT-RIDGEFIELD KNOLL","Community water system","Ground water","Fairfield","RIDGEFIELD","958","12","62","5"
"CT1180011","AQUARION WATER CO OF CT-RIDGEFIELD SYS","Community water system","Surface water purchased","Fairfield","RIDGEFIELD","7,415","60","19","5"
"CT0340271","AQUARION WATER CO OF CT-ROLLING RIDGE","Community water system","Surface water purchased","Fairfield","DANBURY","115","5","56","5"
"CT1220011","AQUARION WATER CO OF CT-SALISBURY SYS","Community water system","Surface water","Litchfield","SALISBURY","1,932","29","4","6"
"CT1180041","AQUARION WATER CO OF CT-SCODON","Community water system","Ground water","Fairfield","RIDGEFIELD","130","18","7","6"
"CT1280021","AQUARION WATER CO OF CT-SIMSBURY SYSTEM","Community water system","Ground water","Hartford","EAST GRANBY, GRANBY, SIMSBURY","29,370","46","22","5"
"CT1350011","AQUARION WATER CO OF CT-STAMFORD","Community water system","Surface water","Fairfield","DARIEN, GREENWICH, STAMFORD","99,415","34","1","6"
"CT1270021","AQUARION WATER CO OF CT-TIMBER TRAILS","Community water system","Ground water","Fairfield","NEW FAIRFIELD, SHERMAN","312","20","11","4"
"CT0550011","AQUARION WATER CO OF CT-TLWC","Community water system","Ground water","Litchfield","GOSHEN","228","6","4","5"
"CT1668011","AQUARION WATER CO OF CT-TLWC CLEARVIEW","Community water system","Ground water purchased","New Haven","WOLCOTT","225","3","2","4"
"CT0340191","AQUARION WATER CO OF CT-TLWC INDIAN SPRG","Community water system","Ground water","Fairfield","DANBURY","364","7","11","6"
"CT1666011","AQUARION WATER CO OF CT-TLWC WOODRICH","Community water system","Ground water","New Haven","WOLCOTT","81","9","63","6"
"CT0968011","AQUARION WATER CO OF CT-TWIN OAKS SYSTEM","Community water system","Ground water","Litchfield","NEW MILFORD","174","8","25","5"
"CT1240011","AQUARION WATER CO OF CT-VALLEY SYSTEM","Community water system","Surface water purchased","New Haven","ANSONIA, BEACON FALLS, BETHANY, OXFORD, SEYMOUR, WOODBRIDGE","13,080","38","7","5"
"CT0780211","AQUARION WATER CO OF CT-VALLEY VIEW","Community water system","Ground water","Tolland","MANSFIELD","131","10","76","5"
"CT0180141","AQUARION WATER CO OF CT-WESTERN BROOKFLD","Community water system","Ground water","Fairfield","BROOKFIELD","1,203","26","38","5"
"CT1680011","AQUARION WATER CO OF CT-WOODBURY SYSTEM","Community water system","Ground water","Litchfield","WOODBURY","1,209","15","60","7"
"CT1370071","ARLINGTON ACRES MANUFACT HOUSE COMM, LLC","Community water system","Ground water","New London","STONINGTON","392","6","30","5"
"CT1099141","ARNIO DRIVE LLC","Community water system","Ground water","Windham","PLAINFIELD","33","5","9","4"
"CT1490021","ARROW POINT WATER CO","Community water system","Ground water","Litchfield","WARREN","84","7","15","6"
"CT1669011","ARROWHEAD BY THE LAKE ASSOCIATION, INC.","Community water system","Ground water","New Haven","WOLCOTT","288","8","35","6"
"CT0180091","ARROWHEAD POINT HOMEOWNERS ASSN INC.","Community water system","Ground water","Fairfield","BROOKFIELD, NEW FAIRFIELD","296","13","25","5"
"CT0720101","ASH WATER COMPANY, LLC","Community water system","Ground water","New London","LEDYARD","108","11","26","6"
"CT0030011","ASHFORD HILLS APARTMENTS","Community water system","Ground water","Windham","ASHFORD","136","9","101","5"
"CT0040011","AVON WATER CO","Community water system","Ground water","Hartford","AVON, FARMINGTON, SIMSBURY","11,590","52","181","6"
"CT0743011","BANTAM VILLAGE","Community water system","Ground water","Litchfield","LITCHFIELD","96","9","25","5"
"CT1420021","BAXTER FARMS COMMUNITY WATER ASSOC","Community water system","Ground water","Tolland","TOLLAND","175","8","10","7"
"CT1500031","BEE BROOK CROSSING CONDOMINIUMS","Community water system","Ground water","Litchfield","WASHINGTON","120","9","44","5"
"CT0420031","BELLWOOD COURT","Community water system","Ground water","Middlesex","EAST HAMPTON","31","7","25","5"
"CT0070021","BERLIN WATER CONTROL COMMISSION","Community water system","Surface water purchased","Hartford","BERLIN, MIDDLETOWN, NEWINGTON","5,128","21","151","7"
"CT1200071","BERNHARDT MEADOW","Community water system","Ground water","Litchfield","ROXBURY","36","6","14","7"
"CT0081011","BETHANY MOBILE HOME PARK","Community water system","Ground water","New Haven","BETHANY","138","12","15","5"
"CT0090011","BETHEL WATER DEPT","Community water system","Surface water","Fairfield","BETHEL, DANBURY","9,507","32","61","5"
"CT0960061","BIRCH GROVES ASSOCIATION, INC","Community water system","Ground water","Litchfield","NEW MILFORD","300","19","46","8"
"CT0030041","BIRCH HILLS CONDOMINIUMS","Community water system","Ground water","Windham","ASHFORD","132","6","14","7"
"CT0827081","BITTERSWEET RIDGE WATER ASSOCIATION","Community water system","Ground water","Middlesex","MIDDLEFIELD","40","8","13","4"
"CT0990011","BLUE TRAILS WATER ASSOCIATION","Community water system","Ground water","New Haven","DURHAM, NORTH BRANFORD","228","6","84","5"
"CT1051011","BOXWOOD CONDOMINIUM ASSOCIATION","Community water system","Ground water","New London","OLD LYME","28","5","83","5"
"CT0878011","BREEZY KNOLL ASSOCIATION","Community water system","Ground water","Litchfield","LITCHFIELD, MORRIS","100","4","81","5"
"CT0161011","BRIDGEWATER COMMONS CONDOMINIUMS","Community water system","Ground water","Litchfield","BRIDGEWATER","51","7","29","6"
"CT0170011","BRISTOL WATER DEPARTMENT","Community water system","Surface water","Hartford","BRISTOL, BURLINGTON, PLAINVILLE, PLYMOUTH, SOUTHINGTON","52,079","47","103","7"
"CT0180171","BROOKFIELD HILLS CONDOMINIUM UNIT OWNERS","Community water system","Ground water","Fairfield","BETHEL, BROOKFIELD","144","6","32","6"
"CT0184011","BROOKFIELD HOUSING AUTHORITY","Community water system","Ground water","Fairfield","BROOKFIELD","37","9","17","6"
"CT0190051","BROOKLYN MANOR","Community water system","Ground water","Windham","BROOKLYN","30","3","27","5"
"CT1180091","BROOKVIEW WATER COMPANY","Community water system","Ground water","Fairfield","RIDGEFIELD","55","5","117","5"
"CT1699011","BROOKWOOD APARTMENTS","Community water system","Ground water","Windham","WOODSTOCK","44","13","107","6"
"CT0688011","BROOKWOODS II","Community water system","Ground water","Litchfield","KENT","120","6","11","6"
"CT0579143","BRUNSWICK MIDDLE SCHOOL SYSTEM 1","Community water system","Ground water","Fairfield","GREENWICH","567","8","14","5"
"CT0229031","CAMPBELL HEIGHTS APARTMENTS - SYSTEM #2","Community water system","Ground water","Windham","CANTERBURY","152","9","23","5"
"CT0210011","CANAAN WATER DEPT","Community water system","Ground water","Litchfield","CANAAN","488","15","38","6"
"CT0960151","CANDLE HILL MOBILE HOME PARK","Community water system","Ground water","Litchfield","NEW MILFORD","233","12","17","6"
"CT0910591","CANDLEWOOD KNOLLS WATER AUTHORITY","Community water system","Ground water","Fairfield","NEW FAIRFIELD","524","10","137","5"
"CT0180181","CANDLEWOOD ORCHARDS PROPERTY OWNERS CORP","Community water system","Ground water","Fairfield","BROOKFIELD, NEW FAIRFIELD","144","7","110","7"
"CT0180061","CANDLEWOOD SHORES TAX DISTRICT","Community water system","Ground water","Fairfield","BROOKFIELD, NEW FAIRFIELD","1,315","14","42","5"
"CT0960211","CANDLEWOOD SPRINGS PROPERTY OWNERS ASSN","Community water system","Ground water","Litchfield","NEW MILFORD","148","7","19","6"
"CT0960091","CANDLEWOOD TRAILS ASSOCIATION, INC.","Community water system","Ground water","Litchfield","NEW MILFORD","312","20","131","9"
"CT0710011","CAREFREE HOMEOWNERS ASSOCIATION","Community water system","Ground water","New London","LEBANON","172","10","82","5"
"CT0780181","CARRIAGE HOUSE APARTMENTS","Community water system","Ground water","Tolland","MANSFIELD","196","7","30","6"
"CT1600081","CEDAR RIDGE APARTMENTS","Community water system","Ground water","Tolland","MANSFIELD, WILLINGTON","300","11","71","7"
"CT0340141","CEDAR TERRACE PROP OWNERS ASSN","Community water system","Ground water","Fairfield","DANBURY","66","11","41","7"
"CT1050011","CHADWICK HOMEOWNERS ASSN., INC.","Community water system","Ground water","New London","OLD LYME","292","8","39","5"
"CT0248011","CHAPLIN WOODS CONDOMINIUMS","Community water system","Ground water","Windham","CHAPLIN","69","8","6","5"
"CT1221031","CHATFIELD HILL ASSN., INC.","Community water system","Ground water","Litchfield","SALISBURY","68","4","5","5"
"CT0424011","CHATHAM ACRES ELDERLY HOUSING","Community water system","Ground water","Middlesex","EAST HAMPTON","50","6","15","5"
"CT0420071","CHATHAM APARTMENTS","Community water system","Ground water","Middlesex","EAST HAMPTON","40","7","68","6"
"CT0408011","CHELSEA COMMON CONDOMINIUM ASSOCIATION","Community water system","Ground water","Hartford","EAST GRANBY","126","6","10","5"
"CT0411061","CHESTELM HEALTH & REHABILITATION CENTER","Community water system","Ground water","Middlesex","EAST HADDAM","120","8","11","7"
"CT0176021","CHIPPANYDALE ASSOCIATION","Community water system","Ground water","Hartford","BRISTOL","52","4","87","6"
"CT0960071","CLC OWNERS CORPORATION","Community water system","Ground water","Litchfield","BROOKFIELD, NEW MILFORD","736","17","140","5"
"CT0780101","CLUB HOUSE APARTMENTS","Community water system","Ground water","Tolland","MANSFIELD","115","7","32","5"
"CT0421011","COBALT LODGE HEALTHCARE & REHAB CENTER","Community water system","Ground water","Middlesex","EAST HAMPTON","130","6","47","5"
"CT0286011","COLCHESTER COMMONS","Community water system","Ground water","New London","COLCHESTER","224","16","120","6"
"CT0280011","COLCHESTER SEWER & WATER COMMISSION","Community water system","Ground water","New London","COLCHESTER","4,020","19","41","8"
"CT0590071","COLONIAL EFFICIENCY APARTMENTS","Community water system","Ground water","New London","GROTON","66","6","38","5"
"CT0490031","CONNECTICUT CORRECTIONAL INSTITUTE","Community water system","Ground water","Hartford","ENFIELD, SOMERS","9,728","26","148","5"
"CT0830021","CONNECTICUT VALLEY HOSPITAL","Community water system","Surface water","Middlesex","MIDDLETOWN","2,928","11","62","5"
"CT0580061","CONNOLLYS TRAILER PARK","Community water system","Ground water","New London","GRISWOLD","74","4","84","5"
"CT0690071","CONRADS PARK","Community water system","Ground water","Windham","KILLINGLY","60","8","20","7"
"CT0120111","COOK DRIVE ASSOCIATION","Community water system","Ground water","Tolland","BOLTON","49","4","21","5"
"CT0340181","CORNELL HILLS ASSOC, INC","Community water system","Surface water purchased","Fairfield","DANBURY","108","8","37","5"
"CT0311011","CORNWALL WATER COMPANY","Community water system","Ground water","Litchfield","CORNWALL","48","6","109","5"
"CT0690061","COUNTRY ACRES PARK","Community water system","Ground water","Windham","KILLINGLY","48","8","11","5"
"CT1120041","COUNTRY MANOR","Community water system","Ground water","Windham","POMFRET","66","10","73","6"
"CT1121011","COUNTRY MANOR II","Community water system","Ground water","Windham","POMFRET","36","5","210","5"
"CT1662051","COUNTRYSIDE APARTMENTS","Community water system","Ground water","New Haven","WOLCOTT","218","11","79","4"
"CT1040061","COUNTRYSIDE DRIVE ASSOCIATION","Community water system","Ground water","New London","NORWICH","96","7","7","5"
"CT0320171","COVENTRY HOUSING AUTHORITY-LOWER SYSTEM","Community water system","Ground water","Tolland","COVENTRY","80","10","7","5"
"CT0320181","COVENTRY HOUSING AUTHORITY-UPPER SYSTEM","Community water system","Ground water","Tolland","COVENTRY","80","3","5","6"
"CT0690141","CRANBERRY BOG APARTMENTS","Community water system","Ground water","Windham","KILLINGLY","72","8","45","6"
"CT0251021","CRESTVIEW CONDOMINIUM ASSOCIATION","Community water system","Ground water","New Haven","CHESHIRE","84","6","154","7"
"CT0330011","CROMWELL FIRE DISTRICT WATER DEPARTMENT","Community water system","Ground water","Middlesex","BERLIN, CROMWELL","14,316","16","61","5"
"CT1210021","CRYSTAL LAKE CONDOMINIUMS","Community water system","Ground water","New London","SALEM","184","13","109","5"
"CT0670331","CTWC - AMSTON LAKE DIVISION","Community water system","Ground water","Tolland","COLCHESTER, HEBRON, LEBANON","910","16","77","5"
"CT0030031","CTWC - ASHFORD PARK DIVISION","Community water system","Ground water","Windham","ASHFORD","334","14","11","5"
"CT0429011","CTWC - BAKER HILL DIVISION","Community water system","Ground water","Middlesex","EAST HAMPTON","203","18","64","5"
"CT0410744","CTWC - BANNER VILLAGE","Community water system","Ground water","Middlesex","EAST HADDAM","265","7","25","6"
"CT0780121","CTWC - BIRCHWOOD HEIGHTS","Community water system","Ground water","Tolland","MANSFIELD","76","15","13","6"
"CT0529051","CTWC - CHIMNEY HILL","Community water system","Surface water purchased","Hartford","FARMINGTON","227","2","1","3"
"CT0300011","CTWC - COLUMBIA HEIGHTS DIV.","Community water system","Ground water","Tolland","COLUMBIA","32","7","11","5"
"CT1698051","CTWC - CORNFIELD POINT DIV.","Community water system","Ground water","Windham","WOODSTOCK","57","8","5","5"
"CT0671001","CTWC - COUNTRY MANOR APARTMENTS","Community water system","Ground water","Tolland","HEBRON","72","5","15","6"
"CT0580021","CTWC - COUNTRY MOBILE DIV.","Community water system","Ground water","New London","GRISWOLD","186","13","36","5"
"CT0320091","CTWC - COVENTRY HILLS DIV","Community water system","Ground water","Tolland","COVENTRY","700","9","7","5"
"CT0787011","CTWC - CRYSTAL SPRINGS DIV.","Community water system","Ground water","Tolland","MANSFIELD","169","9","2","7"
"CT0690011","CTWC - CRYSTAL SYSTEM","Community water system","Ground water","Windham","BROOKLYN, KILLINGLY","6,378","30","119","6"
"CT0791201","CTWC - FLORENCE LORD (MASH)","Community water system","Ground water","Hartford","MARLBOROUGH","30","8","1","5"
"CT0790011","CTWC - FOREST HOMES DIVISION","Community water system","Ground water","Hartford","MARLBOROUGH","100","9","14","6"
"CT1090031","CTWC - GALLUP SYSTEM","Community water system","Ground water","Windham","PLAINFIELD","2,538","14","24","5"
"CT0320071","CTWC - GENERAL WATER DIVISION","Community water system","Ground water","Tolland","COVENTRY","306","12","6","5"
"CT0760021","CTWC - GREEN SPRINGS SYSTEM","Community water system","Ground water","New Haven","MADISON","104","9","15","5"
"CT0672031","CTWC - HEBRON CENTER DIVISION","Community water system","Ground water","Tolland","HEBRON","1,855","15","1","5"
"CT0700011","CTWC - JENSENS BEECHWOOD SYSTEM","Community water system","Ground water","Middlesex","KILLINGWORTH","750","11","102","5"
"CT0711071","CTWC - LEBANON ELDERLY DIV.","Community water system","Ground water","New London","LEBANON","67","7","28","8"
"CT0765101","CTWC - LEGEND HILL SYSTEM","Community water system","Ground water","New Haven","MADISON","1,368","10","32","6"
"CT0670011","CTWC - LONDON PARK DIVISION","Community water system","Ground water","Tolland","HEBRON","221","10","8","5"
"CT0790031","CTWC - MARLBOROUGH GARDENS","Community water system","Ground water","Hartford","MARLBOROUGH","110","8","1","5"
"CT0819031","CTWC - NAUGATUCK REG - HILLCREST","Community water system","Surface water purchased","New Haven","MIDDLEBURY","120","2","6","5"
"CT0230011","CTWC - NAUGATUCK REG-COLLINSVILLE SYS","Community water system","Surface water","Hartford","AVON, BURLINGTON, CANTON, NEW HARTFORD","6,324","13","24","5"
"CT1110011","CTWC - NAUGATUCK REG-TERRYVILLE SYSTEM","Community water system","Ground water","Litchfield","PLYMOUTH","5,607","18","2","6"
"CT1400011","CTWC - NAUGATUCK REG-THOMASTON SYSTEM","Community water system","Ground water","Litchfield","PLYMOUTH, THOMASTON","3,789","22","42","5"
"CT0880011","CTWC - NAUGATUCK REGION-CENTRAL SYSTEM","Community water system","Surface water","New Haven","BEACON FALLS, NAUGATUCK, PROSPECT, WATERBURY","22,108","59","8","6"
"CT0120021","CTWC - NORTHERN REG-LLYNWOOD SYSTEM","Community water system","Ground water","Tolland","BOLTON, VERNON","192","11","81","6"
"CT0320031","CTWC - NORTHERN REG-NATHAN HALE SYSTEM","Community water system","Ground water","Tolland","COVENTRY","160","11","3","5"
"CT1462011","CTWC - NORTHERN REG-RESERVOIR HEIGHTS","Community water system","Surface water purchased","Tolland","VERNON","62","3","0","5"
"CT1340011","CTWC - NORTHERN REG-STAFFORD SYSTEM","Community water system","Surface water","Tolland","STAFFORD","2,383","20","36","5"
"CT0473011","CTWC - NORTHERN REG-WESTERN SYSTEM","Community water system","Surface water","Hartford","EAST GRANBY, EAST WINDSOR, ELLINGTON, ENFIELD, MANCHESTER, MANSFIELD, SOUTH WINDSOR, SUFFIELD, TOLLAND, VERNON, WINDSOR LOCKS","98,390","164","200","12"
"CT0320021","CTWC - NORTHERN REGION-LAKEVIEW TERRACE","Community water system","Ground water","Tolland","COVENTRY","472","16","4","5"
"CT0320011","CTWC - NORTHERN REGION-LAKEWOOD","Community water system","Ground water","Tolland","COVENTRY","256","28","49","5"
"CT0320041","CTWC - PILGRIM HILLS DIVISION","Community water system","Ground water","Tolland","COVENTRY","229","8","8","5"
"CT0780081","CTWC - PINEWOODS LANE DIV","Community water system","Ground water","Tolland","MANSFIELD","68","5","70","5"
"CT1090081","CTWC - PLAINFIELD SYSTEM","Community water system","Ground water","Windham","BROOKLYN, KILLINGLY, PLAINFIELD","1,713","8","5","5"
"CT0030411","CTWC - POMPEY HOLLOW DIVISION","Community water system","Ground water","Windham","ASHFORD","32","8","2","5"
"CT0280071","CTWC - PONEMAH VILLAGE","Community water system","Ground water","New London","COLCHESTER","60","9","28","5"
"CT0770041","CTWC - REDWOOD FARMS DIVISION","Community water system","Ground water","Hartford","MANCHESTER","424","10","6","4"
"CT1130021","CTWC - RIVERCREST DIVISION","Community water system","Ground water","Middlesex","PORTLAND","88","12","33","5"
"CT1609111","CTWC - RIVERSEDGE DIVISION","Community water system","Ground water purchased","Tolland","WILLINGTON","179","11","7","6"
"CT0792011","CTWC - SACHEM VILLAGE CONDO","Community water system","Ground water","Hartford","MARLBOROUGH","166","8","3","5"
"CT1470011","CTWC - SDC WATER","Community water system","Ground water","New London","VOLUNTOWN","216","10","100","5"
"CT0580041","CTWC - SHORELINE REG-BAY MOUNTAIN","Community water system","Ground water","New London","GRISWOLD","440","10","100","5"
"CT0261081","CTWC - SHORELINE REG-CHESTER VLLG WEST","Community water system","Ground water","Middlesex","CHESTER","216","9","39","5"
"CT0261031","CTWC - SHORELINE REGION-CHESTER SYSTEM","Community water system","Surface water","Middlesex","CHESTER, DEEP RIVER, ESSEX","5,030","23","45","5"
"CT0608011","CTWC - SHORELINE REGION-GUILFORD SYSTEM","Community water system","Surface water","New Haven","CLINTON, GUILFORD, MADISON, OLD SAYBROOK, WESTBROOK","33,197","60","287","6"
"CT1370051","CTWC - SHORELINE REGION-MASONS ISLAND","Community water system","Surface water purchased","New London","STONINGTON","445","3","9","6"
"CT1050752","CTWC - SHORELINE REGION-POINT O WOODS","Community water system","Ground water","New London","OLD LYME","1,068","14","50","5"
"CT1050732","CTWC - SHORELINE REGION-SOUND VIEW","Community water system","Ground water","New London","OLD LYME","2,588","30","46","5"
"CT0320051","CTWC - SOUTH COVENTRY SYSTEM","Community water system","Ground water","Tolland","COVENTRY","501","13","103","5"
"CT0428031","CTWC - SPICE HILL DIVISION","Community water system","Ground water","Middlesex","EAST HAMPTON","712","16","54","5"
"CT1410011","CTWC - THOMPSON SYSTEM","Community water system","Ground water","Windham","THOMPSON","1,070","16","34","5"
"CT0787091","CTWC - UCONN DEPOT DIV.","Community water system","Ground water purchased","Tolland","MANSFIELD","153","2","0","0"
"CT0787101","CTWC - UCONN HUNTING LODGE DIV.","Community water system","Ground water purchased","Tolland","MANSFIELD","234","2","0","0"
