"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"ME0092373","A PLACE FOR ALL SEASONS","Community water system","Ground water","Aroostook","CARIBOU","90","6","9","18"
"ME0090010","ADDISON POINT WATER DISTRICT","Community water system","Ground water","Washington","ADDISON","163","16","26","84"
"ME0090020","ALFRED WATER DISTRICT","Community water system","Ground water","York","ALFRED","723","9","30","33"
"ME0090030","ALLEN WATER COMPANY","Community water system","Ground water","Washington","COLUMBIA","68","4","63","30"
"ME0090050","ANDOVER WATER DISTRICT","Community water system","Ground water","Oxford","ANDOVER","308","6","44","75"
"ME0090930","ANSON AND MADISON WATER DISTRICT","Community water system","Surface water","Somerset","MADISON","4,375","9","37","32"
"ME0092367","APPLEWOOD","Community water system","Ground water","York","WATERBORO","32","5","0","5"
"ME0090060","ASHLAND WATER & SEWER DISTRICT","Community water system","Ground water","Aroostook","ASHLAND","808","7","23","71"
"ME0090070","AUBURN WATER DISTRICT","Community water system","Surface water","Androscoggin","AUBURN","16,765","14","11","107"
"ME0095635","AVERILLS MOBILE HOME PARK","Community water system","Ground water","Kennebec","BENTON","78","6","12","19"
"ME0090100","BAILEYVILLE UTILITIES DISTRICT","Community water system","Ground water","Washington","BAILEYVILLE","1,625","6","9","27"
"ME0090110","BANGOR WATER DISTRICT","Community water system","Surface water","Penobscot","BANGOR, CLIFTON, EDDINGTON, HAMPDEN, HERMON, ORRINGTON, VEAZIE","26,868","19","2","134"
"ME0090130","BATH WATER DISTRICT","Community water system","Surface water","Sagadahoc","BATH, BRUNSWICK, WEST BATH, WISCASSET, WOOLWICH","9,598","10","9","43"
"ME0002175","BAY BRIDGE ESTATES LLC","Community water system","Ground water","Cumberland","BRUNSWICK","1,233","17","5","102"
"ME0009244","BEGIN TRAILER PARK","Community water system","Ground water","Androscoggin","SABATTUS","170","15","17","44"
"ME0092433","BELFAST COHOUSING & ECOVILLAGE CONDOS","Community water system","Ground water","Waldo","BELFAST","90","3","4","4"
"ME0090140","BELFAST WATER DISTRICT","Community water system","Ground water","Waldo","BELFAST, NORTHPORT","5,005","11","9","41"
"ME0090145","BENJAMIN RIVER APTS","Community water system","Ground water","Hancock","SEDGWICK","31","6","30","12"
"ME0090150","BERWICK WATER DEPARTMENT","Community water system","Surface water","York","BERWICK","2,393","6","48","101"
"ME0090160","BETHEL WATER DISTRICT","Community water system","Ground water","Oxford","BETHEL","1,640","14","0","67"
"ME0090180","BINGHAM WATER DISTRICT","Community water system","Ground water","Somerset","BINGHAM, MOSCOW","1,075","5","31","36"
"ME0007233","BIRCH HAVEN TRAILER PARK","Community water system","Ground water","Hancock","HANCOCK","38","5","42","34"
"ME0095663","BIRCH TREE MEADOWS MHP","Community water system","Ground water","Hancock","HANCOCK","105","6","171","22"
"ME0095550","BIRCHWOOD TRAILER PARK","Community water system","Ground water","Waldo","BELMONT","90","9","7","17"
"ME0092110","BLUE HILL TERRACE","Community water system","Ground water","Hancock","BLUE HILL","32","6","17","13"
"ME0095658","BLUEBERRY VISTA LLC","Community water system","Ground water","York","WELLS","138","8","17","23"
"ME0090200","BOOTHBAY REGION WATER DISTRICT","Community water system","Surface water","Lincoln","BOOTHBAY","9,068","12","7","36"
"ME0095575","BOUDREAU TRAILER PARK","Community water system","Ground water","Washington","PRINCETON","50","9","131","48"
"ME0090205","BOULIER PLACE APTS","Community water system","Ground water","Penobscot","HERMON","60","15","10","15"
"ME0090210","BOWDOINHAM WATER DISTRICT","Community water system","Ground water","Sagadahoc","BOWDOINHAM","705","11","1","52"
"ME0090220","BREWER WATER DEPARTMENT","Community water system","Surface water","Penobscot","BREWER, CLIFTON, EDDINGTON, HOLDEN, ORRINGTON","8,910","11","6","82"
"ME0090230","BRIDGTON WATER DISTRICT","Community water system","Ground water","Cumberland","BRIDGTON","2,053","12","11","27"
"ME0095719","BROCKS MOBILE HOME PARK","Community water system","Ground water","Kennebec","VASSALBORO","30","3","29","12"
"ME0092365","BROOK HOLLOW","Community water system","Ground water","Cumberland","NAPLES","30","9","6","8"
"ME0005826","BROOKSIDE MHP","Community water system","Ground water","Kennebec","PITTSTON","40","6","4","17"
"ME0095595","BROOKSIDE MOBILE HOME COURT","Community water system","Ground water","Lincoln","WALDOBORO","58","6","49","17"
"ME0090240","BROWNVILLE JCT WATER DEPT","Community water system","Ground water","Piscataquis","BROWNVILLE","753","7","2","37"
"ME0090250","BROWNVILLE WATER DEPARTMENT","Community water system","Ground water","Piscataquis","BROWNVILLE","255","8","1","35"
"ME0090260","BRUNSWICK / TOPSHAM WATER DIST","Community water system","Ground water","Cumberland","BRUNSWICK, TOPSHAM","17,295","17","27","38"
"ME0090270","BUCKFIELD VILLAGE CORPORATION","Community water system","Surface water","Oxford","BUCKFIELD","425","5","45","31"
"ME0090290","CALAIS WATER DEPT","Community water system","Ground water","Washington","CALAIS","2,570","11","7","88"
"ME0095630","CANTON POINT PARK","Community water system","Ground water","Oxford","CANTON","73","9","26","29"
"ME0090310","CANTON WATER DISTRICT","Community water system","Surface water","Oxford","CANTON","280","7","43","29"
"ME0002439","CARIBOU STREAM MOBILE HOME PK","Community water system","Ground water","Aroostook","CARIBOU","95","6","87","57"
"ME0102451","CARIBOU TRAILER PARK #2","Community water system","Ground water","Aroostook","CARIBOU","80","6","15","27"
"ME0090320","CARIBOU UTILITIES DISTRICT","Community water system","Ground water","Aroostook","CARIBOU","4,323","11","15","105"
"ME0092338","CASCO INN RESIDENTIAL CARE","Community water system","Ground water","Cumberland","CASCO","80","5","6","9"
"ME0090330","CASTINE WATER DEPARTMENT","Community water system","Groundwater under influence of surface water","Hancock","CASTINE","970","28","11","38"
"ME0003375","CATHANCE TRAILER PARK","Community water system","Ground water","Sagadahoc","TOPSHAM","135","11","14","18"
"ME0007363","CEDAR HAVEN MOBILE HOME PK","Community water system","Ground water","Penobscot","HOLDEN","390","26","3","51"
"ME0090342","CHARLESTON CORRECTIONAL FACILITY","Community water system","Ground water","Penobscot","CHARLESTON","275","9","4","37"
"ME0001006","CHARTER OAK MOBILE HOME VILLAGE","Community water system","Ground water","York","ARUNDEL","105","10","12","48"
"ME0090350","CLINTON WATER DISTRICT","Community water system","Ground water","Kennebec","CLINTON","1,188","7","4","63"
"ME0090360","COLD SPRING WATER COMPANY","Community water system","Groundwater under influence of surface water","Hancock","LAMOINE","275","7","15","25"
"ME0007736","COLONIAL MOBILE HOME PARK","Community water system","Ground water","York","LEBANON","270","15","3","23"
"ME0092305","CORINNA WATER DISTRICT","Community water system","Ground water","Penobscot","CORINNA","65","13","2","31"
"ME0090378","CORINTHIAN MANOR","Community water system","Ground water","Penobscot","CORINTH","60","11","5","15"
"ME0090380","CORNISH WATER DISTRICT","Community water system","Ground water","York","CORNISH","753","11","1","22"
"ME0006648","COUNTRY ACRES TRAILER PARK","Community water system","Ground water","Androscoggin","DURHAM","75","6","47","11"
"ME0095040","COUNTRY MANOR NURSING HOME","Community water system","Ground water","Lincoln","WHITEFIELD","114","8","8","19"
"ME0007543","COUNTRY MOBILE HOME PARK","Community water system","Ground water","Penobscot","KENDUSKEAG","155","7","36","26"
"ME0092287","COUNTRY VIEW APARTMENTS","Community water system","Ground water","Washington","PEMBROKE","40","8","17","13"
"ME0094501","COVERED BRIDGE APARTMENTS","Community water system","Ground water","Piscataquis","GUILFORD","25","7","21","25"
"ME0095190","CRAWFORD COMMONS","Community water system","Ground water","Knox","UNION","37","7","15","24"
"ME0007237","CRESCENT MOBILE HOME PARK LLC","Community water system","Ground water","Hancock","HANCOCK","70","4","14","28"
"ME0095020","CREST VIEW MANOR","Community water system","Ground water","Aroostook","HOULTON","38","6","14","24"
"ME0002893","CRYSTAL SPRING MOBILE HOME PARK","Community water system","Ground water","Cumberland","SCARBOROUGH","75","8","109","27"
"ME0090420","DANFORTH WATER DISTRICT","Community water system","Ground water","Washington","DANFORTH","350","7","11","41"
"ME0001194","DEER RIDGE MOBILE HOME PARK","Community water system","Ground water","Kennebec","AUGUSTA","33","6","44","35"
"ME0090425","DEER RUN APTS","Community water system","Ground water","Hancock","DEER ISLE","36","8","5","13"
"ME0002456","DEL-WOOD TRAILER PARK","Community water system","Ground water","Aroostook","CARIBOU","90","6","9","22"
"ME0090427","DENNYSVILLE HOUSING","Community water system","Ground water","Washington","DENNYSVILLE","43","6","15","22"
"ME0090440","DEXTER UTILITY  DISTRICT","Community water system","Surface water","Penobscot","DEXTER","2,220","6","8","41"
"ME0090450","DINGLEY SPRING ESTATES","Community water system","Ground water","Cumberland","GORHAM","90","6","16","17"
"ME0095650","DIRIGO MOBILE HOME PARK","Community water system","Ground water","Kennebec","CHINA","80","6","4","30"
"ME0090460","DIXFIELD WATER & SEWER DEPT","Community water system","Ground water","Oxford","DIXFIELD","1,415","8","15","49"
"ME0090470","DOVER-FOXCROFT WATER DISTRICT","Community water system","Surface water","Piscataquis","DOVER-FOXCROFT","2,390","7","8","39"
"ME0092303","DRESDEN WATER DEPARTMENT","Community water system","Ground water","Lincoln","DRESDEN","43","9","10","13"
"ME0007001","DUCK-A-WAY ON CASCO BAY","Community water system","Ground water","Cumberland","FREEPORT","65","5","30","14"
"ME0090480","EAGLE LAKE WATER & SEWER DIST","Community water system","Ground water","Aroostook","EAGLE LAKE","678","12","40","65"
"ME0091150","EAST MILLINOCKET WATER WORKS","Community water system","Ground water","Penobscot","EAST MILLINOCKET","2,225","8","5","19"
"ME0092255","EAST PITTSTON WATER DISTRICT","Community water system","Ground water","Kennebec","PITTSTON","53","9","3","8"
"ME0092325","EAST RIDGE MOBILE HOME PARK","Community water system","Ground water","Lincoln","WALDOBORO","38","5","2","4"
"ME0090500","EAST VASSALBORO WATER COMPANY LLC","Community water system","Ground water","Kennebec","VASSALBORO","205","12","24","29"
"ME0092552","ELLIOTT APARTMENTS","Community water system","Ground water","Knox","OWLS HEAD","55","7","7","2"
"ME0090520","ELLSWORTH WATER DEPARTMENT","Community water system","Surface water","Hancock","ELLSWORTH","4,095","10","12","40"
"ME0092366","ELWELL FARMS","Community water system","Ground water","York","BUXTON","36","7","5","8"
"ME0002809","ESTES LAKE MOBILE HOME PARK","Community water system","Ground water","York","SANFORD","172","7","6","17"
"ME0091520","EUSTIS WATER DEPARTMENT","Community water system","Ground water","Franklin","COPLIN PLT, EUSTIS","483","9","3","24"
"ME0007731","EVERGREEN ESTATES OF LEBANON LLC","Community water system","Ground water","York","LEBANON","50","6","12","15"
"ME0092292","EXETER WATER DEPARTMENT","Community water system","Ground water","Penobscot","EXETER","28","11","2","9"
"ME0091780","FAIRGROUND APARTMENTS","Community water system","Ground water","Penobscot","ORRINGTON","63","7","20","12"
"ME0093806","FAITH BIBLE COLLEGE INTERNATIONAL","Community water system","Ground water","Penobscot","CHARLESTON","99","14","6","32"
"ME0090530","FARMINGTON FALLS STD WATER DIST","Community water system","Ground water","Franklin","CHESTERVILLE, FARMINGTON, NEW SHARON","225","9","3","38"
"ME0090540","FARMINGTON VILLAGE CORP WATER DEPT","Community water system","Ground water","Franklin","FARMINGTON","4,050","13","5","61"
"ME0095140","FOREST HILL","Community water system","Ground water","Aroostook","FORT KENT","125","8","11","24"
"ME0090550","FORT FAIRFIELD UTILITIES DISTRICT","Community water system","Surface water","Aroostook","FORT FAIRFIELD","2,135","8","19","47"
"ME0090560","FORT KENT W & W DEPARTMENT","Community water system","Ground water","Aroostook","FORT KENT","1,268","10","6","35"
"ME0092371","FOUR WINDS HOMEOWNERS ASSOC","Community water system","Ground water","Knox","SOUTH THOMASTON","38","6","1","13"
"ME0090570","FRANKLIN WATER DEPT","Community water system","Ground water","Hancock","FRANKLIN","525","7","31","40"
"ME0007086","FRIENDLY VILLAGE OF GORHAM MHP","Community water system","Ground water","Cumberland","GORHAM","763","8","12","18"
"ME0092040","FRIENDSHIP WATER DEPARTMENT","Community water system","Ground water","Knox","FRIENDSHIP","85","7","2","10"
"ME0090600","FRYEBURG WATER COMPANY","Community water system","Ground water","Oxford","FRYEBURG","2,060","11","8","33"
"ME0090745","GAELIC SQUARE HOUSING","Community water system","Ground water","Washington","JONESPORT","50","9","13","12"
"ME0090610","GARDINER WATER DISTRICT","Community water system","Ground water","Kennebec","GARDINER","8,000","16","6","152"
"ME0006154","GOLDEN GATE TRAILER PARK","Community water system","Ground water","Aroostook","PRESQUE ISLE","218","4","59","32"
"ME0000225","GOODWILL HOME ASSOCIATION","Community water system","Ground water","Somerset","FAIRFIELD","48","10","66","71"
"ME0092285","GRAND ISLE WATER SYSTEM","Community water system","Ground water","Aroostook","GRAND ISLE","288","7","23","22"
"ME0003060","GRANDEUR MOBILE HOME ESTATES","Community water system","Ground water","Penobscot","CARMEL","100","12","77","58"
"ME0090620","GRAY WATER DISTRICT","Community water system","Ground water","Cumberland","GRAY","2,423","10","2","17"
"ME0090410","GREAT SALT BAY SANITARY DIST","Community water system","Surface water","Lincoln","DAMARISCOTTA, NEWCASTLE","1,868","8","65","80"
"ME0090080","GREATER AUGUSTA UTILITY DISTRICT","Community water system","Ground water","Kennebec","AUGUSTA, CHELSEA, MANCHESTER, VASSALBORO, WINTHROP","14,380","29","2","52"
"ME0005825","GREENLEDGE PARK LLC","Community water system","Ground water","Kennebec","PITTSTON","50","4","9","14"
"ME0092327","GREENWOOD GARDEN APARTMENTS","Community water system","Ground water","Penobscot","HOLDEN","50","7","43","18"
"ME0090640","GUILFORD-SANGERVILLE WATER DISTRICT","Community water system","Ground water","Piscataquis","ABBOT, GUILFORD, PARKMAN, SANGERVILLE","1,438","9","5","106"
"ME0092296","HADLEYS LAKE APARTMENTS","Community water system","Ground water","Washington","EAST MACHIAS","45","7","170","11"
"ME0095679","HALLOWELL ROAD MOBILE HOME PARK","Community water system","Ground water","Kennebec","LITCHFIELD","25","6","14","11"
"ME0090650","HALLOWELL WATER DISTRICT","Community water system","Ground water","Kennebec","HALLOWELL","2,060","12","0","12"
"ME0090660","HAMPDEN WATER DISTRICT","Community water system","Surface water purchased","Penobscot","HAMPDEN","4,435","10","6","78"
"ME0007242","HANCOCK HEIGHTS MHP","Community water system","Ground water","Hancock","HANCOCK","218","9","27","59"
"ME0002527","HANCOCK VILLAGE MHP","Community water system","Ground water","Hancock","CASTINE","73","6","211","11"
"ME0003377","HAPPY TRAILS MHP","Community water system","Ground water","Sagadahoc","TOPSHAM","33","9","95","32"
"ME0092165","HARBORVIEW I & II","Community water system","Ground water","Hancock","BLUE HILL","51","5","16","11"
"ME0092364","HARMON PINES DEVELOPMENT","Community water system","Ground water","York","BUXTON","50","6","7","5"
"ME0002245","HARRIMAN COVE PARK LLC","Community water system","Ground water","Hancock","BUCKSPORT","38","5","67","28"
"ME0090670","HARRISON WATER DISTRICT","Community water system","Ground water","Cumberland","HARRISON","790","8","7","15"
"ME0105637","HAVASU PINES MHP","Community water system","Ground water","Penobscot","ORONO","75","8","21","39"
"ME0005637","HAVASU PINES MHP #1","Community water system","Ground water","Penobscot","ORONO","65","6","22","49"
"ME0090690","HEBRON WATER COMPANY","Community water system","Surface water","Oxford","HEBRON","145","5","34","47"
"ME0091890","HERITAGE VIEW APTS","Community water system","Ground water","Aroostook","NEW SWEDEN","36","5","9","19"
"ME0007336","HERMON MHP LLC","Community water system","Ground water","Penobscot","HERMON","43","13","11","25"
"ME0007990","HIDDEN LAKE VILLAGE LLC","Community water system","Ground water","York","LIMINGTON","133","9","31","34"
"ME0003907","HIGHPINE MOBILE HOME COURT","Community water system","Ground water","York","WELLS","130","6","14","34"
"ME0095240","HILLHOUSE INC","Community water system","Ground water","Sagadahoc","BATH","154","7","20","17"
"ME0003535","HILLVIEW ESTATES","Community water system","Ground water","Androscoggin","TURNER","100","7","61","15"
"ME0095699","HINGHAM HEIGHTS","Community water system","Ground water","Penobscot","GLENBURN","140","7","54","9"
"ME0094503","HODGDON HOMESTEAD","Community water system","Ground water","Aroostook","HODGDON","32","6","46","20"
"ME0007372","HOLDEN MOBILE HOME PARK","Community water system","Ground water","Penobscot","HOLDEN","90","6","7","42"
"ME0092155","HOLDEN SQUARE APTS","Community water system","Ground water","Penobscot","HOLDEN","63","5","12","13"
"ME0095640","HOMESTEAD ESTATES LLC","Community water system","Ground water","Penobscot","GLENBURN","125","6","28","12"
"ME0092313","HOULTON MOBILE HOME PARK","Community water system","Ground water","Aroostook","HOULTON","140","7","17","39"
"ME0090700","HOULTON WATER COMPANY","Community water system","Ground water","Aroostook","HOULTON","4,825","12","4","35"
"ME0003342","HOWARDS TRAILER PARK","Community water system","Ground water","Waldo","SWANVILLE","65","7","61","51"
"ME0090710","HOWLAND WATER DEPT","Community water system","Ground water purchased","Penobscot","HOWLAND","1,125","5","8","16"
"ME0095530","INDIAN RUN ESTATES LLC","Community water system","Ground water","Lincoln","DRESDEN","103","9","2","13"
"ME0090719","INDIAN TOWNSHIP TRIBAL WATER SYSTEM","Community water system","Ground water","Washington","INDIAN TWP ST IND RS, PRINCETON","670","19","102","31"
"ME0090720","ISLAND FALLS WATER DEPT","Community water system","Ground water","Aroostook","ISLAND FALLS","570","10","11","55"
"ME0095310","ISLAND NURSING HOME","Community water system","Ground water","Hancock","DEER ISLE","160","11","5","18"
"ME0090730","JACKMAN UTILITY DISTRICT","Community water system","Surface water","Somerset","JACKMAN","953","6","44","33"
"ME0090740","JAY VILLAGE WATER DISTRICT","Community water system","Surface water purchased","Franklin","JAY","913","6","21","26"
"ME0005192","KENNEBEC MOBILE HOME PARK","Community water system","Ground water","Kennebec","OAKLAND","53","4","7","20"
"ME0090750","KENNEBEC WATER DISTRICT","Community water system","Surface water","Kennebec","FAIRFIELD, OAKLAND, VASSALBORO, WATERVILLE, WINSLOW","21,978","9","8","42"
"ME0090760","KENNEBUNK, KENNEBUNKPORT & WELLS WD","Community water system","Surface water","York","KENNEBUNK, KENNEBUNKPORT, WELLS","34,250","27","1","51"
"ME0009644","KEYWOOD MANOR MOBILE HOME PARK LP","Community water system","Ground water","York","ALFRED","411","12","5","30"
"ME0090780","KINGFIELD WATER DISTRICT","Community water system","Ground water","Franklin","KINGFIELD","965","9","6","46"
"ME0090790","KITTERY WATER DISTRICT","Community water system","Surface water","York","KITTERY","13,693","12","6","23"
"ME0090800","KNIGHTS HILL ASSOCIATION","Community water system","Ground water","Cumberland","BRIDGTON","718","10","10","21"
"ME0090811","LAKE ARROWHEAD COMMUNITY INC","Community water system","Ground water","York","WATERBORO","3,325","10","11","21"
"ME0092299","LAKE ST GEORGE APARTMENTS","Community water system","Ground water","Waldo","LIBERTY","45","5","5","8"
"ME0004295","LAKES REGION MOBILE VILLAGE","Community water system","Ground water","Kennebec","WINTHROP","75","12","14","31"
"ME0090830","LEWISTON WATER & SEWER DIVISION","Community water system","Surface water","Androscoggin","LEWISTON","23,720","13","5","83"
"ME0007963","LIMERICK MOBILE HOME PARK","Community water system","Ground water","York","LIMERICK","115","7","8","14"
"ME0090850","LIMERICK WATER DISTRICT","Community water system","Ground water","York","LIMERICK","625","11","8","41"
"ME0090840","LIMESTONE WATER & SEWER DISTRICT","Community water system","Ground water","Aroostook","LIMESTONE","853","7","31","41"
"ME0090860","LINCOLN WATER DISTRICT","Community water system","Ground water","Penobscot","LINCOLN","3,050","18","7","36"
"ME0090870","LISBON WATER DEPARTMENT","Community water system","Ground water","Androscoggin","LISBON","6,000","15","3","39"
"ME0090880","LIVERMORE FALLS WATER DISTRICT","Community water system","Surface water","Androscoggin","LIVERMORE","3,285","10","2","18"
"ME0090890","LONG POND WATER DISTRICT","Community water system","Surface water","Hancock","SORRENTO","373","6","27","85"
"ME0090915","LORING DEVELOPMENT AUTHORITY","Community water system","Surface water","Aroostook","LIMESTONE","215","10","75","94"
"ME0007968","LORING WOODS PARK","Community water system","Ground water","Aroostook","LIMESTONE","55","6","49","35"
"ME0090900","LUBEC WATER  DISTRICT","Community water system","Ground water","Washington","LUBEC","1,730","10","8","20"
"ME0092499","LYNNS WAY","Community water system","Ground water","Somerset","SKOWHEGAN","33","3","14","8"
"ME0004628","MACHIAS TRAILER PARK","Community water system","Ground water","Washington","MACHIAS","65","6","4","11"
"ME0090910","MACHIAS WATER COMPANY","Community water system","Ground water","Washington","MACHIAS","1,470","7","0","29"
"ME0090920","MADAWASKA WATER DISTRICT","Community water system","Ground water","Aroostook","MADAWASKA","2,853","13","9","164"
"ME0090170","MAINE WATER COMPANY BIDDEFORD SACO DIV","Community water system","Surface water","York","BIDDEFORD, SACO","39,605","13","10","28"
"ME0090280","MAINE WATER COMPANY BUCKSPORT DIVISION","Community water system","Surface water","Hancock","BUCKSPORT","1,628","7","6","32"
"ME0090300","MAINE WATER COMPANY CAMDEN & ROCKLAND","Community water system","Surface water","Knox","CAMDEN, OWLS HEAD, ROCKLAND, ROCKPORT, THOMASTON, WARREN","19,438","13","4","61"
"ME0090580","MAINE WATER COMPANY FREEPORT DIVISION","Community water system","Ground water","Cumberland","FREEPORT","2,115","15","1","16"
"ME0090630","MAINE WATER COMPANY GREENVILLE DIVISION","Community water system","Ground water","Piscataquis","GREENVILLE","1,278","6","16","14"
"ME0090680","MAINE WATER COMPANY HARTLAND DIVISION","Community water system","Ground water","Somerset","HARTLAND","1,125","9","44","67"
"ME0090770","MAINE WATER COMPANY KEZAR FALLS DIVISION","Community water system","Ground water","York","HIRAM, PARSONSFIELD, PORTER","993","12","3","12"
"ME0090990","MAINE WATER COMPANY MILLINOCKET DIVISION","Community water system","Surface water","Penobscot","MILLINOCKET","5,000","8","8","26"
"ME0091190","MAINE WATER COMPANY OAKLAND DIVISION","Community water system","Surface water purchased","Kennebec","OAKLAND","2,568","6","6","11"
"ME0091450","MAINE WATER COMPANY SKOWHEGAN DIVISION","Community water system","Surface water","Somerset","SKOWHEGAN","5,958","9","3","23"
"ME0091537","MAINE WATER COMPANY UNION DIVISION","Community water system","Ground water","Knox","UNION","238","10","0","10"
"ME0091565","MAINE WATER COMPANY WARREN DIVISION","Community water system","Ground water","Knox","WARREN","558","9","1","13"
"ME0095340","MAPLE RIDGE MOBILE HOME PARK","Community water system","Ground water","Penobscot","CORINNA","110","9","26","34"
"ME0092160","MAPLE TREE ESTATES","Community water system","Ground water","Aroostook","MAPLETON","62","6","44","21"
"ME0014643","MAPLEWOOD MOBILE HOME PARK","Community water system","Ground water","Lincoln","WISCASSET","70","10","6","15"
"ME0090940","MARS HILL AND BLAINE WATER COMPANY","Community water system","Surface water","Aroostook","MARS HILL","1,800","9","31","62"
"ME0092288","MARSH BROOK ESTATES","Community water system","Ground water","York","SANFORD","70","10","4","16"
"ME0006735","MARSHWOOD ESTATES","Community water system","Ground water","York","ELIOT","233","9","81","31"
"ME0090949","MATTAWAMKEAG HOUSING CORP","Community water system","Ground water","Penobscot","MATTAWAMKEAG","33","7","3","25"
"ME0092175","MCCULLEY COMMONS APARTMENTS","Community water system","Ground water","Aroostook","PRESQUE ISLE","73","6","10","15"
"ME0092363","MEADOWVIEW APARTMENTS","Community water system","Ground water","Sagadahoc","TOPSHAM","40","6","8","7"
"ME0090960","MECHANIC FALLS WATER DEPT","Community water system","Ground water","Androscoggin","MECHANIC FALLS","1,880","11","2","26"
"ME0090970","MEXICO WATER DISTRICT","Community water system","Ground water","Oxford","MEXICO","2,425","11","1","32"
"ME0090980","MILBRIDGE WATER DISTRICT","Community water system","Ground water","Washington","MILBRIDGE","470","12","43","41"
"ME0092260","MILLSTONE APARTMENTS","Community water system","Ground water","Cumberland","HARPSWELL","97","11","59","16"
"ME0091000","MILO WATER DISTRICT","Community water system","Surface water","Piscataquis","MILO","1,705","12","66","63"
"ME0091020","MONMOUTH WATER ASSOCIATION","Community water system","Surface water purchased","Kennebec","MONMOUTH","550","10","1","38"
"ME0091030","MONSON UTILITIES DISTRICT","Community water system","Ground water","Piscataquis","MONSON","303","14","22","43"
"ME0091031","MONTFORT HEIGHTS","Community water system","Ground water","Aroostook","ST AGATHA","30","6","5","20"
"ME0091032","MONTICELLO HOUSING CORPORATION","Community water system","Ground water","Aroostook","MONTICELLO","33","5","5","25"
"ME0091850","MOOSEHEAD TRAIL VILLAGE","Community water system","Ground water","Waldo","BROOKS","74","5","5","11"
"ME0091040","MORRILL VILLAGE WATER DISTRICT","Community water system","Ground water","Waldo","MORRILL","138","8","10","19"
"ME0091050","MOSCOW WATER DISTRICT","Community water system","Ground water purchased","Somerset","MOSCOW","350","9","11","45"
"ME0091420","MOUNT DESERT WATER DIST -SEAL","Community water system","Surface water","Hancock","MOUNT DESERT","910","7","7","99"
"ME0091140","MOUNT DESERT WATER DIST NORTH","Community water system","Surface water","Hancock","MOUNT DESERT","1,675","7","23","112"
"ME0006954","MOUNTAIN VIEW TRAILER PARK","Community water system","Ground water","Aroostook","FORT KENT","95","6","21","23"
"ME0002346","MOUNTAINSIDE MOBILE HP #1","Community water system","Ground water","Knox","CAMDEN","130","10","27","16"
"ME0091870","MT ABRAM CHALET ASSOCIATION","Community water system","Ground water","Oxford","GREENWOOD","160","6","25","32"
"ME0091260","MT BLUE STANDARD WATER DISTRICT","Community water system","Ground water","Franklin","AVON, PHILLIPS","800","9","29","146"
"ME0091055","NARRAGUAGUS ESTATES","Community water system","Ground water","Washington","CHERRYFIELD","97","7","8","13"
"ME0092428","NEW GLOUCESTER WATER DISTRICT","Community water system","Ground water","Cumberland","NEW GLOUCESTER","130","5","0","5"
"ME0091090","NEW PORTLAND WATER DISTRICT","Community water system","Ground water","Somerset","NEW PORTLAND","120","11","7","23"
"ME0091080","NEW SHARON WATER DISTRICT","Community water system","Ground water","Franklin","NEW SHARON","218","7","4","19"
"ME0091100","NEWPORT WATER DISTRICT","Community water system","Surface water","Penobscot","NEWPORT","1,748","11","61","169"
"ME0004591","NEZINSCOT VILLAGE","Community water system","Ground water","Androscoggin","TURNER","67","8","24","46"
"ME0007378","NICHOLS TRAILER PARK","Community water system","Ground water","York","HOLLIS","75","10","28","33"
"ME0091110","NORRIDGEWOCK WATER DISTRICT","Community water system","Ground water","Somerset","NORRIDGEWOCK","1,093","5","32","22"
"ME0091120","NORTH BERWICK WATER DISTRICT","Community water system","Ground water","York","NORTH BERWICK","1,645","9","7","15"
"ME0091130","NORTH HAVEN WATER DEPARTMENT","Community water system","Surface water","Knox","NORTH HAVEN","740","6","170","42"
"ME0091160","NORTH JAY WATER DISTRICT","Community water system","Surface water purchased","Franklin","JAY","613","7","19","13"
"ME0092293","NORTHEASTERN ESTATES","Community water system","Ground water","Cumberland","STANDISH","40","5","32","13"
"ME0005840","NORTHERN SPRING PARK","Community water system","Ground water","Androscoggin","POLAND","90","11","53","40"
"ME0091165","NORTHPORT VILLAGE CORP WTR DEP","Community water system","Ground water purchased","Waldo","NORTHPORT","650","4","28","52"
"ME0091180","NORWAY WATER DISTRICT","Community water system","Ground water","Oxford","NORWAY","2,000","8","1","23"
"ME0008164","OAKWOOD MOBILE COMMUNITY ASSOCIATION","Community water system","Ground water","York","LYMAN","95","11","37","29"
"ME0108164","OAKWOOD MOBILE COMMUNITY ASSOCIATION-2","Community water system","Ground water","York","LYMAN","95","5","1","4"
"ME0091200","OLD TOWN WATER DISTRICT","Community water system","Ground water","Penobscot","OLD TOWN","7,498","17","4","80"
"ME0092361","OQUOSSOC STANDARD WATER SYSTEM","Community water system","Ground water","Franklin","RANGELEY","35","9","2","9"
"ME0091210","ORONO-VEAZIE WATER DISTRICT","Community water system","Ground water","Penobscot","ORONO","5,345","13","15","35"
"ME0092382","OSGOOD FARM HOMES","Community water system","Ground water","Aroostook","EASTON","42","9","21","11"
"ME0091220","OXFORD WATER DISTRICT","Community water system","Ground water","Oxford","OXFORD","950","8","1","14"
"ME0091230","PARIS UTILITY DISTRICT","Community water system","Ground water","Oxford","PARIS","3,000","14","9","25"
