"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"AZ0407280","67 AVE PROPERTY OWNERS ASSOCIATION","Community water system","Ground water","Maricopa","PHOENIX","40","4","66","18"
"AZ0409032","A PETERSEN WATER COMPANY","Community water system","Ground water","Navajo","SNOWFLAKE","112","6","79","14"
"AZ0413001","ABRA WATER COMPANY","Community water system","Ground water","Yavapai","PAULDEN","1,494","10","128","17"
"AZ0413055","ACME WATER - BLUE HILLS","Community water system","Ground water","Yavapai","COTTONWOOD","145","8","84","9"
"AZ0413056","ACME WATER - THUNDERBIRD MEADOWS","Community water system","Ground water","Yavapai","WILHOIT","320","12","73","9"
"AZ0413077","ACME WATER - YAVAPAI ESTATES","Community water system","Ground water","Yavapai","CHINO VALLEY","340","9","65","18"
"AZ0407001","ADAMAN MUTUAL WATER COMPANY","Community water system","Ground water","Maricopa","ADAMAN","700","9","148","21"
"AZ0407307","ADJC ADOBE MOUNTAIN SCHOOL","Community water system","Ground water","Maricopa","PHOENIX","500","7","155","11"
"AZ0405303","ADOC ASPC FORT GRANT","Community water system","Ground water","Graham","BONITA","800","13","821","26"
"AZ0411705","ADOC EYMAN UNIT","Community water system","Ground water","Pinal","FLORENCE","5,100","8","414","18"
"AZ0411066","ADOC FLORENCE ASP","Community water system","Ground water","Pinal","FLORENCE","5,052","11","322","20"
"AZ0420557","ADOC TUCSON","Community water system","Ground water","Pima","TUCSON","4,500","10","310","18"
"AZ0403010","ADOT AIRPORT GRAND CANYON","Community water system","Ground water purchased","Coconino","TUSAYAN","2,210","11","252","20"
"AZ0407003","AGUILA WATER SERVICE","Community water system","Ground water","Maricopa","AGUILA","962","7","105","17"
"AZ0410153","AJO DWID","Community water system","Ground water purchased","Pima","AJO","405","4","84","13"
"AZ0410001","AJO IMPROVEMENT COMPANY","Community water system","Ground water","Pima","AJO","1,600","12","40","14"
"AZ0412040","ALISO SPRINGS PROPERTY OWNER ASSOC INC","Community water system","Ground water","Santa Cruz","TUBAC","56","11","20","4"
"AZ0407286","ALMA RANCHETTES","Community water system","Ground water","Maricopa","CHANDLER","100","6","329","12"
"AZ0401001","ALPINE DWID","Community water system","Ground water","Apache","ALPINE","582","11","46","15"
"AZ0409074","AMERICAN INDIAN CHRISTIAN MISSION","Community water system","Ground water","Navajo","LINDEN","64","4","57","12"
"AZ0413258","AMERICAN RANCH DWID","Community water system","Ground water","Yavapai","PRESCOTT","140","5","93","4"
"AZ0411301","AMERICAN REALTY MORTGAGE COMPANY","Community water system","Ground water","Pinal","MARICOPA","98","12","154","24"
"AZ0411712","ANTELOPE PEAK DWID","Community water system","Ground water","Pinal","STANFIELD","150","21","492","29"
"AZ0414001","ANTELOPE WATER COMPANY","Community water system","Surface water","Yuma","MOHAWK","163","6","218","28"
"AZ0410354","ANWAY MANVILLE WATER COMPANY","Community water system","Ground water","Pima","AVRA VALLEY","729","11","35","7"
"AZ0411039","APACHE JUNCTION CITY OF","Community water system","Surface water","Pinal","APACHE JUNCTION","13,657","17","156","16"
"AZ0404300","APACHE TRAIL MHP","Community water system","Ground water","Gila","GLOBE","130","8","75","15"
"AZ0413208","APPALOOSA WATER COMPANY","Community water system","Ground water","Yavapai","CHINO VALLEY","500","8","56","5"
"AZ0411003","ARAVAIPA WATER COMPANY","Community water system","Ground water","Pinal","HAYDEN","55","5","156","26"
"AZ0413341","ARCOSANTI CAMP","Community water system","Ground water","Yavapai","MAYER","115","6","112","15"
"AZ0410002","ARIVACA TOWNSITE WATER COOP","Community water system","Ground water","Pima","ARIVACA","150","10","110","17"
"AZ0407701","ARIZONA DAIRY COMPANY LLP","Community water system","Ground water","Maricopa","HIGLEY","100","8","112","13"
"AZ0411037","ARIZONA TRAINING PROGRAM","Community water system","Ground water","Pinal","COOLIDGE","470","13","363","20"
"AZ0410003","ARIZONA WATER CO - AJO","Community water system","Ground water purchased","Pima","AJO","2,100","9","7","11"
"AZ0411004","ARIZONA WATER CO - APACHE JUNCTION","Community water system","Ground water","Pinal","APACHE JUNCTION","57,647","35","84","22"
"AZ0402001","ARIZONA WATER CO - BISBEE","Community water system","Ground water","Cochise","BISBEE","8,034","22","14","18"
"AZ0409003","ARIZONA WATER CO - LAKESIDE","Community water system","Ground water","Navajo","SHOW LOW","10,882","28","84","16"
"AZ0404002","ARIZONA WATER CO - MIAMI CLAYPOOL","Community water system","Ground water","Gila","MIAMI","9,026","80","191","13"
"AZ0411019","ARIZONA WATER CO - ORACLE","Community water system","Ground water","Pinal","ORACLE","6,175","28","15","15"
"AZ0409004","ARIZONA WATER CO - OVERGAARD","Community water system","Ground water","Navajo","HEBER","10,426","20","65","18"
"AZ0411009","ARIZONA WATER CO - PINAL VALLEY","Community water system","Ground water","Pinal","CASA GRANDE","88,019","94","517","25"
"AZ0409018","ARIZONA WATER CO - PINETOP LAKES","Community water system","Ground water","Navajo","PINETOP","3,448","6","7","13"
"AZ0403002","ARIZONA WATER CO - PINEWOOD","Community water system","Ground water","Coconino","MUNDS PARK","6,185","21","46","16"
"AZ0413046","ARIZONA WATER CO - RIMROCK","Community water system","Ground water","Yavapai","RIMROCK","3,323","24","172","14"
"AZ0411020","ARIZONA WATER CO - SAN MANUEL","Community water system","Ground water purchased","Pinal","SAN MANUEL","5,721","7","27","15"
"AZ0403003","ARIZONA WATER CO - SEDONA","Community water system","Ground water","Coconino","SEDONA","12,191","33","229","14"
"AZ0402004","ARIZONA WATER CO - SIERRA VISTA","Community water system","Ground water","Cochise","SIERRA VISTA","9,977","34","76","18"
"AZ0411012","ARIZONA WATER CO - STANFIELD","Community water system","Ground water","Pinal","CASA GRANDE","844","11","74","21"
"AZ0411021","ARIZONA WATER CO - SUPERIOR","Community water system","Ground water","Pinal","SUPERIOR","3,894","13","128","18"
"AZ0411076","ARIZONA WATER CO - TIERRA GRANDE","Community water system","Ground water","Pinal","CASA GRANDE","1,656","10","11","15"
"AZ0407128","ARIZONA WATER CO - WHITE TANKS","Community water system","Ground water","Maricopa","WHITE TANKS","7,986","17","14","34"
"AZ0404003","ARIZONA WATER CO - WINKELMAN","Community water system","Ground water","Gila","WINKELMAN","468","10","6","18"
"AZ0411708","ARIZONIAN TRAVEL TRAILER","Community water system","Ground water","Pinal","APACHE JUNCTION","300","8","49","17"
"AZ0404083","ARROYO WATER COMPANY","Community water system","Ground water","Gila","PUNKIN CENTER","150","5","84","8"
"AZ0405007","ASH CREEK WATER COMPANY","Community water system","Ground water","Graham","PIMA","300","6","127","26"
"AZ0413008","ASH FORK WATER SERVICE","Community water system","Ground water","Yavapai","ASH FORK","2,225","10","80","15"
"AZ0402105","ASHLEYS MHP","Community water system","Ground water","Cochise","HUACHUCA CITY","30","4","16","4"
"AZ0401056","ASPC APACHE","Community water system","Ground water","Apache","WINSLOW","540","7","230","9"
"AZ0407555","ASPC LEWIS COMPLEX WATER SYSTEM","Community water system","Ground water","Maricopa","BUCKEYE","4,300","12","232","6"
"AZ0414099","ASPC YUMA","Community water system","Ground water","Yuma","YUMA","4,197","13","272","16"
"AZ0413010","AUBREY WATER CO SELIGMAN","Community water system","Ground water","Yavapai","SELIGMAN","823","8","151","16"
"AZ0404332","AUGUST HILLS MHP","Community water system","Ground water","Gila","GLOBE","41","7","133","14"
"AZ0412044","AVALON GARDENS WATER SYSTEM","Community water system","Ground water","Santa Cruz","TUBAC","100","8","27","8"
"AZ0407088","AVONDALE CITY OF","Community water system","Ground water","Maricopa","AVONDALE","83,001","44","213","33"
"AZ0410006","AVRA WATER COOP INC","Community water system","Ground water","Pima","TUCSON","7,000","36","111","19"
"AZ0408184","AZ STATE PRISON - GEO GROUP - KINGMAN","Community water system","Ground water","Mohave","KINGMAN","3,500","6","22","2"
"AZ0412037","BACA FLOAT WATER COMPANY","Community water system","Ground water","Santa Cruz","TUBAC","825","9","35","5"
"AZ0407007","BEARDSLEY WATER COMPANY 1","Community water system","Ground water","Maricopa","SURPRISE","461","14","61","26"
"AZ0413351","BEAVER CREEK STORE","Community water system","Ground water","Yavapai","BEAVER CREEK","100","6","127","16"
"AZ0408127","BEAVER DAM EAST DWID","Community water system","Ground water","Mohave","BEAVER DAM ESTATES","75","6","72","8"
"AZ0408057","BEAVER DAM FILLING STATION","Community water system","Ground water","Mohave","BEAVER DAM","145","4","112","15"
"AZ0408006","BEAVER DAM WC SYSTEM 1","Community water system","Ground water","Mohave","BEAVER DAM","1,152","14","66","10"
"AZ0408093","BEAVER DAM WC SYSTEM 2","Community water system","Ground water","Mohave","MESQUITE CITY","178","9","54","8"
"AZ0404004","BEAVER VALLEY WATER COMPANY","Community water system","Ground water","Gila","BEAVER VALLEY","150","9","366","27"
"AZ0402010","BELLA VISTA CITY WATER SYSTEM","Community water system","Ground water","Cochise","SIERRA VISTA","20,045","62","1526","20"
"AZ0402007","BELLA VISTA WATER SOUTH","Community water system","Ground water","Cochise","SIERRA VISTA","2,063","60","344","14"
"AZ0407736","BELMONT MOUNTAIN DAIRY","Community water system","Ground water","Maricopa","TONOPAH","72","6","13","9"
"AZ0402005","BENSON, CITY OF WATER SYSTEM","Community water system","Ground water","Cochise","BENSON","6,305","34","194","22"
"AZ0413267","BENT RIVER APT ENCHANTMENT RESORT","Community water system","Ground water","Yavapai","SEDONA","50","6","21","4"
"AZ0420014","BERMUDA GARDENS TRAILER PARK","Community water system","Ground water","Pima","TUCSON","300","5","59","15"
"AZ0408063","BERMUDA WATER COMPANY INC","Community water system","Ground water","Mohave","BULLHEAD CITY","18,000","36","1157","19"
"AZ0407008","BERNEIL WATER COMPANY","Community water system","Ground water","Maricopa","PARADISE VALLEY","1,315","10","225","18"
"AZ0413408","BEVERLY GARDENS TRAILER PARK","Community water system","Ground water","Yavapai","PRESCOTT","120","8","192","15"
"AZ0408138","BIASI WATER COMPANY","Community water system","Ground water","Mohave","BEAVER DAM","425","6","101","10"
"AZ0411022","BIDEGAIN WATER COMPANY","Community water system","Ground water","Pinal","KEARNY","49","7","146","19"
"AZ0413012","BIG PARK WATER COMPANY","Community water system","Ground water","Yavapai","SEDONA","7,026","26","425","21"
"AZ0402061","BISBEE DOUGLAS INTL AIRPORT","Community water system","Ground water","Cochise","BISBEE","2,300","9","117","20"
"AZ0413051","BLACK CANYON CITY WID","Community water system","Ground water","Yavapai","BLACK CANYON CITY","2,437","21","119","21"
"AZ0415038","BOUSE WORLEY WATER SYSTEM","Community water system","Ground water","La Paz","BOUSE","142","7","123","13"
"AZ0402006","BOWIE WID","Community water system","Ground water","Cochise","BOWIE","376","7","68","17"
"AZ0413062","BRADSHAW MOUNTAINVIEW WATER","Community water system","Ground water","Yavapai","SPRING VALLEY","1,070","21","134","16"
"AZ0413141","BRADSHAW WATER COMPANY INC","Community water system","Ground water","Yavapai","PRESCOTT","470","14","72","8"
"AZ0411315","BREEZEWAY TRAILER PARK","Community water system","Ground water","Pinal","KEARNY","38","8","187","17"
"AZ0407112","BROOKE WATER LLC - CIRCLE CITY WC","Community water system","Ground water","Maricopa","CIRCLE CITY","455","6","47","28"
"AZ0415058","BROOKE WATER LLC - HOLIDAY HARBOR","Community water system","Surface water","La Paz","PARKER","565","8","239","21"
"AZ0415010","BROOKE WATER LLC - LAKESIDE","Community water system","Surface water","La Paz","PARKER","1,995","11","231","22"
"AZ0415011","BROOKE WATER LLC - MARINA VILLAGE","Community water system","Surface water","La Paz","PARKER","560","7","253","21"
"AZ0415006","BROOKE WATER LLC - MOOVALYA KEYS","Community water system","Surface water","La Paz","PARKER","1,395","11","208","21"
"AZ0415027","BROOKE WATER LLC - PARKER DAM","Community water system","Surface water","La Paz","PARKER","490","8","229","21"
"AZ0415040","BROOKE WATER LLC - RIO LINDO","Community water system","Surface water","La Paz","PARKER","78","6","182","19"
"AZ0407392","BUCKEYE ACRES MHP","Community water system","Ground water","Maricopa","BUCKEYE","71","7","66","19"
"AZ0407089","BUCKEYE CITY OF","Community water system","Ground water","Maricopa","BUCKEYE","4,035","16","182","21"
"AZ0409305","BUCKSKIN ARTISTS COMMUNITY","Community water system","Ground water","Navajo","HEBER","290","9","56","11"
"AZ0413423","C-OASIS PARK","Community water system","Ground water","Yavapai","COTTONWOOD","54","5","56","13"
"AZ0407012","CABALLEROS WATER COMPANY","Community water system","Ground water","Maricopa","WICKENBURG","100","5","123","15"
"AZ0420197","CACTUS COUNTRY TRAILER HAVEN","Community water system","Ground water","Pima","TUCSON","486","9","46","16"
"AZ0413317","CACTUS MOBILE RANCH","Community water system","Ground water","Yavapai","PRESCOTT","75","7","64","11"
"AZ0420801","CACTUS-STELLAR LIMITED","Community water system","Ground water purchased","Pima","TUCSON","46","5","10","5"
"AZ0403006","CAMERON TRADING POST","Community water system","Ground water","Coconino","CAMERON","1,256","12","104","17"
"AZ0420575","CAMMIES FOOTHILLS  VISTA MHC","Community water system","Ground water","Pima","TUCSON","80","7","56","13"
"AZ0413015","CAMP VERDE WATER SYSTEM","Community water system","Ground water","Yavapai","CAMP VERDE","4,163","20","58","14"
"AZ0413072","CAMP VERDE WATER SYSTEM - VERDE","Community water system","Ground water","Yavapai","CAMP VERDE","125","8","77","15"
"AZ0420019","CAMPBELL ESTATES MHP","Community water system","Ground water","Pima","TUCSON","300","6","94","24"
"AZ0404112","CANYON WATER IMPROVEMENT DISTRICT","Community water system","Ground water purchased","Gila","GLOBE","500","4","14","1"
"AZ0407015","CAREFREE WATER COMPANY","Community water system","Surface water purchased","Maricopa","CAREFREE","3,420","18","35","18"
"AZ0420529","CAROLANNE DRIVE HOA","Community water system","Ground water","Pima","TUCSON","51","5","89","16"
"AZ0412020","CASA ARROYO ASSOCIATION INC","Community water system","Ground water","Santa Cruz","SONOITA","40","6","76","18"
"AZ0411061","CASA GRANDE SOUTH WATER COMPANY","Community water system","Ground water purchased","Pinal","CASA GRANDE","220","3","56","15"
"AZ0411024","CASA GRANDE WEST WATER COMPANY","Community water system","Ground water","Pinal","CASA GRANDE","834","12","261","29"
"AZ0420531","CASITAS DE CASTILIAN","Community water system","Ground water","Pima","TUCSON","142","8","86","16"
"AZ0420500","CATALINA COUNTRY MOBILE","Community water system","Ground water","Pima","TUCSON","76","5","92","16"
"AZ0410219","CATALINA VILLAGE","Community water system","Ground water","Pima","TUCSON","107","6","221","13"
"AZ0413119","CATHEDRAL ROCK ESTATES WATER COOP","Community water system","Ground water","Yavapai","SEDONA","31","8","32","10"
"AZ0413016","CATHEDRAL VISTA WATER COMPANY","Community water system","Ground water","Yavapai","SEDONA","106","10","95","16"
"AZ0407016","CAVE CREEK WATER COMPANY","Community water system","Surface water","Maricopa","CAVE CREEK","6,815","17","199","36"
"AZ0411115","CCA - ELOY COMPLEX","Community water system","Ground water","Pinal","ELOY","8,852","21","119","11"
"AZ0401049","CEDAR GROVE WATER COMPANY","Community water system","Ground water","Apache","VERNON","1,012","14","148","20"
"AZ0408090","CENTENNIAL PARK DWID","Community water system","Ground water","Mohave","CENTENNIAL PARK","1,267","14","154","18"
"AZ0408341","CERBAT WATER COMPANY","Community water system","Ground water","Mohave","KINGMAN","653","11","55","18"
"AZ0407090","CHANDLER CITY OF","Community water system","Surface water","Maricopa","CHANDLER","247,328","113","514","68"
"AZ0407409","CHANDLER HEIGHTS CITRUS IRRIGATION DIST","Community water system","Ground water","Maricopa","CHANDLER","3,020","9","61","18"
"AZ0407064","CHAPARRAL WATER COMPANY","Community water system","Ground water","Maricopa","WITTMANN","813","19","238","18"
"AZ0408089","CHIEF SLEEP EASY TP","Community water system","Ground water","Mohave","BEAVER DAM","124","6","76","16"
"AZ0413193","CHIMNEY ESTATES","Community water system","Ground water","Yavapai","MAYER","90","8","207","10"
"AZ0413079","CHINO MEADOWS II","Community water system","Ground water","Yavapai","CHINO VALLEY","2,350","12","113","15"
"AZ0413087","CHINO VALLEY HIGH SCHOOL","Community water system","Ground water","Yavapai","CHINO VALLEY","960","4","82","11"
"AZ0413431","CHINO VALLEY PARK","Community water system","Ground water","Yavapai","CHINO VALLEY","65","6","55","14"
"AZ0413137","CHINO VALLEY TOWN OF","Community water system","Ground water","Yavapai","CHINO VALLEY","1,957","13","164","15"
"AZ0408005","CHLORIDE DWID","Community water system","Ground water purchased","Mohave","CHLORIDE","300","18","103","20"
"AZ0404005","CHRISTOPHER CREEK HAVEN","Community water system","Ground water","Gila","CHRISTOPHER CREEK","30","20","315","19"
"AZ0415123","CIBOLA MUTUAL WATER COMPANY","Community water system","Surface water","La Paz","CIBOLA","162","8","68","3"
"AZ0415002","CIENEGA WATER COMPANY INC","Community water system","Ground water","La Paz","PARKER","108","17","237","20"
"AZ0414107","CITRUS PARK WATER COMPANY","Community water system","Ground water","Yuma","TACNA","30","3","33","3"
"AZ0407078","CITY OF BUCKEYE - VALENCIA TOWN DIVISION","Community water system","Ground water","Maricopa","BUCKEYE","15,309","33","179","44"
"AZ0407154","CITY OF BUCKEYE SONORA - SUNDANCE","Community water system","Ground water","Maricopa","TOWN OF BUCKEYE-SONO","15,783","20","102","42"
"AZ0407526","CITY OF BUCKEYE TARTESSO WATER SYSTEM","Community water system","Ground water","Maricopa","BUCKEYE","2,943","6","52","5"
"AZ0409026","CITY OF SHOW LOW","Community water system","Ground water","Navajo","SHOW LOW","17,139","60","487","21"
"AZ0402035","CITY OF WILLCOX","Community water system","Ground water","Cochise","WILLCOX","3,757","11","107","22"
"AZ0413024","CLARKDALE MUNICIPAL WATER SYSTEM","Community water system","Ground water","Yavapai","CLARKDALE","3,938","17","84","15"
"AZ0409009","CLAY SPRINGS DWID","Community water system","Ground water","Navajo","CLAY SPRINGS","380","11","100","17"
"AZ0413415","CLEAR CREEK MOBILE HOME","Community water system","Ground water","Yavapai","CAMP VERDE","25","5","59","15"
"AZ0402008","CLEAR SPRINGS UTILITY MAIN","Community water system","Ground water","Cochise","SUNSITES","1,382","13","24","24"
"AZ0402049","CLEAR SPRINGS UTILITY WELL 6","Community water system","Ground water","Cochise","PEARCE","54","7","80","14"
"AZ0407019","CLEARWATER UTILITY COMPANY INC","Community water system","Ground water","Maricopa","BUCKEYE","2,130","14","263","15"
"AZ0402009","CLOUD NINE WATER COMPANY","Community water system","Ground water","Cochise","SIERRA VISTA","211","9","116","23"
"AZ0402040","COCHISE COLLEGE PARK WATER ASSOC","Community water system","Ground water","Cochise","DOUGLAS","33","7","173","21"
"AZ0413020","COLDWATER CANYON 1","Community water system","Ground water","Yavapai","BLACK CANYON CITY","800","10","148","11"
"AZ0413192","COLDWATER CANYON 2","Community water system","Ground water","Yavapai","BLACK CANYON CITY","199","11","140","9"
"AZ0413202","COLDWATER CANYON 3","Community water system","Ground water","Yavapai","BLACK CANYON CITY","86","8","33","5"
"AZ0420512","COLONIAL MOBILE HOME PARK","Community water system","Ground water purchased","Pima","TUCSON","150","7","223","18"
"AZ0410004","COMMUNITY WC OF GREEN VALLEY","Community water system","Ground water","Pima","GREEN VALLEY","21,490","32","195","18"
"AZ0413021","CONGRESS DWID","Community water system","Ground water","Yavapai","CONGRESS","1,850","18","56","13"
"AZ0411328","COPPER MOUNTAIN RANCH CFD","Community water system","Ground water","Pinal","MARICOPA","909","11","195","25"
"AZ0413023","CORDES LAKES WATER COMPANY","Community water system","Ground water","Yavapai","CORDES LAKES","3,275","21","86","13"
"AZ0420475","CORONADO FOREST DRIVE WATER COOP","Community water system","Ground water","Pima","CATALINA","42","5","133","12"
"AZ0413025","COTTONWOOD MUNICIPAL WATER CW1","Community water system","Ground water","Yavapai","COTTONWOOD","11,265","42","191","16"
"AZ0413164","COTTONWOOD MUNICIPAL WATER VSF1","Community water system","Ground water","Yavapai","CORNVILLE","2,402","5","48","8"
"AZ0413060","COTTONWOOD MUNICIPAL WATER VV 1","Community water system","Ground water","Yavapai","CAMP VERDE","840","10","213","16"
"AZ0413104","COTTONWOOD MUNICIPAL WATER VV2","Community water system","Ground water","Yavapai","COTTONWOOD","3,127","26","373","14"
"AZ0413105","COTTONWOOD MUNICIPAL WATER VV3","Community water system","Ground water","Yavapai","COTTONWOOD","1,547","13","238","16"
"AZ0413106","COTTONWOOD MUNICIPAL WATER VV6","Community water system","Ground water","Yavapai","COTTONWOOD","4,820","29","493","17"
"AZ0407021","COUNTRY CLUB ACRES WATER INC","Community water system","Ground water","Maricopa","WICKENBURG","431","6","131","22"
"AZ0407343","COUNTRY HOME MHP","Community water system","Ground water","Maricopa","BUCKEYE","300","6","68","22"
"AZ0409311","COUNTRY LANE TRAILER PARK","Community water system","Ground water","Navajo","SHOW LOW","280","7","161","16"
"AZ0420026","CRESCENT MANOR MHP","Community water system","Ground water","Pima","TUCSON","200","6","130","20"
"AZ0413256","CROSS CREEK RANCH","Community water system","Ground water","Yavapai","SEDONA","50","4","16","3"
"AZ0420096","CROSSROADS PARK MHP","Community water system","Ground water","Pima","TUCSON","93","7","96","16"
"AZ0413027","CROWN KING WATER COMPANY","Community water system","Ground water","Yavapai","CROWN KING","203","12","112","12"
"AZ0413028","CUP OF GOLD WATER COMPANY","Community water system","Ground water","Yavapai","SEDONA","42","5","83","14"
"AZ0414003","DATELAND PUBLIC SERVICE CO","Community water system","Ground water","Yuma","DATELAND","319","11","135","22"
"AZ0414032","DATELAND WATER LLC","Community water system","Ground water","Yuma","DATELAND","31","8","120","11"
"AZ0411090","DAVIS RANCH LAND OWNERS","Community water system","Ground water","Pinal","RED ROCK","40","5","33","18"
"AZ0420598","DEEP WELL COOP","Community water system","Ground water","Pima","TUCSON","26","7","126","13"
"AZ0413029","DELLS WATER COMPANY INC","Community water system","Ground water","Yavapai","PRESCOTT","167","12","100","11"
"AZ0407026","DESERT HILLS WATER","Community water system","Surface water purchased","Maricopa","CAVE CREEK","4,415","9","94","20"
"AZ0407523","DESERT OASIS","Community water system","Ground water","Maricopa","SURPRISE","3,275","7","34","15"
"AZ0420546","DESERT PARADISE MHP LLC","Community water system","Ground water","Pima","TUBAC","126","6","132","21"
"AZ0420033","DESERT SHORES RV MHP","Community water system","Ground water","Pima","TUCSON","220","7","50","17"
"AZ0415122","DESERT SKY DWID","Community water system","Ground water","La Paz","SALOME","90","8","1","1"
"AZ0410188","DESERT WATER COOP","Community water system","Ground water","Pima","TUCSON","150","6","65","12"
"AZ0402353","DESERT WINDS MOBILE PARK","Community water system","Ground water","Cochise","HUACHUCA CITY","34","5","122","13"
"AZ0420542","DIAMOND GROVE MOBILE HOME ESTATES","Community water system","Ground water","Pima","TUCSON","426","6","144","18"
"AZ0413017","DIAMOND VALLEY WATER DISTRICT","Community water system","Ground water purchased","Yavapai","PRESCOTT","2,000","13","73","15"
"AZ0411043","DIVERSIFIED WATER UTILITIES INC","Community water system","Ground water","Pinal","QUEEN CREEK","3,868","15","98","17"
"AZ0407030","DIXIE WATER COMPANY","Community water system","Ground water","Maricopa","TONOPAH","115","6","89","26"
"AZ0410260","DOME WELL COOP","Community water system","Ground water","Pima","VAIL","28","7","94","11"
"AZ0403005","DONEY PARK WATER","Community water system","Ground water","Coconino","FLAGSTAFF","8,220","38","372","27"
"AZ0402014","DOUGLAS CITY OF","Community water system","Ground water","Cochise","DOUGLAS","13,300","45","829","22"
"AZ0402015","DRAGOON WATER COMPANY","Community water system","Ground water","Cochise","DRAGOON","317","12","232","18"
"AZ0408072","DS WATER COMPANY","Community water system","Ground water","Mohave","DESERT HILLS","244","6","122","15"
"AZ0406001","DUNCAN TOWN OF","Community water system","Ground water","Greenlee","DUNCAN","365","14","159","25"
"AZ0401004","EAGAR TOWN OF","Community water system","Ground water","Apache","EAGAR","5,000","41","70","22"
"AZ0407032","EAGLETAIL WATER COMPANY","Community water system","Ground water","Maricopa","HARQUAHALA VALLEY","195","6","50","22"
"AZ0402094","EAST SLOPE WATER - WEST","Community water system","Ground water","Cochise","SIERRA VISTA","665","22","170","16"
"AZ0402028","EAST SLOPE WATER COMPANY","Community water system","Ground water","Cochise","SIERRA VISTA","1,987","30","219","23"
"AZ0405003","EDEN WATER COMPANY INC","Community water system","Ground water purchased","Graham","SAFFORD","400","8","109","17"
"AZ0415497","EHRENBERG IMPROVEMENT DISTRICT","Community water system","Surface water","La Paz","EHRENBERG","1,200","8","181","14"
"AZ0407091","EL MIRAGE CITY OF","Community water system","Ground water","Maricopa","EL MIRAGE","36,905","36","641","18"
"AZ0414442","EL PRADO WATER COMPANY","Community water system","Ground water","Yuma","YUMA","350","6","130","18"
"AZ0402017","ELFRIDA WID","Community water system","Ground water","Cochise","ELFRIDA","800","13","238","17"
"AZ0411030","ELOY CITY OF","Community water system","Ground water","Pinal","ELOY","9,700","22","216","25"
"AZ0420041","EMERY PARK MHP","Community water system","Ground water","Pima","TUCSON","248","6","394","13"
"AZ0402122","EMPIRITA WATER COMPANY","Community water system","Ground water","Cochise","BENSON","82","6","10","5"
"AZ0407695","EPCOR WATER - AGUA FRIA","Community water system","Surface water","Maricopa","SURPRISE","80,959","64","145","43"
"AZ0407504","EPCOR WATER - ANTHEM","Community water system","Surface water","Maricopa","ANTHEM","25,302","11","94","21"
"AZ0408037","EPCOR WATER - CAMP MOHAVE","Community water system","Ground water","Mohave","BULLHEAD CITY","193","8","16","15"
"AZ0407017","EPCOR WATER - CHAPARRAL CITY","Community water system","Surface water","Maricopa","FOUNTAIN HILLS","26,026","15","407","37"
"AZ0408137","EPCOR WATER - DESERT FOOTHILLS","Community water system","Ground water","Mohave","BULLHEAD CITY","3,036","12","19","7"
"AZ0408015","EPCOR WATER - LAKE HAVASU","Community water system","Ground water","Mohave","LAKE HAVASU CITY","4,402","21","74","19"
"AZ0408062","EPCOR WATER - LAKE MOHAVE HIGHLANDS","Community water system","Ground water","Mohave","BULLHEAD CITY","702","10","33","13"
"AZ0408032","EPCOR WATER - MOHAVE","Community water system","Ground water","Mohave","BULLHEAD CITY","36,330","39","334","14"
"AZ0407531","EPCOR WATER - NORTH EAST AGUA FRIA","Community water system","Ground water","Maricopa","PHOENIX","10,087","8","10","7"
"AZ0408068","EPCOR WATER - NORTH MOHAVE VALLEY","Community water system","Ground water","Mohave","BULLHEAD CITY","4,944","25","63","9"
"AZ0407056","EPCOR WATER - PARADISE VALLEY/SCOTTSDALE","Community water system","Ground water","Maricopa","PARADISE VALLEY","11,600","21","79","32"
"AZ0408333","EPCOR WATER - RIO VISTA RANCHES","Community water system","Ground water purchased","Mohave","MOHAVE VALLEY","59","4","27","7"
"AZ0407099","EPCOR WATER - SUN CITY","Community water system","Ground water","Maricopa","SUN CITY","38,016","55","295","22"
"AZ0407150","EPCOR WATER - SUN CITY WEST","Community water system","Ground water","Maricopa","SUN CITY WEST","25,362","23","99","26"
"AZ0407532","EPCOR WATER - TIERRA DEL RIO","Community water system","Ground water","Maricopa","PEORIA","3,962","8","3","4"
"AZ0412001","EPCOR WATER - TUBAC","Community water system","Ground water","Santa Cruz","TUBAC","1,545","18","116","17"
"AZ0408129","EPCOR WATER- WILLOW VALLEY/LAKE CIMARRON","Community water system","Ground water","Mohave","MOHAVE VALLEY","367","7","101","10"
"AZ0408040","EPCOR WATER-WILLOW VALLEY / KING STREET","Community water system","Ground water","Mohave","MOHAVE VALLEY","2,886","14","98","17"
"AZ0413148","ESCAPEES AT NORTH RANCH","Community water system","Ground water","Yavapai","CONGRESS","500","7","51","11"
"AZ0420443","FAR HORIZONS EAST MHP","Community water system","Ground water","Pima","TUCSON","530","6","30","17"
"AZ0420042","FAR HORIZONS MHP","Community water system","Ground water","Pima","TUCSON","310","6","33","15"
"AZ0414004","FAR WEST WATER & SEWER INC","Community water system","Surface water","Yuma","YUMA","32,425","55","728","27"
"AZ0410049","FARMERS WATER CO CONTINENTAL","Community water system","Ground water","Pima","GREEN VALLEY","3,753","15","119","16"
