"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"NH1176020","26 CLINTON DRIVE BLDG","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","150","2","6","6"
"NH1276020","266 ROUTE 125","Non-Transient non-community system","Ground water","Rockingham","KINGSTON","80","2","2","5"
"NH1395110","28 BUTTRICK RD PROPERTY","Non-Transient non-community system","Ground water","Rockingham","LONDONDERRY","83","2","9","5"
"NH0196210","288 ROUTE 101","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","25","2","8","5"
"NH0196280","292 ROUTE 101","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","25","2","2","6"
"NH1936230","3 / 11 PLAISTOW RD PLAZA","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","500","7","94","7"
"NH2356010","3M TILTON","Non-Transient non-community system","Ground water","Belknap","TILTON","48","1","23","5"
"NH0266220","501 SOUTH STREET","Non-Transient non-community system","Ground water","Merrimack","BOW","25","2","10","6"
"NH1615030","A CHILDS PLACE","Non-Transient non-community system","Ground water","Carroll","MOULTONBOROUGH","59","4","0","5"
"NH0285040","A PLACE TO GROW","Non-Transient non-community system","Ground water","Rockingham","BRENTWOOD","45","2","0","4"
"NH2235010","ACORN SCH","Non-Transient non-community system","Ground water","Rockingham","STRATHAM","54","2","15","5"
"NH0015010","ACWORTH PRIMARY SCH","Non-Transient non-community system","Ground water","Sullivan","ACWORTH","32","1","22","5"
"NH0206040","AFL TELECOMMUNICATIONS LLC","Non-Transient non-community system","Ground water","Belknap","BELMONT","35","2","4","8"
"NH1035020","AGES AND STAGES HAMPSTEAD","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","99","2","58","5"
"NH1805060","ALL ABOARD PRESCH AND CHLDCARE","Non-Transient non-community system","Ground water","Rockingham","NOTTINGHAM","45","2","0","4"
"NH0055020","ALSTEAD PRIMARY SCH","Non-Transient non-community system","Ground water","Cheshire","ALSTEAD","177","1","0","5"
"NH0055010","ALSTEAD VILAS SCH","Non-Transient non-community system","Ground water","Cheshire","ALSTEAD","190","2","1","3"
"NH1897020","AMC PINKHAM NOTCH CAMP","Non-Transient non-community system","Ground water","Coos","PINKHAMS GRANT","78","2","89","6"
"NH0075060","AMHERST MEDICAL CENTER","Non-Transient non-community system","Ground water","Hillsborough","AMHERST","25","2","0","1"
"NH0926010","ANDROSCOGGIN RANGER STATION","Non-Transient non-community system","Ground water","Coos","GORHAM","30","2","11","4"
"NH2546020","AP DAILEY","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","45","2","2","1"
"NH1716060","APPLETON BUSINESS CENTER","Non-Transient non-community system","Ground water","Hillsborough","NEW IPSWICH","32","2","24","5"
"NH0156030","ASSOCIATED BUYERS","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","84","2","1","5"
"NH0115010","ATKINSON ACADEMY SCH","Non-Transient non-community system","Ground water","Rockingham","ATKINSON","429","4","10","7"
"NH0135020","AUBURN CHILDRENS HOUSE","Non-Transient non-community system","Ground water","Rockingham","AUBURN","30","1","51","6"
"NH0135010","AUBURN VILLAGE SCH","Non-Transient non-community system","Ground water","Rockingham","AUBURN","699","2","24","5"
"NH2356100","AUTOSERV OF TILTON","Non-Transient non-community system","Ground water","Belknap","TILTON","120","1","3","5"
"NH0356020","BARKER STEEL","Non-Transient non-community system","Ground water","Grafton","CANAAN","30","1","0","5"
"NH2165020","BARNARD SCH","Non-Transient non-community system","Ground water","Rockingham","SOUTH HAMPTON","91","2","27","6"
"NH0146040","BARNSTEAD BUSINESS PARK","Non-Transient non-community system","Ground water","Belknap","BARNSTEAD","52","2","2","6"
"NH0145010","BARNSTEAD ELEMENTARY SCH","Non-Transient non-community system","Ground water","Belknap","BARNSTEAD","593","3","12","9"
"NH0875040","BARNYARD BUDDIES","Non-Transient non-community system","Ground water","Rockingham","FREMONT","40","1","22","5"
"NH1936300","BARONS CONDOS","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","60","2","4","4"
"NH0155050","BARRINGTON ELEMENTARY SCH","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","473","2","14","5"
"NH0155080","BARRINGTON MIDDLE SCH","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","490","4","25","5"
"NH0155100","BARRINGTON VLG ENRICHMENT CTR","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","58","1","21","3"
"NH0168460","BEAR PEAK AT ATTITASH","Non-Transient non-community system","Ground water","Carroll","BARTLETT","800","1","16","5"
"NH0195100","BEDFORD VILLAGE MORNING SCH","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","60","2","2","5"
"NH1195040","BEECH HILL SCHOOL","Non-Transient non-community system","Ground water","Merrimack","HOPKINTON","40","1","9","6"
"NH2236040","BELL AND FLYNN","Non-Transient non-community system","Ground water","Rockingham","STRATHAM","26","2","7","5"
"NH0086030","BELLETETES ANDOVER","Non-Transient non-community system","Ground water","Merrimack","ANDOVER","35","1","0","1"
"NH0206020","BELMONT BUSINESS PARK","Non-Transient non-community system","Ground water","Belknap","BELMONT","80","2","75","5"
"NH0209040","BELMONT MEDICAL CENTER","Non-Transient non-community system","Ground water","Belknap","BELMONT","28","2","3","3"
"NH2406010","BENSON WOODWORKING","Non-Transient non-community system","Ground water","Cheshire","WALPOLE","80","2","12","6"
"NH1336030","BENUCK AND RAINEY","Non-Transient non-community system","Ground water","Strafford","LEE","40","1","0","1"
"NH0195090","BETHANY COVENANT CHURCH","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","79","1","5","5"
"NH0366040","BIRCHWOOD PLAZA","Non-Transient non-community system","Ground water","Rockingham","CANDIA","80","2","6","5"
"NH2356080","BJS WHOLESALE CLUB 309","Non-Transient non-community system","Ground water","Belknap","TILTON","50","2","8","5"
"NH0506050","BLAKES ALL NATURAL FOODS","Non-Transient non-community system","Ground water","Merrimack","CONCORD","50","7","1","1"
"NH2236150","BMW OF STRATHAM","Non-Transient non-community system","Ground water","Rockingham","STRATHAM","49","2","0","5"
"NH0266020","BOVIE SCREEN PROCESS PRINTING","Non-Transient non-community system","Ground water","Merrimack","BOW","32","3","183","7"
"NH0265020","BOW ELEMENTARY SCHOOL","Non-Transient non-community system","Ground water","Merrimack","BOW","522","4","31","8"
"NH0265030","BOW HIGH SCHOOL","Non-Transient non-community system","Ground water","Merrimack","BOW","645","3","10","5"
"NH0265010","BOW MEMORIAL SCHOOL","Non-Transient non-community system","Ground water","Merrimack","BOW","615","3","27","7"
"NH0269010","BOW MUNICIPAL BUILDING","Non-Transient non-community system","Ground water","Merrimack","BOW","70","2","6","5"
"NH0266110","BOW TECHNOLOGIES CENTER","Non-Transient non-community system","Ground water","Merrimack","BOW","34","2","41","4"
"NH0265050","BOW YOUTH CENTER","Non-Transient non-community system","Ground water","Merrimack","BOW","150","3","6","4"
"NH1715040","BOYNTON MIDDLE SCH","Non-Transient non-community system","Ground water","Hillsborough","NEW IPSWICH","410","3","69","5"
"NH1938090","BRICKYARD I PLAZA","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","80","2","3","6"
"NH0295010","BRIDGEWATER/HEBRON VIL SCH","Non-Transient non-community system","Ground water","Grafton","BRIDGEWATER","200","1","28","5"
"NH0616040","BROOKSTONE PARK/EAST","Non-Transient non-community system","Ground water","Rockingham","DERRY","143","3","12","6"
"NH0805010","BUILDING BLOCK SCH","Non-Transient non-community system","Ground water","Rockingham","EXETER","40","2","48","5"
"NH1949010","CALVARY CHRISTIAN SCH","Non-Transient non-community system","Ground water","Grafton","PLYMOUTH","25","1","2","7"
"NH0456010","CAMPING WORLD OF NEW HAMPSHIRE","Non-Transient non-community system","Ground water","Merrimack","CHICHESTER","50","4","8","8"
"NH0375010","CANTERBURY ELEMENTARY SCH","Non-Transient non-community system","Ground water","Merrimack","CANTERBURY","156","2","3","6"
"NH2546170","CAPITAL TRANSPORTATION","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","45","2","1","5"
"NH0325050","CAPT SAMUEL DOUGLASS ACADEMY","Non-Transient non-community system","Ground water","Hillsborough","BROOKLINE","358","2","29","6"
"NH2206010","CARLISLE WIDE PLANK FLOORS","Non-Transient non-community system","Ground water","Cheshire","STODDARD","40","3","10","6"
"NH1456030","CARRIAGE HILL ASSISTED LIVING","Non-Transient non-community system","Ground water","Strafford","MADBURY","31","2","0","1"
"NH1278060","CARRIAGE TOWNE PLAZA","Non-Transient non-community system","Ground water","Rockingham","KINGSTON","43","2","6","5"
"NH2546080","CASTLE COMMONS","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","125","2","0","5"
"NH0286050","CASTLES AT BRENTWOOD","Non-Transient non-community system","Ground water","Rockingham","BRENTWOOD","84","1","22","5"
"NH2455060","CENTER WOOD ELEMENTARY SCH","Non-Transient non-community system","Ground water","Hillsborough","WEARE","611","3","3","6"
"NH1996010","CHESHIRE MARKET PLACE","Non-Transient non-community system","Ground water","Cheshire","RINDGE","200","2","43","4"
"NH1085020","CHESHIRE MILLS BOARDING HOUSE","Non-Transient non-community system","Ground water","Cheshire","HARRISVILLE","44","3","7","4"
"NH0435060","CHESTER ACADEMY","Non-Transient non-community system","Ground water","Rockingham","CHESTER","645","2","0","5"
"NH0445010","CHESTERFIELD CENTRAL SCH","Non-Transient non-community system","Ground water","Cheshire","CHESTERFIELD","322","2","29","10"
"NH1645030","CHESTNUT CHRISTIAN PRESCHOOL","Non-Transient non-community system","Ground water","Hillsborough","NEW BOSTON","34","2","4","3"
"NH0455010","CHICHESTER CENTRAL SCH","Non-Transient non-community system","Ground water","Merrimack","CHICHESTER","265","3","17","8"
"NH0275090","CHILDRENS CTR FOR CREATVE LRNG","Non-Transient non-community system","Ground water","Merrimack","BRADFORD","40","2","1","3"
"NH2546150","COBBETTS PROFESSIONAL PARK","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","49","1","3","5"
"NH1795020","COE BROWN ACADEMY","Non-Transient non-community system","Ground water","Rockingham","NORTHWOOD","796","1","49","6"
"NH1795040","COE BROWN SMITH HALL","Non-Transient non-community system","Ground water","Rockingham","NORTHWOOD","796","1","2","6"
"NH0076130","COLONIAL PARK","Non-Transient non-community system","Ground water","Hillsborough","AMHERST","45","2","105","5"
"NH1855080","COLONIAL WAY PLAZA","Non-Transient non-community system","Ground water","Hillsborough","PELHAM","28","3","14","5"
"NH2546160","COMMONS AT WINDHAM 2/EAST BLDG","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","50","2","30","6"
"NH2315030","COMMUNITY SCH","Non-Transient non-community system","Ground water","Carroll","TAMWORTH","45","2","54","5"
"NH0156020","COMPUTER RESOURCES","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","27","2","9","8"
"NH0266150","CONCORD GROUP","Non-Transient non-community system","Ground water","Merrimack","BOW","64","3","9","6"
"NH1746010","CONNECTICUT VALLEY HOME CARE","Non-Transient non-community system","Ground water","Sullivan","NEWPORT","64","2","53","5"
"NH0515010","CONWAY COMMUNITY BLDG","Non-Transient non-community system","Ground water","Carroll","CONWAY","50","1","91","6"
"NH0516030","CONWAY MUNICIPAL CENTER","Non-Transient non-community system","Ground water","Carroll","CONWAY","36","1","48","5"
"NH0519020","CONWAY TOWN HALL","Non-Transient non-community system","Ground water","Carroll","CONWAY","45","4","2","5"
"NH0876030","COOPERS CORNER/EAST","Non-Transient non-community system","Ground water","Rockingham","FREMONT","40","1","0","1"
"NH1845020","CORNERSTONE CHRISTIAN ACADEMY","Non-Transient non-community system","Ground water","Carroll","OSSIPEE","72","1","2","5"
"NH2235060","CORNERSTONE SCHOOL","Non-Transient non-community system","Ground water","Rockingham","STRATHAM","210","2","5","5"
"NH0525010","CORNISH ELEMENTARY SCH","Non-Transient non-community system","Ground water","Sullivan","CORNISH","140","3","47","9"
"NH0875030","COUNTRY CLUB FOR KIDS","Non-Transient non-community system","Ground water","Rockingham","FREMONT","61","2","3","5"
"NH1395090","CREATIVE LITTLE ANGELS","Non-Transient non-community system","Ground water","Rockingham","LONDONDERRY","167","2","5","7"
"NH1046050","CRN REALTY","Non-Transient non-community system","Ground water","Rockingham","HAMPTON FALLS","190","4","2","7"
"NH1435030","CROSSROADS ACADEMY","Non-Transient non-community system","Ground water","Grafton","LYME","162","2","1","5"
"NH1435040","CROSSROADS ACADEMY/NORTH","Non-Transient non-community system","Ground water","Grafton","LYME","180","1","2","5"
"NH1859040","CROSSROADS BAPTIST CHURCH","Non-Transient non-community system","Ground water","Hillsborough","PELHAM","50","2","29","4"
"NH0545010","CROYDON VILLAGE SCH","Non-Transient non-community system","Ground water","Sullivan","CROYDON","33","2","0","3"
"NH1616040","CRUCON CRUISE OUTLET","Non-Transient non-community system","Ground water","Carroll","MOULTONBOROUGH","130","1","0","1"
"NH2546200","CYR LUMBER","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","60","2","0","4"
"NH0575010","DANBURY ELEMENTARY SCH","Non-Transient non-community system","Ground water","Merrimack","DANBURY","85","1","1","5"
"NH1275010","DANIEL J BAKIE SCH","Non-Transient non-community system","Ground water","Rockingham","KINGSTON","440","2","5","6"
"NH0585010","DANVILLE ELEMENTARY","Non-Transient non-community system","Ground water","Rockingham","DANVILLE","351","4","3","5"
"NH0326020","DECCO","Non-Transient non-community system","Ground water","Hillsborough","BROOKLINE","50","2","0","5"
"NH0595020","DEERFIELD COMMUNITY SCH","Non-Transient non-community system","Ground water","Rockingham","DEERFIELD","630","3","24","6"
"NH1176060","DIAMOND CASTING AND MACHINE","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","60","2","60","5"
"NH2405010","DREWSVILLE CARRIAGE HOUSE","Non-Transient non-community system","Ground water","Cheshire","WALPOLE","31","2","4","3"
"NH0664010","DUBLIN CHRISTIAN ACADEMY","Non-Transient non-community system","Ground water","Cheshire","DUBLIN","155","3","12","6"
"NH0665010","DUBLIN CONSOLIDATED SCH","Non-Transient non-community system","Ground water","Cheshire","DUBLIN","80","2","0","7"
"NH0664020","DUBLIN SCHOOL","Non-Transient non-community system","Ground water","Cheshire","DUBLIN","215","2","25","6"
"NH0666030","DUBLIN VILLAGE PARK","Non-Transient non-community system","Ground water","Cheshire","DUBLIN","44","2","2","4"
"NH0685010","DUNBARTON ELEMENTARY SCH","Non-Transient non-community system","Ground water","Merrimack","DUNBARTON","245","3","22","6"
"NH1855070","DYNAMIC FOUNDATION FOR CHLDREN","Non-Transient non-community system","Ground water","Hillsborough","PELHAM","60","1","25","5"
"NH0615060","E DERRY MEMORIAL ELEM SCH","Non-Transient non-community system","Ground water","Rockingham","DERRY","473","2","5","5"
"NH0705020","E KINGSTON ELEMENTARY SCH","Non-Transient non-community system","Ground water","Rockingham","EAST KINGSTON","197","3","93","5"
"NH1212110","EAGLE MOUNTAIN HOUSE","Non-Transient non-community system","Ground water","Carroll","JACKSON","125","4","47","5"
"NH0155020","EARLY CHILDHOOD LEARNING CTR","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","169","2","26","6"
"NH1205070","EARLY START LEARNING ACADEMY","Non-Transient non-community system","Ground water","Hillsborough","HUDSON","79","2","14","4"
"NH1296010","EASTER SEALS YOUTH RESDNCE SVS","Non-Transient non-community system","Ground water","Coos","LANCASTER","53","1","0","4"
"NH0206050","EASTGATE PARK","Non-Transient non-community system","Ground water","Belknap","BELMONT","40","2","1","5"
"NH0735030","EFFINGHAM ELEMENTARY SCH","Non-Transient non-community system","Ground water","Carroll","EFFINGHAM","128","1","8","6"
"NH0875010","ELLIS SCHOOL","Non-Transient non-community system","Ground water","Rockingham","FREMONT","520","3","66","7"
"NH0775020","EPSOM MEDICAL CENTER","Non-Transient non-community system","Ground water","Merrimack","EPSOM","25","3","12","4"
"NH1936310","ETHAN ALLEN PLAZA","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","32","3","2","2"
"NH0196270","EVERSOURCE ENERGY BEDFORD AWC","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","30","2","0","4"
"NH2356110","EVERSOURCE ENERGY TILTON AWC","Non-Transient non-community system","Ground water","Belknap","TILTON","50","4","1","5"
"NH0805040","EXETER HIGH SCH","Non-Transient non-community system","Ground water","Rockingham","EXETER","1,900","3","3","4"
"NH0806020","EXETER PUBLIC WORKS COMPLEX","Non-Transient non-community system","Ground water","Rockingham","EXETER","45","5","10","6"
"NH0805030","EXETER UNITED METHODIST CHURCH","Non-Transient non-community system","Ground water","Rockingham","EXETER","57","4","5","5"
"NH1315010","FALL MOUNTAIN REGIONAL HS","Non-Transient non-community system","Ground water","Sullivan","LANGDON","850","3","4","8"
"NH0196320","FAMILY MEDICAL CENTER","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","35","2","29","2"
"NH1176090","FARM DESIGN","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","45","3","0","1"
"NH0449040","FEDEX FACILITY","Non-Transient non-community system","Ground water","Cheshire","CHESTERFIELD","29","1","0","3"
"NH1936270","FIELDSTONE INDUSTRIAL PARK","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","75","1","70","6"
"NH2546070","FINANCIAL DESTINATION","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","30","2","4","5"
"NH2546220","FIVE INDUSTRIAL DR","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","49","2","0","3"
"NH0835010","FRANCESTOWN ELEMENTARY SCH","Non-Transient non-community system","Ground water","Hillsborough","FRANCESTOWN","69","2","23","5"
"NH1994010","FRANKLIN PIERCE UNIVERSITY","Non-Transient non-community system","Ground water","Cheshire","RINDGE","1,638","15","60","5"
"NH0196310","FRENCH ATWOOD MARKETPLACE","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","33","1","0","4"
"NH0155070","FRISBIE HEALTH SERVICES","Non-Transient non-community system","Ground water","Strafford","BARRINGTON","150","2","1","5"
"NH0595010","GEORGE B WHITE BLDG","Non-Transient non-community system","Ground water","Rockingham","DEERFIELD","118","2","56","6"
"NH0825010","GEORGE S EMERSON ELEM SCH","Non-Transient non-community system","Ground water","Cheshire","FITZWILLIAM","182","3","47","8"
"NH1156010","GEORGES FIELD WATER SYSTEM","Non-Transient non-community system","Ground water","Cheshire","HINSDALE","99","1","30","7"
"NH0116020","GEX","Non-Transient non-community system","Ground water","Rockingham","ATKINSON","60","2","1","5"
"NH0885010","GILFORD ELEMENTARY SCH","Non-Transient non-community system","Ground water","Belknap","GILFORD","422","2","22","6"
"NH0885020","GILFORD MIDDLE AND HIGH SCH","Non-Transient non-community system","Ground water","Belknap","GILFORD","958","2","25","6"
"NH0886150","GILFORD MUNICIPAL BLDG COMPLEX","Non-Transient non-community system","Ground water","Belknap","GILFORD","135","2","46","5"
"NH0885050","GILFORD PROFESSIONAL PARK","Non-Transient non-community system","Ground water","Belknap","GILFORD","135","2","0","0"
"NH0895010","GILMANTON ELEMENTARY SCH","Non-Transient non-community system","Ground water","Belknap","GILMANTON","494","3","10","6"
"NH0905010","GILSUM ELEMENTARY SCH","Non-Transient non-community system","Ground water","Cheshire","GILSUM","62","3","88","6"
"NH2545020","GOLDEN BROOK SCH","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","648","2","6","6"
"NH2456010","GRANITE STATE TELEPHONE","Non-Transient non-community system","Ground water","Hillsborough","WEARE","50","4","1","5"
"NH0956040","GRANTHAM GREENWAY","Non-Transient non-community system","Ground water","Sullivan","GRANTHAM","200","1","2","1"
"NH0955010","GRANTHAM VILLAGE SCH","Non-Transient non-community system","Ground water","Sullivan","GRANTHAM","303","1","25","6"
"NH0266050","GRAPPONE FORD COMPLEX","Non-Transient non-community system","Ground water","Merrimack","BOW","100","8","5","9"
"NH0266240","GRAPPONE HONDA","Non-Transient non-community system","Ground water","Merrimack","BOW","100","3","4","8"
"NH0266200","GRAPPONE TOYOTA","Non-Transient non-community system","Ground water","Merrimack","BOW","119","6","51","9"
"NH1938190","GREAT ELM PLAZA","Non-Transient non-community system","Ground water","Rockingham","PLAISTOW","30","3","3","5"
"NH0732020","GREEN MOUNTAIN TREATMENT CTR","Non-Transient non-community system","Ground water","Carroll","EFFINGHAM","150","3","13","7"
"NH0975020","GREENFIELD ELEMENTARY SCH","Non-Transient non-community system","Ground water","Hillsborough","GREENFIELD","109","2","0","5"
"NH1335030","GROWING PLACES","Non-Transient non-community system","Ground water","Strafford","LEE","47","3","13","6"
"NH0887050","GUNSTOCK AREA","Non-Transient non-community system","Ground water","Belknap","GILFORD","152","3","19","5"
"NH1075010","HAMPSHIRE COOP NURSERY SCH","Non-Transient non-community system","Ground water","Grafton","HANOVER","32","1","28","5"
"NH1995030","HAMPSHIRE COUNTRY SCHOOL","Non-Transient non-community system","Ground water","Cheshire","RINDGE","40","2","27","7"
"NH1035050","HAMPSTEAD ACADEMY","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","92","3","16","7"
"NH1034010","HAMPSTEAD HOSPITAL","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","200","4","7","5"
"NH1035040","HAMPSTEAD MIDDLE SCH","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","552","3","88","7"
"NH1036010","HAMPSTEAD SHOPPERS VILLAGE","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","50","4","1","7"
"NH1796010","HANNAFORD NORTHWOOD 8160","Non-Transient non-community system","Ground water","Rockingham","NORTHWOOD","30","2","2","7"
"NH1846090","HANNAFORD OSSIPEE 8159","Non-Transient non-community system","Ground water","Carroll","OSSIPEE","30","3","12","6"
"NH1856040","HANNAFORD PELHAM 8015","Non-Transient non-community system","Ground water","Hillsborough","PELHAM","90","2","4","8"
"NH1996040","HANNAFORD RINDGE 8180","Non-Transient non-community system","Ground water","Cheshire","RINDGE","275","5","1","5"
"NH1616010","HARBOR PINES ON LAKE SHORE DR","Non-Transient non-community system","Ground water","Carroll","MOULTONBOROUGH","58","3","36","8"
"NH1618240","HARBOR SQUARE SHOPPING CENTER","Non-Transient non-community system","Ground water","Carroll","MOULTONBOROUGH","43","2","24","6"
"NH1035110","HAZEL DRIVE KIDS","Non-Transient non-community system","Ground water","Rockingham","HAMPSTEAD","34","2","0","2"
"NH0365010","HENRY W MOORE SCH","Non-Transient non-community system","Ground water","Rockingham","CANDIA","385","3","25","5"
"NH1995050","HERITAGE CHRISTIAN SCHOOL","Non-Transient non-community system","Ground water","Cheshire","RINDGE","64","2","34","5"
"NH1045040","HERONFIELD ACADEMY","Non-Transient non-community system","Ground water","Rockingham","HAMPTON FALLS","110","2","2","4"
"NH1126030","HHP","Non-Transient non-community system","Ground water","Merrimack","HENNIKER","70","4","3","6"
"NH2525010","HIGH MOWING SCH","Non-Transient non-community system","Ground water","Hillsborough","WILTON","163","6","16","7"
"NH1715060","HIGHBRIDGE HILL ELEM SCH","Non-Transient non-community system","Ground water","Hillsborough","NEW IPSWICH","465","2","0","2"
"NH0607030","HIS MANSION DINING HALL","Non-Transient non-community system","Ground water","Hillsborough","DEERING","105","6","2","5"
"NH0609010","HIS MANSION NEW BEGINNINGS","Non-Transient non-community system","Ground water","Hillsborough","DEERING","62","2","1","6"
"NH1086010","HISTORIC HARRISVILLE","Non-Transient non-community system","Ground water","Cheshire","HARRISVILLE","30","3","99","6"
"NH1165020","HOLDERNESS CENTRAL SCH","Non-Transient non-community system","Ground water","Grafton","HOLDERNESS","185","2","3","6"
"NH1175050","HOLLIS BROOKLINE HS","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","945","9","37","9"
"NH1176030","HOLLIS LINE MACHINE","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","25","1","34","3"
"NH1175060","HOLLIS MONTESSORI SCHOOL","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","32","2","3","3"
"NH1175030","HOLLIS SCH DIST","Non-Transient non-community system","Ground water","Hillsborough","HOLLIS","2,000","2","7","7"
"NH2306050","HONDA OF KEENE","Non-Transient non-community system","Ground water","Cheshire","SWANZEY","40","2","0","3"
"NH1586040","INDEX PACKAGING","Non-Transient non-community system","Ground water","Strafford","MILTON","156","4","17","2"
"NH0355060","INDIAN RIVER SCH","Non-Transient non-community system","Ground water","Grafton","CANAAN","419","1","6","5"
"NH1525020","INTER LAKES ELEMENTARY SCH","Non-Transient non-community system","Ground water","Belknap","MEREDITH","596","2","11","5"
"NH1525010","INTER LAKES HIGH SCH","Non-Transient non-community system","Ground water","Belknap","MEREDITH","450","2","4","5"
"NH0196190","IRONSIDES","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","50","2","113","5"
"NH2205010","JAMES FAULKNER MEMORIAL SCH","Non-Transient non-community system","Ground water","Cheshire","STODDARD","96","5","122","4"
"NH1495010","JOHN D PERKINS SR ELEM SCH","Non-Transient non-community system","Ground water","Cheshire","MARLOW","41","2","26","7"
"NH2455040","JOHN STARK REG HIGH SCH","Non-Transient non-community system","Ground water","Hillsborough","WEARE","825","6","7","7"
"NH0269040","JOYFUL NOISE LEARNING CENTER","Non-Transient non-community system","Ground water","Merrimack","BOW","25","1","0","2"
"NH0265040","JOYFUL NOISE PRESCH","Non-Transient non-community system","Ground water","Merrimack","BOW","72","1","4","7"
"NH2546180","KAHUNA","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","30","1","0","6"
"NH0275070","KEARSARGE REG ELEM SCH/BRADFRD","Non-Transient non-community system","Ground water","Merrimack","BRADFORD","231","2","27","5"
"NH2295010","KEARSARGE REGIONAL HIGH SCH","Non-Transient non-community system","Ground water","Merrimack","SUTTON","650","4","2","6"
"NH2295030","KEARSARGE REGIONAL MIDDLE SCH","Non-Transient non-community system","Ground water","Merrimack","SUTTON","525","3","5","6"
"NH0195020","KELLOGG CHRISTIAN SCHOOL","Non-Transient non-community system","Ground water","Hillsborough","BEDFORD","35","2","45","8"
"NH2315010","KENNETH A BRETT SCH","Non-Transient non-community system","Ground water","Carroll","TAMWORTH","287","2","23","7"
"NH1255010","KENSINGTON ELEMENTARY SCH","Non-Transient non-community system","Ground water","Rockingham","KENSINGTON","138","2","1","6"
"NH2545080","KIDDIE ACADEMY","Non-Transient non-community system","Ground water","Rockingham","WINDHAM","138","2","1","6"
"NH1205060","KIDDIE KONNECTION","Non-Transient non-community system","Ground water","Hillsborough","HUDSON","191","1","6","5"
"NH1749010","KIDS WORLD ACADEMY OF NH","Non-Transient non-community system","Ground water","Sullivan","NEWPORT","50","2","0","3"
"NH2526040","KIMBALL PHYSICS","Non-Transient non-community system","Ground water","Hillsborough","WILTON","60","4","0","1"
"NH2236010","KINGS HIGHWAY PLAZA","Non-Transient non-community system","Ground water","Rockingham","STRATHAM","40","1","47","5"
"NH1855090","KINGS KIDS CHILD CARE CENTER","Non-Transient non-community system","Ground water","Hillsborough","PELHAM","100","2","73","5"
"NH1279010","KINGSTON CHILDREN CENTER","Non-Transient non-community system","Ground water","Rockingham","KINGSTON","71","4","47","5"
"NH2056010","KLEIN MARINE SYSTEMS","Non-Transient non-community system","Ground water","Rockingham","SALEM","51","2","3","5"
"NH2296010","LABSPHERE","Non-Transient non-community system","Ground water","Merrimack","SUTTON","86","3","53","5"
"NH1285010","LACONIA CHRISTIAN SCH","Non-Transient non-community system","Ground water","Belknap","LACONIA","103","1","3","6"
"NH1525030","LAKELAND SCH","Non-Transient non-community system","Ground water","Belknap","MEREDITH","80","2","54","6"
"NH0205010","LAKES REGION DAYCARE","Non-Transient non-community system","Ground water","Belknap","BELMONT","67","2","0","2"
"NH2458070","LANCTOTS CENTER","Non-Transient non-community system","Ground water","Hillsborough","WEARE","64","2","0","3"
"NH1305020","LANDAFF BLUE SCH","Non-Transient non-community system","Ground water","Grafton","LANDAFF","25","2","70","6"
