PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
WI7370123,2YK LLC,Community water system,Ground water,Marathon,ANTIGO,25,4,19,10
WI2300159,337-9 HOLY HILL APARTMENTS LLC,Community water system,Ground water,Kenosha,TWIN LAKES,30,3,272,8
WI2300163,425 HOLY HILL APTS,Community water system,Ground water,Kenosha,TWIN LAKES,28,3,42,10
WI2301565,52ND AVE WATER GROUP,Community water system,Ground water,Kenosha,KENOSHA,35,4,298,6
WI7370148,ABBOTSFORD WATERWORKS,Community water system,Ground water,Marathon,ABBOTSFORD,1956,36,64,21
WI7010107,ADAMS WATERWORKS,Community water system,Ground water,Adams,ADAMS,1847,9,11,23
WI4600435,ADELL WATERWORKS,Community water system,Ground water,Sheboygan,ADELL,519,5,62,20
WI1230071,ALBANY WATERWORKS,Community water system,Ground water,Green,ALBANY,1018,5,5,22
WI2460141,ALBERTA SUBDIVISION,Community water system,Ground water,Ozaukee,THIENSVILLE,75,2,3,10
WI4711611,ALGOMA TN SANITARY DIST 1,Community water system,Ground water,Winnebago,OSHKOSH,2000,7,0,7
WI4310280,ALGOMA WATERWORKS,Community water system,Ground water,Kewaunee,ALGOMA,3022,16,0,20
WI2670104,ALLENTON SANITARY DISTRICT,Community water system,Ground water,Washington,ALLENTON,860,5,15,19
WI4050455,ALLOUEZ WATERWORKS,Community water system,Surface water purchased,Brown,GREEN BAY,13932,15,19,18
WI6270298,ALMA CENTER WATERWORKS,Community water system,Ground water,Jackson,ALMA CENTER,509,3,18,26
WI6060192,ALMA WATERWORKS,Community water system,Ground water,Buffalo,ALMA,769,5,7,22
WI6030124,ALMENA WATERWORKS,Community water system,Ground water,Barron,ALMENA,677,5,32,25
WI6180280,ALTOONA WATERWORKS,Community water system,Ground water,Eau Claire,ALTOONA,7345,13,81,24
WI6490342,AMANI VILLAGE SANITARY DIST,Community water system,Ground water,Polk,OSCEOLA,100,4,27,21
WI6490328,AMERY WATERWORKS,Community water system,Ground water,Polk,AMERY,2962,8,5,23
WI7500094,AMHERST WATERWORKS,Community water system,Ground water,Portage,AMHERST,1058,9,1,21
WI6030140,ANDERSONS TRAILER COURT,Community water system,Ground water,Barron,RICE LAKE,95,3,32,10
WI4051141,ANNAS HOUSE,Community water system,Ground water,Brown,NEW FRANKEN,32,3,5,6
WI7340086,ANTIGO WATERWORKS,Community water system,Ground water,Langlade,ANTIGO,8234,18,3,17
WI2682761,APARTMENTS OF STONERIDGE,Community water system,Ground water,Waukesha,DELAFIELD,75,7,27,7
WI4450333,APPLETON WATERWORKS,Community water system,Surface water,Outagamie,MENASHA,72000,5,33,21
WI1130244,APPLEWOOD HILL,Community water system,Ground water,Dane,MADISON,125,3,3,11
WI2682795,ARBORS,Community water system,Ground water,Waukesha,DELAFIELD,280,3,18,10
WI6620319,ARCADIA WATERWORKS,Community water system,Ground water,Trempealeau,ARCADIA,2900,11,23,26
WI1250073,ARENA WATERWORKS,Community water system,Ground water,Iowa,ARENA,834,3,11,22
WI1330068,ARGYLE WATERWORKS,Community water system,Ground water,Lafayette,ARGYLE,823,7,0,21
WI1110093,ARLINGTON WATERWORKS,Community water system,Ground water,Columbia,ARLINGTON,823,7,9,23
WI2651013,ARTISAN SENIOR LIVING,Community water system,Ground water,Walworth,LAKE GENEVA,33,3,88,10
WI8020373,ASHLAND WATER UTILITY,Community water system,Surface water,Ashland,ASHLAND,9115,5,41,19
WI4050456,ASHWAUBENON WATERWORKS,Community water system,Surface water purchased,Brown,GREEN BAY,17730,18,17,18
WI4200485,ASHWOOD GROVE 1,Community water system,Ground water,Fond du Lac,FOND DU LAC,62,2,0,9
WI4200486,ASHWOOD GROVE 2,Community water system,Ground water,Fond du Lac,FOND DU LAC,163,2,0,9
WI4200491,ASHWOOD GROVE 3,Community water system,Ground water,Fond du Lac,FOND DU LAC,119,2,1,9
WI4201093,ASHWOOD GROVE 4,Community water system,Ground water,Fond du Lac,FOND DU LAC,86,2,1,8
WI4200487,ASHWOOD GROVE 5,Community water system,Ground water,Fond du Lac,FOND DU LAC,126,2,2,8
WI4201147,ASHWOOD GROVE 6,Community water system,Ground water,Fond du Lac,FOND DU LAC,92,2,3,7
WI4201357,ASHWOOD GROVE 7,Community water system,Ground water,Fond du Lac,FOND DU LAC,119,2,3,6
WI4200353,ASHWOOD GROVE 8,Community water system,Ground water,Fond du Lac,FOND DU LAC,95,2,3,4
WI7370149,ATHENS WATERWORKS,Community water system,Ground water,Marathon,ATHENS,1102,13,62,23
WI6180231,AUGUSTA WATERWORKS,Community water system,Ground water,Eau Claire,AUGUSTA,1450,14,1,23
WI1281138,AUTUMN RIDGE WATER SYSTEM LLC,Community water system,Ground water,Jefferson,IXONIA,575,4,10,5
WI1250074,AVOCA WATERWORKS,Community water system,Ground water,Iowa,AVOCA,623,4,35,21
WI1220084,BAGLEY WATERWORKS,Community water system,Ground water,Grant,BAGLEY,353,5,6,21
WI4600454,BAINS COUNTRY ESTATES MHP,Community water system,Ground water,Sheboygan,SHEBOYGAN FALLS,200,4,44,11
WI6560119,BALDWIN WATERWORKS,Community water system,Ground water,St. Croix,BALDWIN,3956,3,2,22
WI6490330,BALSAM LAKE WATERWORKS,Community water system,Ground water,Polk,BALSAM LAKE,1031,7,11,22
WI7640083,BALTIC RENTALS LLC,Community water system,Ground water,Vilas,EAGLE RIVER,75,4,3,8
WI6320233,BANGOR WATERWORKS,Community water system,Ground water,La Crosse,BANGOR,1520,5,3,20
WI1570085,BARABOO WATERWORKS,Community water system,Ground water,Sauk,BARABOO,12048,13,90,22
WI1250075,BARNEVELD WATERWORKS,Community water system,Ground water,Iowa,BARNEVELD,1231,5,3,21
WI6030125,BARRON LIGHT & WATER DEPT,Community water system,Ground water,Barron,BARRON,3423,12,66,25
WI7210105,BAY AT NU ROC HEALTH AND REHABILITATION CENTER,Community water system,Ground water,Forest,LAONA,70,5,6,8
WI6480153,BAY CITY WATERWORKS,Community water system,Ground water,Pierce,BAY CITY,499,3,6,16
WI1130253,BAY VIEW HEIGHTS INC,Community water system,Ground water,Dane,STOUGHTON,450,8,11,9
WI8040126,BAYFIELD WATERWORKS,Community water system,Ground water,Bayfield,BAYFIELD,488,7,7,23
WI4450867,BEAR CREEK WATERWORKS,Community water system,Ground water,Outagamie,BEAR CREEK,418,7,52,20
WI8660734,BEAVER BROOK SANITARY DISTRICT,Community water system,Ground water purchased,Washburn,SPOONER,200,2,14,14
WI1140059,BEAVER DAM WATER UTILITY,Community water system,Ground water,Dodge,BEAVER DAM,16200,9,3,22
WI2460791,BEECHWOOD FARMS ESTATES,Community water system,Ground water,Ozaukee,MEQUON,300,4,7,9
WI2460107,BELGIUM WATERWORKS,Community water system,Ground water,Ozaukee,BELGIUM,2245,7,25,21
WI1130209,BELLEVILLE WATERWORKS,Community water system,Ground water,Dane,BELLEVILLE,2385,5,3,21
WI4050459,BELLEVUE WATERWORKS,Community water system,Surface water purchased,Brown,GREEN BAY,15365,11,48,20
WI1330069,BELMONT WATERWORKS,Community water system,Ground water,Lafayette,BELMONT,991,7,9,21
WI1540112,BELOIT CITY OF,Community water system,Ground water,Rock,BELOIT,37110,24,7,22
WI1330070,BENTON WATERWORKS,Community water system,Ground water,Lafayette,BENTON,976,5,26,21
WI6180299,BERGHS MOBILE HOME PARK,Community water system,Ground water,Eau Claire,MONDOVI,60,2,6,9
WI4240216,BERLIN WATERWORKS,Community water system,Ground water,Green Lake,BERLIN,5371,14,32,22
WI7010592,BERRY RIDGE ESTATES,Community water system,Ground water,Adams,WI DELLS,60,3,18,7
WI7720163,BETHEL NURSING & REHAB CENTER,Community water system,Ground water,Wood,ARPIN,225,11,5,7
WI8581273,BIG MUSKY RESORT,Community water system,Ground water,Sawyer,HAYWARD,25,5,17,7
WI6170270,BIRCH TERRACE MOBILE HOME COMMUNITY,Community water system,Ground water,Dunn,MENOMONIE,700,3,3,9
WI1540770,BIRCHWOOD TRAILER COURT,Community water system,Ground water,Rock,EVANSVILLE,32,3,67,9
WI8660302,BIRCHWOOD WATERWORKS,Community water system,Ground water,Washburn,BIRCHWOOD,442,2,16,25
WI4590449,BIRNAMWOOD WATERWORKS,Community water system,Ground water,Shawano,BIRNAMWOOD,832,5,13,21
WI7720171,BIRON WATER UTILITY,Community water system,Ground water,Wood,WISCONSIN RAPIDS,879,6,24,22
WI8070023,BISTRAM MOBILE HOME PARK,Community water system,Ground water,Burnett,GRANTSBURG,115,2,3,5
WI1250207,BIT O GREEN LLC MHP,Community water system,Ground water,Iowa,ARENA,49,2,3,11
WI4450408,BLACK CREEK WATERWORKS,Community water system,Ground water,Outagamie,BLACK CREEK,1251,5,4,20
WI1130211,BLACK EARTH WATERWORKS,Community water system,Ground water,Dane,BLACK EARTH,1374,5,9,21
WI6270287,BLACK RIVER CORRECTIONAL CENTER,Community water system,Ground water,Jackson,BLACK RIVER FALLS,120,6,3,14
WI6270244,BLACK RIVER FALLS WATERWORKS,Community water system,Ground water,Jackson,BLACK RIVER FALLS,3608,11,9,25
WI7210112,BLACKWELL CIVILIAN CONSVTN CTR,Community water system,Ground water,Forest,LAONA,190,5,37,16
WI6620274,BLAIR WATERWORKS,Community water system,Ground water,Trempealeau,BLAIR,1303,7,50,24
WI1330071,BLANCHARDVILLE WATERWORKS,Community water system,Ground water,Lafayette,BLANCHARDVILLE,802,5,32,21
WI6090448,BLOOMER WATERWORKS,Community water system,Ground water,Chippewa,BLOOMER,3545,9,101,18
WI1250078,BLOOMFIELD HEALTHCARE AND REHABILITATION CTR,Community water system,Ground water,Iowa,DODGEVILLE,150,6,7,22
WI2651469,"BLOOMFIELD, VILLAGE OF",Community water system,Ground water,Walworth,PELL LAKE,4071,7,11,13
WI1220085,BLOOMINGTON WATERWORKS,Community water system,Ground water,Grant,BLOOMINGTON,682,2,4,19
WI1130023,BLUE MOUNDS WATERWORKS,Community water system,Ground water,Dane,BLUE MOUNDS,855,6,5,21
WI1220087,BLUE RIVER WATERWORKS,Community water system,Ground water,Grant,BLUE RIVER,424,5,7,21
WI6270289,BLUE SPRUCE MOBILE HOME COMMUNITY,Community water system,Ground water,Jackson,BLACK RIVER FALLS,40,2,128,14
WI1220090,BLUFFSIDE COURT,Community water system,Ground water,Grant,CASSVILLE,40,2,5,10
WI6320315,BLUFFVIEW COMMONS,Community water system,Ground water,La Crosse,LA CROSSE,57,5,57,11
WI1570097,BLUFFVIEW SANITARY DISTRICT,Community water system,Ground water,Sauk,NORTH FREEDOM,450,4,10,11
WI4690405,BOARDWALK MHC LLC,Community water system,Ground water,Waupaca,NEW LONDON,71,2,10,8
WI7370540,BOARDWALK MOBILE HOME PARK,Community water system,Ground water,Marathon,MARSHFIELD,96,2,9,7
WI4590450,BONDUEL WATERWORKS,Community water system,Ground water,Shawano,BONDUEL,1475,6,2,19
WI6180287,BONNIE VALE PARK 1,Community water system,Ground water,Eau Claire,EAU CLAIRE,70,5,11,10
WI6180300,BONNIE VALE PARK 2,Community water system,Ground water,Eau Claire,EAU CLAIRE,51,2,15,10
WI1220089,BOSCOBEL WATERWORKS,Community water system,Ground water,Grant,BOSCOBEL,3419,7,7,20
WI6320336,BOSTWICK VALLEY MHP,Community water system,Ground water,La Crosse,WEST SALEM,240,3,9,10
WI4590451,BOWLER WATERWORKS,Community water system,Ground water,Shawano,BOWLER,357,6,36,21
WI6170260,BOYCEVILLE WATERWORKS,Community water system,Ground water,Dunn,BOYCEVILLE,1043,6,34,22
WI6090449,BOYD WATERWORKS,Community water system,Ground water,Chippewa,BOYD,672,7,9,23
WI4200402,BRANDON WATERWORKS,Community water system,Ground water,Fond du Lac,BRANDON,872,5,9,24
WI2682639,BRANDYBROOK SUBDIVISION,Community water system,Ground water,Waukesha,WALES,474,2,1,7
WI1280120,BREEZY KNOLL COMMUNITY,Community water system,Ground water,Jefferson,CAMBRIDGE,116,4,5,11
WI1140147,BREEZY POINT MHP 1,Community water system,Ground water,Dodge,HORICON,30,4,5,9
WI1140162,BREEZY POINT MHP 2,Community water system,Ground water,Dodge,HORICON,51,2,4,9
WI6120331,BRIDGEPORT SAN DIST NO 1,Community water system,Ground water purchased,Crawford,PRAIRIE DU CHIEN,300,2,10,23
WI2460973,BRIGHTON RIDGE SUBDIVISION,Community water system,Ground water,Ozaukee,MEQUON,200,2,36,8
WI4080221,BRILLION WATERWORKS,Community water system,Ground water,Calumet,BRILLION,3148,13,2,20
WI2300106,BRISTOL HEIGHTS MHP,Community water system,Ground water,Kenosha,BRISTOL,45,2,83,10
WI2300050,BRISTOL WATERWORKS VILLAGE OF,Community water system,Ground water,Kenosha,BRISTOL,598,7,22,19
WI6270299,BROCKWAY SANITARY DIST 1,Community water system,Ground water,Jackson,BLACK RIVER FALLS,2692,5,7,25
WI1230072,BRODHEAD WATERWORKS,Community water system,Ground water,Green,BRODHEAD,3216,5,2,22
WI7370107,BROKAW WATERWORKS,Community water system,Ground water purchased,Marathon,BROKAW,140,8,44,25
WI2680253,BROOKFIELD WATER UTILITY,Community water system,Ground water,Waukesha,BROOKFIELD,29070,63,144,21
WI1230075,BROOKLYN WATERWORKS,Community water system,Ground water,Green,BROOKLYN,1401,5,12,20
WI2671738,BROOKSIDE MEADOWS MHP,Community water system,Ground water,Washington,GERMANTOWN,250,4,1,4
WI6320316,BROOKVIEW MHP,Community water system,Ground water,La Crosse,LA CROSSE,300,4,11,9
WI2410556,BROWN DEER WATERWORKS,Community water system,Surface water purchased,Milwaukee,BROWN DEER,12741,3,20,19
WI2520175,BROWNS LAKE MOBILE HOME CT,Community water system,Ground water,Racine,BURLINGTON,225,3,51,12
WI1140139,BROWNSVILLE WATERWORKS,Community water system,Ground water,Dodge,BROWNSVILLE,561,5,14,22
WI1230077,BROWNTOWN WATERWORKS,Community water system,Ground water,Green,BROWNTOWN,256,3,18,23
WI8550127,BRUCE WATERWORKS,Community water system,Ground water,Rusk,BRUCE,766,6,50,23
WI8660306,BULIKS MOBILE HOME PARK,Community water system,Ground water,Washburn,SPOONER,93,4,112,9
WI2520177,BURLINGTON WATERWORKS,Community water system,Ground water,Racine,BURLINGTON,9958,12,112,19
WI2680191,BUTLER WATERWORKS,Community water system,Surface water purchased,Waukesha,BUTLER,2181,3,24,20
WI8020375,BUTTERNUT WATERWORKS,Community water system,Ground water,Ashland,BUTTERNUT,397,6,28,20
WI6090450,CADOTT WATERWORKS,Community water system,Ground water,Chippewa,CADOTT,1352,10,4,24
WI2520184,CALEDONIA WATER UTILITY - VILLAGE OF,Community water system,Surface water purchased,Racine,CALEDONIA,21819,8,12,17
WI1110041,CAMBRIA WATERWORKS,Community water system,Ground water,Columbia,CAMBRIA,767,10,6,23
WI2686325,CAMBRIDGE PLACE OF DELAFIELD,Community water system,Ground water,Waukesha,DELAFIELD,50,3,3,5
WI1130074,CAMBRIDGE WATER & SEWER UTILITY,Community water system,Ground water,Dane,CAMBRIDGE,1247,5,57,21
WI6030127,CAMERON WATERWORKS,Community water system,Ground water,Barron,CAMERON,1787,6,11,28
WI7290121,CAMP DOUGLAS WATERWORKS,Community water system,Ground water,Juneau,CAMP DOUGLAS,640,3,10,24
WI7440115,CAMP MCNAUGHTON,Community water system,Ground water,Oneida,LAKE TOMAHAWK,133,3,57,9
WI4200461,CAMPBELLSPORT WATERWORKS,Community water system,Ground water,Fond du Lac,CAMPBELLSPORT,2016,12,35,19
WI6030128,CANOE VILLA TRAILER CT,Community water system,Ground water,Barron,CAMERON,70,3,3,9
WI1110107,CAPITAL HILL MOBILE HOME PARK,Community water system,Ground water,Columbia,POYNETTE,36,2,3,7
WI1540111,CARAVILLA EDUCATION & REHAB CENTER,Community water system,Ground water,Rock,JANESVILLE,298,7,20,9
WI2300903,CAREFREE ESTATES MHP,Community water system,Ground water,Kenosha,TREVOR,300,6,158,8
WI4151196,CARLTON HEIGHTS MHP CT 2,Community water system,Ground water,Door,STURGEON BAY,60,2,24,11
WI2682406,CARRIAGE HILLS CONDOMINIUMS,Community water system,Ground water,Waukesha,ELM GROVE,50,4,43,7
WI4600436,CASCADE WATERWORKS,Community water system,Ground water,Sheboygan,CASCADE,703,3,13,18
WI6420294,CASHTON WATERWORKS,Community water system,Ground water,Monroe,CASHTON,1120,6,9,25
WI1220091,CASSVILLE WATERWORKS,Community water system,Ground water,Grant,CASSVILLE,1052,6,1,21
WI6100333,CAWLEY CREEK VILLAGE INC,Community water system,Ground water,Clark,NEILLSVILLE,35,3,88,8
WI1530060,CAZENOVIA WATERWORKS,Community water system,Ground water,Richland,CAZENOVIA,351,8,56,21
WI6170271,CEDAR FALLS ACRES MHP,Community water system,Ground water,Dunn,MENOMONIE,95,2,87,11
WI4600437,CEDAR GROVE WATERWORKS,Community water system,Ground water,Sheboygan,CEDAR GROVE,1895,8,51,20
WI2670123,CEDAR LAKE HOME 5,Community water system,Ground water,Washington,WEST BEND,330,3,36,9
WI2670063,CEDAR LAKE HOME 9,Community water system,Ground water,Washington,WEST BEND,206,4,40,8
WI2460108,CEDARBURG L & W COMMISSION,Community water system,Ground water,Ozaukee,CEDARBURG,11900,15,68,17
WI4360287,CENTRAL BROWN CO WATER AUTHORITY,Community water system,Surface water purchased,Brown,BELLEVUE,25,5,1,4
WI6490332,CENTURIA WATERWORKS,Community water system,Ground water,Polk,CENTURIA,900,6,5,23
WI2460143,CENTURY ESTATES 1,Community water system,Ground water,Ozaukee,THIENSVILLE,130,2,8,11
WI6630251,CHASEBURG WATERWORKS VILLAGE OF,Community water system,Ground water,Vernon,CHASEBURG,306,3,8,21
WI6030129,CHETEK WATERWORKS,Community water system,Ground water,Barron,CHETEK,1931,5,123,24
WI4360640,CHIARA CONVENT,Community water system,Ground water,Manitowoc,MANITOWOC,40,3,2,9
WI4080222,CHILTON WATERWORKS,Community water system,Ground water,Calumet,CHILTON,3933,13,4,22
WI6090456,CHIPPEWA FALLS WATERWORKS,Community water system,Ground water,Chippewa,CHIPPEWA FALLS,13375,28,68,24
WI1570852,CHRISTMAS MT PRV SITE,Community water system,Ground water,Sauk,WISCONSIN DELLS,150,2,3,8
WI6090451,CINDY LAKE MOBILE HOME PARK,Community water system,Ground water,Chippewa,CHIPPEWA FALLS,83,7,111,10
WI6100336,CLARK CO HEALTH CARE CENTER,Community water system,Ground water,Clark,OWEN,510,13,16,25
WI6490334,CLAYTON WATERWORKS,Community water system,Ground water,Polk,CLAYTON,765,6,1,21
WI6490335,CLEAR LAKE WATERWORKS,Community water system,Ground water,Polk,CLEAR LAKE,1061,4,66,23
WI4360426,CLEVELAND WATERWORKS,Community water system,Ground water,Manitowoc,CLEVELAND,1518,5,8,18
WI1540114,CLINTON WATERWORKS,Community water system,Ground water,Rock,CLINTON,2119,6,59,22
WI4690391,CLINTONVILLE UTILITIES,Community water system,Ground water,Waupaca,CLINTONVILLE,4635,16,65,21
WI4690392,CLOVERLEAF MOBILE HOME PARK,Community water system,Ground water,Shawano,CLINTONVILLE,175,3,12,8
WI1140140,CLYMAN WATERWORKS,Community water system,Ground water,Dodge,CLYMAN,422,7,77,22
WI2650150,COACHMANS TERRACE MHP,Community water system,Ground water,Walworth,LAKE GENEVA,125,2,16,11
WI1250076,COBB WATERWORKS,Community water system,Ground water,Iowa,COBB,458,5,7,21
WI6060226,COCHRANE WATERWORKS,Community water system,Ground water,Buffalo,COCHRANE,450,4,0,22
WI7370169,COLBY WATERWORKS,Community water system,Ground water,Marathon,COLBY,1829,21,1,24
WI4380436,COLEMAN WATERWORKS,Community water system,Ground water,Marinette,COLEMAN,727,5,12,20
WI6170261,COLFAX WATERWORKS,Community water system,Ground water,Dunn,COLFAX,1123,7,1,23
WI4700265,COLOMA WATERWORKS,Community water system,Ground water,Waushara,COLOMA,367,5,11,22
WI4200484,COLONIAL GARDENS HOMES,Community water system,Ground water,Fond du Lac,FOND DU LAC,48,2,5,9
WI1110038,COLUMBUS WATER & LIGHT DEPARTMENT,Community water system,Ground water,Columbia,COLUMBUS,5036,7,55,22
WI4450409,COMBINED LOCKS WATERWORKS,Community water system,Ground water purchased,Outagamie,COMBINED LOCKS,3477,2,3,22
WI2460118,CONCORDIA UNIVERSITY,Community water system,Ground water,Ozaukee,MEQUON,1500,3,12,9
WI2680185,CONGREGATIONAL HOME,Community water system,Ground water,Waukesha,BROOKFIELD,372,3,55,14
WI7641621,CONSERVE SCHOOL,Community water system,Ground water,Vilas,LAND O LAKES,120,7,1,5
WI6630252,COON VALLEY WATERWORKS,Community water system,Ground water,Vernon,COON VALLEY,765,6,4,22
WI7010113,COONS MHP,Community water system,Ground water,Adams,OXFORD,75,2,1,9
WI6090458,CORNELL WATERWORKS,Community water system,Ground water,Chippewa,CORNELL,1390,6,8,24
WI6420299,CORTLAND ACRES,Community water system,Ground water,Monroe,SPARTA,145,2,0,10
WI4150000,COTTAGE GLEN CONDOMINIUMS,Community water system,Ground water,Door,ELLISON BAY,50,2,2,6
WI1130218,COTTAGE GROVE WATERWORKS,Community water system,Ground water,Dane,COTTAGE GROVE,6512,9,4,24
WI2671964,COTTAGES AT CEDAR RUN,Community water system,Ground water,Washington,WEST BEND,183,3,2,3
WI6320307,COULEE MANOR TRAILER PARK,Community water system,Ground water,La Crosse,LA CROSSE,104,2,73,10
WI1280109,COUNTRY ACRES MOBILE HOME PK,Community water system,Ground water,Jefferson,LAKE MILLS,160,2,1,10
WI2680247,COUNTRY AIRE APARTMENTS 2,Community water system,Ground water,Waukesha,HARTLAND,90,3,8,9
WI2680249,COUNTRY AIRE APARTMENTS 3,Community water system,Ground water,Waukesha,HARTLAND,80,3,7,9
WI2685101,COUNTRY AIRE CONDOS 4821,Community water system,Ground water,Waukesha,HARTLAND,40,3,4,6
WI2685210,COUNTRY AIRE CONDOS 4835,Community water system,Ground water,Waukesha,HARTLAND,40,3,7,7
WI2685345,COUNTRY AIRE CONDOS 4875,Community water system,Ground water,Waukesha,HARTLAND,40,3,2,6
WI2685211,COUNTRY AIRE CONDOS 4887,Community water system,Ground water,Waukesha,HARTLAND,40,3,1,6
WI4080274,COUNTRY AIRE MOBILE HOME COURT LLC,Community water system,Ground water,Calumet,NEW HOLSTEIN,98,2,3,8
WI4200490,COUNTRY AIRE MOBILE HOME PARK,Community water system,Ground water,Fond du Lac,CAMPBELLSPORT,60,2,118,9
WI2300699,COUNTRY CHARM ESTATES 1,Community water system,Ground water,Kenosha,KENOSHA,45,2,38,8
WI2300613,COUNTRY CHARM ESTATES 3,Community water system,Ground water,Kenosha,KENOSHA,35,3,50,8
WI2684746,COUNTRY COURT SUBDIVISION,Community water system,Ground water,Waukesha,PEWAUKEE,47,2,1,4
WI6560125,COUNTRY COVE COURT LLC,Community water system,Ground water,St. Croix,HUDSON,150,2,4,11
WI2650127,COUNTRY ESTATES SANITARY DISTRICT TOWN OF LYONS 1,Community water system,Ground water,Walworth,BURLINGTON,500,8,125,16
WI6480403,COUNTRY MANOR APTS,Community water system,Ground water,Pierce,BAY CITY,50,2,22,10
WI2672034,COUNTRY MANOR MHP,Community water system,Ground water,Washington,WEST BEND,35,2,50,1
WI6620325,COUNTRY ROAD ESTATES,Community water system,Ground water,Trempealeau,GALESVILLE,120,2,17,9
WI2460128,COUNTRY TERRACE CONDO HOMES,Community water system,Ground water,Ozaukee,MEQUON,160,2,25,8
WI1330264,COUNTRY VIEW ESTATES,Community water system,Ground water,Lafayette,WIOTA,33,3,8,5
WI1130214,COUNTRY VIEW ESTATES,Community water system,Ground water,Dane,DEERFIELD,65,3,18,9
WI6560136,COUNTRY VIEW HOLDINGS LLC,Community water system,Ground water,St. Croix,SOMERSET,75,3,31,10
WI1130248,COUNTRY VIEW MOBILE HOME COMMUNITY LLC,Community water system,Ground water,Dane,OREGON,80,2,13,9
WI6030130,COUNTRY VIEW MOBILE HOME COURT,Community water system,Ground water,Barron,COMSTOCK,54,2,47,9
WI1130603,COUNTRY VINEYARD 4,Community water system,Ground water,Dane,OREGON,28,2,1,9
WI6170276,COUNTRYSIDE MOBILE HOMES,Community water system,Ground water,Dunn,MENOMONIE,50,4,47,11
WI6180513,COZY ACRES LLC BACK,Community water system,Ground water,Eau Claire,EAU CLAIRE,35,2,58,10
WI6180286,COZY ACRES LLC FRONT,Community water system,Ground water,Eau Claire,EAU CLAIRE,111,4,61,10
WI1220088,COZY ACRES MHP,Community water system,Ground water,Grant,BOSCOBEL,80,2,13,10
WI7210107,CRANDON WATERWORKS,Community water system,Ground water,Forest,CRANDON,1958,5,6,17
WI4380411,CRIVITZ WATERWORKS,Community water system,Ground water,Marinette,CRIVITZ,1041,7,55,21
WI1130219,CROSS PLAINS WATERWORKS,Community water system,Ground water,Dane,CROSS PLAINS,3543,5,3,21
WI1110066,CRYSTAL LAKE RV RESORT LLC,Community water system,Ground water,Columbia,LODI,700,5,35,11
WI1220092,CUBA CITY WATERWORKS,Community water system,Ground water,Grant,CUBA CITY,2141,7,6,21
WI2410169,CUDAHY WATERWORKS,Community water system,Surface water,Milwaukee,CUDAHY,18659,7,35,21
WI6030132,CUMBERLAND WATERWORKS,Community water system,Ground water,Barron,CUMBERLAND,2311,5,13,25
WI6100339,CURTISS WATERWORKS,Community water system,Ground water,Clark,CURTISS,216,16,44,25
WI4700271,DAKOTA CAPITAL PARK 2 LLC,Community water system,Ground water,Waushara,WAUTOMA,102,6,32,8
WI6030135,DALLAS WATERWORKS,Community water system,Ground water,Barron,DALLAS,365,5,26,27
WI4240225,DALTON WATERWORKS,Community water system,Ground water,Green Lake,DALTON,115,9,52,22
WI8070012,DANBURY SANITARY DISTRICT,Community water system,Ground water,Burnett,DANBURY,286,7,3,6
WI1130220,DANE WATERWORKS,Community water system,Ground water,Dane,DANE,1095,4,9,23
WI1134098,DANVILLE DRIVE SERVICE AREA,Community water system,Ground water purchased,Dane,FITCHBURG,150,2,1,2
WI4450117,DARBOY SANITARY DIST 1,Community water system,Ground water,Outagamie,APPLETON,12000,10,3,20
WI2650057,DARIEN WATERWORKS,Community water system,Ground water,Walworth,DARIEN,1643,7,48,19
WI1330073,DARLINGTON WATERWORKS,Community water system,Ground water,Lafayette,DARLINGTON,2235,6,10,21
WI4050453,DE PERE WATER DEPARTMENT,Community water system,Surface water purchased,Brown,DE PERE,23920,19,27,19
WI7350094,DEER RUN MOBILE HOME COMMUNITY,Community water system,Ground water,Lincoln,MERRILL,49,4,7,8
WI7370158,DEER TRAIL VILLAGE,Community water system,Ground water,Marathon,MOSINEE,120,2,89,7
WI1130223,DEERFIELD WATERWORKS,Community water system,Ground water,Dane,DEERFIELD,2209,8,10,23
WI1132437,DEFOREST SOUTH,Community water system,Ground water,Dane,MADISON,25,6,10,18
WI1130221,DEFOREST WATERWORKS,Community water system,Ground water,Dane,DEFOREST,9400,12,4,24
WI2686101,DELAFIELD LAKES 402,Community water system,Ground water,Waukesha,DELAFIELD,50,3,7,4
WI2686114,DELAFIELD LAKES 404,Community water system,Ground water,Waukesha,DELAFIELD,25,3,7,4
WI2685812,DELAFIELD SQUARE,Community water system,Ground water,Waukesha,DELAFIELD,587,3,3,6
WI2684642,DELAFIELD WATERWORKS,Community water system,Ground water,Waukesha,DELAFIELD,300,6,11,15
WI2686336,DELAFIELD WOODS 411,Community water system,Ground water,Waukesha,DELAFIELD,28,3,3,3
WI2686337,DELAFIELD WOODS 828,Community water system,Ground water,Waukesha,DELAFIELD,26,3,2,3
WI2650929,DELAVAN CLUB CONDOS,Community water system,Ground water,Walworth,DELAVAN,395,5,40,11
WI2650113,DELAVAN WATERWORKS,Community water system,Ground water,Walworth,DELAVAN,8128,12,33,19
WI4050351,DENMARK WATERWORKS,Community water system,Ground water,Brown,DENMARK,2100,7,9,19
WI1220094,DICKEYVILLE WATERWORKS,Community water system,Ground water,Grant,DICKEYVILLE,1069,5,2,21
