PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
MN1860017,12 Hi Mobile Home Park,Community water system,Ground water,Wright,-,300,4,3,18
MN1680011,"AMG, Inc.",Community water system,Ground water,Roseau,-,350,5,1,20
MN1570005,Aaseby Court,Community water system,Ground water,Pennington,-,50,3,27,19
MN1540001,Ada,Community water system,Ground water,Norman,Ada,1709,10,6,19
MN1500001,Adams,Community water system,Ground water,Mower,Adams,800,7,0,18
MN1530001,Adrian,Community water system,Ground water,Nobles,Adrian,1211,10,5,20
MN1010001,Aitkin,Community water system,Ground water,Aitkin,Aitkin,2165,5,10,19
MN1290001,Akeley,Community water system,Ground water,Hubbard,Akeley,429,5,1,18
MN1730001,Albany,Community water system,Ground water,Stearns,Albany,2671,13,2,21
MN1240001,Albert Lea,Community water system,Ground water,Freeborn,Albert Lea,18016,9,1,17
MN1750001,Alberta,Community water system,Ground water purchased,Stevens,Alberta,143,5,0,19
MN1240004,Alden,Community water system,Ground water,Freeborn,Alden,661,4,1,22
MN1210001,Alexandria,Community water system,Ground water,Douglas,Alexandria,13340,15,5,19
MN1320001,Alpha,Community water system,Ground water,Jackson,Alpha,112,5,1,20
MN1850018,Altura,Community water system,Ground water,Winona,Altura,493,5,0,17
MN1450001,Alvarado,Community water system,Ground water purchased,Marshall,Alvarado,363,2,1,19
MN1070001,Amboy,Community water system,Ground water,Blue Earth,Amboy,534,4,7,20
MN1390002,Anchor Bay Park,Community water system,Ground water,Lake of the Woods,-,100,5,12,19
MN1020034,Andover,Community water system,Ground water,Anoka,Andover,19918,16,4,17
MN1860002,Annandale,Community water system,Ground water,Wright,Annandale,3334,6,2,19
MN1020001,Anoka,Community water system,Ground water,Anoka,Anoka,17995,14,5,19
MN1190001,Apple Valley,Community water system,Ground water,Dakota,Apple Valley,50300,24,0,20
MN1760001,Appleton,Community water system,Ground water,Swift,Appleton,1412,4,17,14
MN1410006,Arco,Community water system,Ground water purchased,Lincoln,Arco,74,2,0,17
MN1620001,Arden Hills,Community water system,Surface water purchased,Ramsey,Arden Hills,9780,2,13,19
MN1450002,Argyle,Community water system,Ground water,Marshall,Argyle,642,5,2,18
MN1720001,Arlington,Community water system,Ground water,Sibley,Arlington,2230,5,5,18
MN1260001,Ashby,Community water system,Ground water,Grant,Ashby,446,4,8,19
MN1580001,Askov,Community water system,Ground water,Pine,Askov,364,4,3,17
MN1340001,Atwater,Community water system,Ground water,Kandiyohi,Atwater,1133,5,4,20
MN1030001,Audubon,Community water system,Ground water,Becker,Audubon,519,8,1,16
MN1690002,Aurora,Community water system,Surface water,St. Louis,Aurora,1764,3,1,19
MN1500003,Austin Mobile Home Park,Community water system,Ground water,Mower,-,59,3,25,15
MN1500002,Austin Utilities,Community water system,Ground water,Mower,Austin,24854,20,0,18
MN1510001,Avoca,Community water system,Ground water,Murray,Avoca,142,6,3,19
MN1730002,Avon,Community water system,Ground water,Stearns,Avon,1454,7,1,17
MN1690003,Babbitt,Community water system,Ground water,St. Louis,Babbitt,1200,6,0,19
MN1110002,Backus,Community water system,Ground water,Cass,Backus,250,5,0,20
MN1680001,Badger,Community water system,Ground water,Roseau,Badger,369,4,8,20
MN1150001,Bagley,Community water system,Ground water,Clearwater,Bagley,1422,6,9,20
MN1420001,Balaton,Community water system,Ground water,Lyon,Balaton,639,7,2,19
MN1020014,Baldwin Lake Estates,Community water system,Ground water,Anoka,-,260,5,2,19
MN1020040,Bar None Ranch,Community water system,Ground water,Anoka,-,60,3,4,10
MN1140001,Barnesville,Community water system,Ground water,Clay,Barnesville,2635,7,6,19
MN1090001,Barnum,Community water system,Ground water,Carlton,Barnum,617,5,7,19
MN1260002,Barrett,Community water system,Ground water,Grant,Barrett,415,4,2,18
MN1570004,Basswood Mobile Home Park,Community water system,Ground water,Pennington,-,30,4,17,21
MN1560001,Battle Lake,Community water system,Ground water,Otter Tail,Battle Lake,903,9,3,19
MN1560004,Battle Lake Mobile Home Park,Community water system,Ground water,Otter Tail,-,31,5,10,17
MN1390001,Baudette,Community water system,Ground water,Lake of the Woods,Baudette,1075,4,5,18
MN1180027,Baxter,Community water system,Ground water,Crow Wing,Baxter,7642,12,2,15
MN1820036,Bay Lake Reserve Development,Community water system,Ground water,Washington,-,52,3,0,2
MN1820001,Bayport,Community water system,Ground water,Washington,Bayport,2463,8,4,20
MN1060002,Beardsley,Community water system,Ground water,Big Stone,Beardsley,225,5,4,21
MN1380001,Beaver Bay,Community water system,Surface water,Lake,Beaver Bay,181,3,17,18
MN1670001,Beaver Creek,Community water system,Ground water,Rock,Beaver Creek,297,4,1,20
MN1710008,Becker,Community water system,Ground water,Sherburne,Becker,4720,11,2,19
MN1440001,Bejou,Community water system,Ground water,Mahnomen,Bejou,85,5,4,19
MN1730030,Bel Clare Estates,Community water system,Ground water,Stearns,-,750,6,6,19
MN1730004,Belgrade,Community water system,Ground water,Stearns,Belgrade,722,7,1,17
MN1800005,Bell Hill Recovery Center,Community water system,Ground water,Wadena,-,100,3,0,18
MN1700001,Belle Plaine,Community water system,Ground water,Scott,Belle Plaine,6901,9,4,19
MN1250006,Bellechester,Community water system,Ground water,Goodhue,Bellechester,169,5,2,20
MN1370001,Bellingham,Community water system,Ground water,Lac qui Parle,Bellingham,168,5,0,18
MN1600014,Beltrami,Community water system,Ground water,Polk,Beltrami,102,4,4,16
MN1640001,Belview,Community water system,Ground water,Redwood,Belview,377,4,2,19
MN1040002,Bemidji,Community water system,Ground water,Beltrami,Bemidji,13560,8,1,19
MN1760008,Benson,Community water system,Ground water,Swift,Benson,3240,9,1,17
MN1050009,Benton Utilities LLC,Community water system,Ground water,Benton,-,120,6,9,9
MN1770001,Bertha,Community water system,Ground water,Todd,Bertha,479,8,0,18
MN1850001,Bethany Water Company,Community water system,Ground water,Winona,-,60,3,3,19
MN1360001,Big Falls,Community water system,Ground water,Koochiching,Big Falls,221,5,8,19
MN1710002,Big Lake,Community water system,Ground water,Sherburne,Big Lake,10060,14,5,16
MN1730038,Big Sauk Lake Mobile Home Park,Community water system,Ground water,Stearns,-,68,5,2,20
MN1060009,Big Stone Hutterite,Community water system,Ground water,Big Stone,-,75,7,3,17
MN1530002,Bigelow,Community water system,Ground water purchased,Nobles,Bigelow,235,6,10,21
MN1310001,Bigfork,Community water system,Ground water,Itasca,Bigfork,446,6,2,18
MN1170008,Bingham Lake,Community water system,Ground water purchased,Cottonwood,Bingham Lake,128,2,1,19
MN1040007,Birchlane Trailer Court,Community water system,Ground water,Beltrami,-,80,4,2,20
MN1820003,Birchwood,Community water system,Ground water purchased,Washington,White Bear Lake,880,2,7,17
MN1130019,Birchwood Terrace,Community water system,Ground water,Chisago,-,160,5,4,20
MN1650001,Bird Island,Community water system,Ground water,Renville,Bird Island,1024,10,8,20
MN1430001,Biscay,Community water system,Ground water,McLeod,Biscay,113,5,1,20
MN1690004,Biwabik,Community water system,Surface water,St. Louis,Biwabik,969,7,1,18
MN1040014,Blackduck,Community water system,Ground water,Beltrami,Blackduck,797,6,1,20
MN1020006,Blaine,Community water system,Ground water,Anoka,Blaine,64900,41,3,19
MN1340002,Blomkest,Community water system,Ground water,Kandiyohi,Blomkest,178,6,28,22
MN1740001,Blooming Prairie,Community water system,Ground water,Steele,Blooming Prairie,1987,4,2,19
MN1270001,Bloomington,Community water system,Surface water purchased,Hennepin,Bloomington,85400,9,2,20
MN1220001,Blue Earth Light and Water,Community water system,Ground water,Faribault,Blue Earth,3353,6,2,20
MN1130010,Blue Waters Mobile Home Park,Community water system,Ground water,Chisago,-,150,4,5,19
MN1480016,Bock,Community water system,Ground water,Mille Lacs,Bock,106,4,0,7
MN1700012,Bonnevista Terrace Mobile Home Park,Community water system,Ground water,Scott,-,800,5,0,20
MN1540002,Borup,Community water system,Ground water,Norman,Borup,91,4,7,18
MN1310003,Bovey,Community water system,Ground water,Itasca,Bovey,802,4,4,17
MN1490009,Bowlus,Community water system,Ground water,Morrison,Bowlus,300,5,6,14
MN1370002,Boyd,Community water system,Ground water purchased,Lac qui Parle,Boyd,175,6,10,19
MN1300001,Braham,Community water system,Ground water,Isanti,Braham,1800,5,3,17
MN1180002,Brainerd,Community water system,Ground water,Crow Wing,Brainerd,13590,8,2,18
MN1210009,Brandon,Community water system,Ground water,Douglas,Brandon,489,4,1,17
MN1030022,Brandy Lake Estates,Community water system,Ground water,Becker,-,40,5,31,16
MN1840002,Breckenridge,Community water system,Ground water,Wilkin,Breckenridge,3340,5,1,17
MN1180047,Breezy Point Resort,Community water system,Ground water,Crow Wing,-,47,5,2,3
MN1690045,Breitung,Community water system,Ground water,St. Louis,Soudan,446,5,3,18
MN1530003,Brewster,Community water system,Ground water purchased,Nobles,Brewster,473,5,3,18
MN1550035,Briarwood Subdivision,Community water system,Ground water,Olmsted,-,90,3,3,6
MN1220002,Bricelyn,Community water system,Ground water,Faribault,Bricelyn,359,3,0,19
MN1580017,Brook Park,Community water system,Ground water,Pine,Brook Park,122,3,18,17
MN1700016,Brookhaven Development,Community water system,Ground water,Scott,-,45,3,6,20
MN1270004,Brooklyn Center,Community water system,Ground water,Hennepin,Brooklyn Center,30104,21,0,21
MN1270005,Brooklyn Park,Community water system,Ground water,Hennepin,Brooklyn Park,80450,32,0,18
MN1620021,Brookside Mobile Home Park,Community water system,Ground water,Ramsey,-,550,4,0,20
MN1730005,Brooten,Community water system,Ground water,Stearns,Brooten,743,5,5,19
MN1770002,Browerville,Community water system,Ground water,Todd,Browerville,790,7,0,17
MN1780001,Browns Valley,Community water system,Ground water,Traverse,Browns Valley,567,5,4,18
MN1500017,Brownsdale,Community water system,Ground water,Mower,Brownsdale,682,5,4,20
MN1430002,Brownton,Community water system,Ground water,McLeod,Brownton,807,8,0,19
MN1490001,Buckman,Community water system,Ground water,Morrison,Buckman,270,5,5,14
MN1860005,Buffalo,Community water system,Ground water,Wright,Buffalo,16103,8,1,18
MN1650003,Buffalo Lake,Community water system,Ground water,Renville,Buffalo Lake,703,6,6,22
MN1690006,Buhl,Community water system,Ground water,St. Louis,Buhl,1000,5,3,19
MN1190002,Burnsville,Community water system,Surface water,Dakota,Burnsville,61262,22,2,20
MN1830001,Butterfield,Community water system,Ground water purchased,Watonwan,Butterfield,586,2,2,20
MN1550001,Byron,Community water system,Ground water,Olmsted,Byron,5498,5,3,19
MN1280002,Caledonia,Community water system,Ground water,Houston,Caledonia,2868,6,1,19
MN1030004,Callaway,Community water system,Ground water,Becker,Callaway,234,5,2,18
MN1310004,Calumet,Community water system,Ground water,Itasca,Calumet,367,5,1,18
MN1300002,Cambridge,Community water system,Ground water,Isanti,Cambridge,8338,13,1,20
MN1840003,Campbell,Community water system,Ground water,Wilkin,Campbell,159,4,2,20
MN1870001,Canby,Community water system,Ground water,Yellow Medicine,Canby,1769,8,3,20
MN1250001,Cannon Falls,Community water system,Ground water,Goodhue,Cannon Falls,4109,13,2,21
MN1230001,Canton,Community water system,Ground water,Fillmore,Canton,346,5,1,20
MN1660013,Carleton College,Community water system,Ground water,Rice,-,2485,4,5,18
MN1210010,Carlos,Community water system,Ground water,Douglas,Carlos,502,7,0,18
MN1090003,Carlton,Community water system,Ground water,Carlton,Carlton,996,5,1,20
MN1100017,Carver,Community water system,Ground water,Carver,Carver,4473,8,2,18
MN1110006,Cass Lake,Community water system,Ground water,Cass,Cass Lake,750,4,1,17
MN1680013,"Cedar Bend Park, Inc.",Community water system,Ground water,Roseau,-,40,4,8,19
MN1820021,Cedar Terrace Mobile Home Park,Community water system,Ground water,Washington,-,25,3,2,19
MN1020010,Centennial Square Mobile Home Park,Community water system,Ground water,Anoka,-,2000,5,9,19
MN1130001,Center City,Community water system,Ground water,Chisago,Center City,638,6,6,21
MN1020036,Centerville,Community water system,Ground water,Anoka,Centerville,4275,6,1,18
MN1460001,Ceylon,Community water system,Ground water,Martin,Ceylon,369,4,3,21
MN1270006,Champlin,Community water system,Ground water,Hennepin,Champlin,24260,12,1,17
MN1510002,Chandler,Community water system,Ground water,Murray,Chandler,270,5,9,19
MN1100001,Chanhassen,Community water system,Ground water,Carver,Chanhassen,24951,30,0,19
MN1620036,Charley Lake Townhomes Association,Community water system,Ground water,Ramsey,-,25,3,13,15
MN1100002,Chaska,Community water system,Ground water,Carver,Chaska,26016,12,1,19
MN1230002,Chatfield,Community water system,Ground water,Fillmore,Chatfield,2794,5,4,17
MN1180028,Chatham Park,Community water system,Ground water,Crow Wing,-,84,5,2,12
MN1550020,Chester Heights,Community water system,Ground water,Olmsted,-,300,3,1,18
MN1130003,Chisago City,Community water system,Ground water,Chisago,Chisago City,3460,11,7,20
MN1690007,Chisholm,Community water system,Surface water,St. Louis,Chisholm,4940,4,0,17
MN1750002,Chokio,Community water system,Ground water,Stevens,Chokio,400,5,5,19
MN1550005,Chosen Valley Mobile Home Park,Community water system,Ground water,Olmsted,-,73,3,4,19
MN1820010,Cimarron Park,Community water system,Ground water,Washington,-,1200,5,0,21
MN1020013,Circle Pines,Community water system,Ground water,Anoka,Circle Pines,4909,7,0,20
MN1500021,City Limits,Community water system,Ground water,Mower,-,40,3,17,18
MN1120001,Clara City,Community water system,Ground water,Chippewa,Clara City,1360,5,6,18
MN1200001,Claremont,Community water system,Ground water,Dodge,Claremont,538,8,7,20
MN1770003,Clarissa,Community water system,Ground water,Todd,Clarissa,681,8,1,19
MN1870002,Clarkfield,Community water system,Ground water,Yellow Medicine,Clarkfield,841,4,5,20
MN1240005,Clarks Grove,Community water system,Ground water,Freeborn,Clarks Grove,709,4,0,18
MN1710009,Clear Lake,Community water system,Ground water,Sherburne,Clear Lake,525,4,8,19
MN1150003,Clearbrook,Community water system,Ground water,Clearwater,Clearbrook,527,9,1,21
MN1860025,Clearwater,Community water system,Ground water,Wright,Clearwater,1780,9,8,16
MN1730012,Clearwater Forest Mobile Home Park,Community water system,Ground water,Stearns,-,367,6,20,17
MN1730052,"Clearwater Harbor Property, Incorporated",Community water system,Ground water,Stearns,-,70,3,11,16
MN1550009,Clearwater Well Company,Community water system,Ground water,Olmsted,-,65,3,2,19
MN1640002,Clements,Community water system,Ground water,Redwood,Clements,153,4,2,19
MN1400001,Cleveland,Community water system,Ground water,Le Sueur,Cleveland,719,5,2,21
MN1600001,Climax,Community water system,Ground water,Polk,Climax,277,4,25,20
MN1060003,Clinton,Community water system,Ground water,Big Stone,Clinton,450,4,3,20
MN1090005,Cloquet,Community water system,Ground water,Carlton,Cloquet,11295,13,0,19
MN1080010,Cobden,Community water system,Ground water,Brown,Cobden,33,3,0,9
MN1310035,Cohasset Municipal Water System,Community water system,Ground water,Itasca,Cohasset,917,4,2,16
MN1860006,Cokato,Community water system,Ground water,Wright,Cokato,2726,8,6,18
MN1730006,Cold Spring,Community water system,Ground water,Stearns,Cold Spring,4132,15,14,19
MN1310006,Coleraine,Community water system,Ground water,Itasca,Coleraine,1150,5,3,18
MN1730034,College of St. Benedict,Community water system,Ground water,Stearns,-,1600,7,9,18
MN1100004,Cologne,Community water system,Ground water,Carver,Cologne,1700,9,0,20
MN1020016,Columbia Heights,Community water system,Surface water purchased,Anoka,Columbia Heights,19496,5,0,19
MN1080001,Comfrey,Community water system,Ground water,Brown,Comfrey,402,6,0,20
MN1140002,Comstock,Community water system,Ground water,Clay,Comstock,95,4,3,19
MN1240006,Conger,Community water system,Ground water,Freeborn,Conger,137,5,2,19
MN1690009,Cook,Community water system,Ground water,St. Louis,Cook,574,6,4,19
MN1020017,Coon Rapids,Community water system,Ground water,Anoka,Coon Rapids,61481,37,4,20
MN1270075,Corcoran,Community water system,Ground water purchased,Hennepin,Corcoran,308,2,0,1
MN1060004,Correll,Community water system,Ground water,Big Stone,Correll,39,3,5,20
MN1470011,Cosmos,Community water system,Ground water,Meeker,Cosmos,473,7,1,21
MN1040036,Cottage Creek Estates,Community water system,Ground water,Beltrami,-,35,9,0,5
MN1820004,Cottage Grove,Community water system,Ground water,Washington,Cottage Grove,36492,21,0,21
MN1420002,Cottonwood,Community water system,Ground water,Lyon,Cottonwood,1212,5,8,20
MN1310010,Country Acres Trailer Court,Community water system,Ground water,Itasca,-,100,6,2,18
MN1570006,Country Estates Mobile Home Park,Community water system,Ground water,Pennington,-,90,3,2,9
MN1550002,Country Home Trailer Park,Community water system,Ground water,Olmsted,-,56,3,8,18
MN1040033,Country Lane Mobile Home Park,Community water system,Ground water,Beltrami,-,35,3,0,9
MN1270066,Countryside Estates,Community water system,Ground water,Hennepin,-,211,7,12,19
MN1520001,Courtland,Community water system,Ground water,Nicollet,Courtland,635,4,1,20
MN1730060,Crestwood Hills Addition,Community water system,Ground water,Stearns,-,40,3,1,12
MN1090007,Cromwell,Community water system,Ground water,Carlton,Cromwell,229,6,2,19
MN1600002,Crookston,Community water system,Ground water,Polk,Crookston,7945,8,0,21
MN1180008,Crosby,Community water system,Ground water,Crow Wing,Crosby,2386,8,1,18
MN1580023,Cross Lake Housing Development,Community water system,Ground water,Pine,-,150,5,2,10
MN1180030,Crow Wing Estates,Community water system,Ground water,Crow Wing,-,180,9,17,14
MN1100015,Crown College,Community water system,Ground water,Carver,-,520,4,4,17
MN1270008,Crystal,Community water system,Surface water purchased,Hennepin,Crystal,23336,6,1,19
MN1510003,Currie,Community water system,Ground water,Murray,Currie,226,6,1,20
MN1180011,Cuyuna,Community water system,Ground water,Crow Wing,Deerwood,132,3,5,19
MN1610001,Cyrus,Community water system,Ground water,Pope,Cyrus,288,7,5,19
MN1560008,Dalton,Community water system,Ground water,Otter Tail,Dalton,256,8,3,19
MN1650004,Danube,Community water system,Ground water,Renville,Danube,493,6,4,21
MN1830002,Darfur,Community water system,Ground water,Watonwan,Darfur,87,5,7,19
MN1470002,Darwin,Community water system,Ground water,Meeker,Darwin,257,5,2,19
MN1470003,Dassel,Community water system,Ground water,Meeker,Dassel,1469,5,4,19
MN1370003,Dawson,Community water system,Ground water,Lac qui Parle,Dawson,1540,5,3,20
MN1270073,Dayton,Community water system,Ground water,Hennepin,Dayton,2439,6,2,12
MN1760004,DeGraff,Community water system,Ground water,Swift,DeGraff,121,3,7,17
MN1560007,Deer Creek,Community water system,Ground water,Otter Tail,Deer Creek,322,5,5,19
MN1310007,Deer River,Community water system,Ground water,Itasca,Deer River,942,9,4,20
MN1180040,Deer Run Mobile Resort,Community water system,Ground water,Crow Wing,-,32,3,0,3
MN1180012,Deerwood,Community water system,Ground water,Crow Wing,Deerwood,532,5,1,16
MN1860007,Delano Municipal Utilities,Community water system,Ground water,Wright,Delano,5947,9,3,17
MN1220003,Delavan,Community water system,Ground water,Faribault,Delavan,171,4,3,20
MN1170010,Delft,Community water system,Ground water purchased,Cottonwood,Delft,58,2,0,18
MN1250021,Dennison,Community water system,Ground water,Goodhue,Dennison,171,3,2,19
MN1030005,Detroit Lakes,Community water system,Ground water,Becker,Detroit Lakes,9200,6,1,19
MN1500006,Dexter,Community water system,Ground water,Mower,Dexter,342,6,8,19
MN1140003,Dilworth,Community water system,Surface water purchased,Clay,Dilworth,4480,8,5,19
MN1730028,"Divine Grace, LLC",Community water system,Ground water,Stearns,-,40,3,5,19
MN1200002,Dodge Center,Community water system,Ground water,Dodge,Dodge Center,2670,5,12,18
MN1750003,Donnelly,Community water system,Ground water,Stevens,Donnelly,242,4,2,20
MN1550004,Dover,Community water system,Ground water,Olmsted,Dover,747,5,1,20
MN1510010,Dovray,Community water system,Ground water purchased,Murray,Dovray,61,2,6,18
MN1690011,Duluth,Community water system,Surface water,St. Louis,Duluth,86859,3,2,20
MN1780002,Dumont,Community water system,Ground water,Traverse,Dumont,71,5,10,20
MN1660015,Dundas,Community water system,Ground water,Rice,Dundas,1490,5,5,18
MN1530004,Dundee,Community water system,Ground water purchased,Nobles,Dundee,68,2,13,20
MN1460002,Dunnell,Community water system,Ground water,Martin,Dunnell,167,5,0,21
MN1190007,Eagan,Community water system,Ground water,Dakota,Eagan,67509,24,1,20
MN1770004,Eagle Bend,Community water system,Ground water,Todd,Eagle Bend,535,5,1,19
MN1070002,Eagle Lake,Community water system,Ground water,Blue Earth,Eagle Lake,2520,7,0,21
MN1210023,Eagle's Landing Development,Community water system,Ground water,Douglas,-,40,5,1,1
MN1820034,Eagle's Watch Development,Community water system,Ground water,Washington,-,140,3,0,11
MN1020042,East Bethel,Community water system,Ground water,Anoka,East Bethel,157,8,2,9
MN1600004,East Grand Forks,Community water system,Surface water,Polk,East Grand Forks,8843,4,2,18
MN1111112,East Pointe Townhomes,Community water system,Ground water,Cass,-,75,3,2,2
MN1220005,Easton,Community water system,Ground water,Faribault,Easton,199,3,2,18
MN1870003,Echo,Community water system,Ground water purchased,Yellow Medicine,Echo,269,5,0,20
MN1270010,Eden Prairie,Community water system,Ground water,Hennepin,Eden Prairie,63163,21,2,19
MN1470012,Eden Valley,Community water system,Ground water,Meeker,Eden Valley,1051,5,0,12
MN1590001,Edgerton,Community water system,Ground water,Pipestone,Edgerton,1171,5,9,22
MN1270011,Edina,Community water system,Ground water,Hennepin,Edina,49050,37,0,19
MN1280003,Eitzen,Community water system,Ground water,Houston,Eitzen,243,7,9,19
MN1270071,El Presidente Apartments,Community water system,Ground water,Hennepin,-,42,4,6,18
MN1850003,Elba,Community water system,Ground water,Winona,Altura,146,3,0,18
MN1260003,Elbow Lake,Community water system,Ground water,Grant,Elbow Lake,1200,5,0,19
MN1790001,Elgin,Community water system,Ground water,Wabasha,Elgin,1089,6,3,20
MN1560028,Elizabeth,Community water system,Ground water,Otter Tail,Elizabeth,175,7,5,18
MN1710004,Elk River,Community water system,Ground water,Sherburne,Elk River,16914,18,3,18
MN1700029,Elko New Market,Community water system,Ground water,Scott,Elko-New Market,4285,13,10,8
MN1500007,Elkton,Community water system,Ground water,Mower,Elkton,152,5,6,19
MN1740003,Ellendale,Community water system,Ground water,Steele,Ellendale,636,8,0,19
MN1530005,Ellsworth,Community water system,Ground water,Nobles,Ellsworth,462,4,6,21
MN1860003,Elm Grove Mobile Home Park,Community water system,Ground water,Wright,-,70,3,4,18
MN1220004,Elmore,Community water system,Ground water,Faribault,Elmore,663,4,0,20
MN1130009,"Elms Estates, Inc.",Community water system,Ground water,Chisago,-,53,3,0,20
MN1240017,Elmwood Terrace,Community water system,Ground water,Freeborn,-,112,3,29,18
MN1040001,Elpine Village,Community water system,Ground water,Beltrami,-,125,6,4,20
MN1690014,Ely,Community water system,Surface water,St. Louis,Ely,3616,3,0,19
MN1400003,Elysian,Community water system,Ground water,Le Sueur,Elysian,656,7,3,21
MN1240007,Emmons,Community water system,Ground water,Freeborn,Emmons,384,3,0,18
MN1190031,"Empire Rentals, LLC",Community water system,Ground water,Dakota,-,53,3,6,4
MN1190009,Empire Township,Community water system,Ground water,Dakota,Farmington,1244,7,1,21
MN1700015,"Engelhaven Utility Association, Inc.",Community water system,Ground water,Scott,-,130,3,1,21
MN1270076,Engels Apartments,Community water system,Ground water,Hennepin,-,33,2,1,3
MN1600005,Erskine,Community water system,Ground water,Polk,Erskine,501,6,4,19
MN1080009,Evan,Community water system,Ground water purchased,Brown,Evan,86,3,0,7
MN1210013,Evansville,Community water system,Ground water,Douglas,Evansville,612,8,0,19
MN1690018,Eveleth,Community water system,Surface water,St. Louis,Eveleth,3770,3,8,19
MN1730059,Evergreen Hills Mobile Home Park,Community water system,Ground water,Stearns,-,144,7,9,18
MN1270012,Excelsior,Community water system,Ground water,Hennepin,Excelsior,2483,5,0,19
MN1550006,Eyota,Community water system,Ground water,Olmsted,Eyota,2043,5,2,20
MN1650005,Fairfax,Community water system,Ground water,Renville,Fairfax,1295,5,1,19
MN1460003,Fairmont,Community water system,Surface water,Martin,Fairmont,10328,5,3,18
MN1420012,Fairview Township Water Association,Community water system,Ground water purchased,Lyon,Green Valley,89,2,1,15
MN1660002,Faribault,Community water system,Ground water,Rice,Faribault,23718,9,1,21
MN1190008,Farmington,Community water system,Ground water,Dakota,Farmington,18735,19,2,20
MN1690058,Fayal Township,Community water system,Surface water purchased,St. Louis,Eveleth,456,3,2,9
MN1580012,Federal Correctional Institution,Community water system,Ground water,Pine,-,1587,7,6,19
MN1140012,Felton,Community water system,Ground water,Clay,Felton,171,3,8,19
MN1560014,Fergus Falls,Community water system,Surface water,Otter Tail,Fergus Falls,13652,5,0,18
MN1600008,Fertile,Community water system,Ground water,Polk,Fertile,859,4,1,19
MN1580002,Finlayson,Community water system,Ground water,Pine,Finlayson,315,4,3,18
MN1050005,Fischers Garden Mobile Home Park,Community water system,Ground water,Benton,-,220,5,8,16
MN1600009,Fisher,Community water system,Ground water purchased,Polk,Fisher,436,5,2,20
MN1620017,Five Star Mobile Home Park,Community water system,Ground water,Ramsey,-,489,3,0,21
MN1020002,Flamingo Terrace Mobile Home Park,Community water system,Ground water,Anoka,-,654,4,4,18
MN1540011,Flom Township,Community water system,Ground water,Norman,-,26,6,2,11
MN1690048,Floodwood,Community water system,Ground water,St. Louis,Floodwood,501,4,5,17
MN1420003,Florence,Community water system,Ground water purchased,Lyon,Florence,39,2,11,21
MN1050001,Foley,Community water system,Ground water,Benton,Foley,2652,9,7,17
MN1690008,Forbes Mobile Home Park,Community water system,Ground water,St. Louis,-,70,3,8,19
MN1820005,Forest Lake,Community water system,Ground water,Washington,Forest Lake,10804,8,2,20
MN1860023,Forest Leasing Corporation,Community water system,Ground water,Wright,-,25,3,9,17
MN1480014,Foreston,Community water system,Ground water,Mille Lacs,Foreston,340,4,1,16
MN1600010,Fosston,Community water system,Ground water,Polk,Fosston,1527,6,2,20
MN1230003,Fountain,Community water system,Ground water,Fillmore,Fountain,410,5,0,18
MN1650006,Franklin,Community water system,Ground water,Renville,Franklin,496,6,0,20
MN1030014,Frazee,Community water system,Ground water,Becker,Frazee,1410,4,1,19
MN1240008,Freeborn,Community water system,Ground water purchased,Freeborn,Freeborn,297,7,7,18
MN1730013,Freeport,Community water system,Ground water,Stearns,Freeport,666,5,2,20
MN1020031,Fridley,Community water system,Ground water,Anoka,Fridley,27476,20,1,19
MN1020007,Fridley Terrace Mobile Home Park,Community water system,Ground water,Anoka,-,800,4,2,18
MN1220007,Frost,Community water system,Ground water,Faribault,Frost,191,6,0,21
MN1510005,Fulda,Community water system,Ground water,Murray,Fulda,1318,8,6,20
MN1210021,Garfield,Community water system,Ground water,Douglas,Garfield,363,5,1,16
MN1180016,Garrison Bay Resort,Community water system,Ground water,Crow Wing,-,90,4,0,5
MN1180041,"Garrison Trailer Park, Inc.",Community water system,Ground water,Crow Wing,-,40,5,0,3
MN1420011,Garvin,Community water system,Ground water purchased,Lyon,Garvin,135,2,4,18
MN1540010,Gary,Community water system,Ground water,Norman,Gary,204,5,1,19
MN1720002,Gaylord,Community water system,Ground water,Sibley,Gaylord,2305,9,1,22
MN1240009,Geneva,Community water system,Ground water,Freeborn,Geneva,528,5,3,18
MN1290013,Gentle Breezes Trailer Park,Community water system,Ground water,Hubbard,-,25,2,4,1
MN1140014,Georgetown,Community water system,Ground water,Clay,Georgetown,90,4,3,20
MN1420004,Ghent,Community water system,Ground water purchased,Lyon,Ghent,364,2,5,18
MN1720004,Gibbon,Community water system,Ground water,Sibley,Gibbon,764,7,2,19
MN1690020,Gilbert,Community water system,Ground water,St. Louis,Gilbert,1799,7,2,20
MN1340021,Glacial Lakes Sanitary Sewer/Water Dist,Community water system,Ground water,Kandiyohi,Spicer,1335,6,0,11
MN1430003,Glencoe,Community water system,Ground water,McLeod,Glencoe,5521,6,1,19
MN1240010,Glenville,Community water system,Ground water,Freeborn,Glenville,670,5,11,18
MN1610003,Glenwood,Community water system,Ground water,Pope,Glenwood,2564,5,2,19
MN1140005,Glyndon,Community water system,Ground water,Clay,Glyndon,1393,4,3,20
