PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
AK2380303,AK GATEWAY SD - NORTHWAY SCH,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,NORTHWAY,57,4,101,6
AK2381210,AK GATEWAY SD - TETLIN SCHOOL,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,TETLIN,42,4,134,6
AK2381480,AK GATEWAY SD - TOK SCHOOL,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,TOK,261,3,126,4
AK2249042,ALASKA CHRISTIAN COLLEGE,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,70,4,13,3
AK2220134,ALASKA SALES & SERVICE VALLEY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,75,3,46,3
AK2245058,ALASKA VILLAGE MISSIONS,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,HOMER,44,7,158,7
AK2320751,ALYESKA MCCF #2 CAMP,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,51,5,3,6
AK2333039,ALYESKA PS 1 PERM,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,50,5,5,9
AK2320036,ALYESKA PS 4 PERM,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,60,6,32,9
AK2350023,ALYESKA PS 5 PERM,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,60,5,52,8
AK2293164,ALYESKA VMT EAST,Non-Transient non-community system,Surface water,Valdez-Cordova Census Area,VALDEZ,200,5,83,5
AK2330004,ALYESKA VMT FABRICATION-PAINT SHOP,Non-Transient non-community system,Surface water,Valdez-Cordova Census Area,VALDEZ,50,4,7,3
AK2291944,ALYESKA VMT WEST,Non-Transient non-community system,Surface water,Valdez-Cordova Census Area,VALDEZ,150,6,82,6
AK2214544,AMAZING GRACE LUTHERAN CHURCH,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,354,3,20,5
AK2214049,ANCHORAGE GRACE CHURCH 1,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,693,7,91,6
AK2210702,ANCHORAGE JUNIOR ACADEMY,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,45,4,32,5
AK2213954,ASD BEAR VALLEY ELEMENTARY,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,524,5,124,6
AK2211059,ASD HUFFMAN ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,506,4,64,7
AK2211033,ASD O MALLEY ELEMENTARY SCH,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,370,3,12,7
AK2213904,ASD RAVENWOOD SCHOOL,Non-Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,472,4,64,7
AK2130198,BARTLETT COVE WATER SYS,Non-Transient non-community system,Surface water,Skagway Municipality,GUSTAVUS,123,5,190,8
AK2260464,BBBSD NAKNEK,Non-Transient non-community system,Ground water,Bristol Bay Borough,NAKNEK,130,7,173,5
AK2271106,BETHEL NATIVE CORP OFFICES,Non-Transient non-community system,Ground water,Bethel Census Area,BETHEL,99,4,60,6
AK2272011,BETHEL TROOPER HOUSING,Non-Transient non-community system,Ground water,Bethel Census Area,BETHEL,60,6,479,2
AK2220248,BIRCHTREE CHARTER SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,125,3,1,2
AK2311930,BOWERS INVESTMENT CO. LLC  BLDG.,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,100,5,59,4
AK2330029,BP CWTF WATER TRUCK 34-011,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,490,3,3,3
AK2333013,BP EXPLORATION CWTF,Non-Transient non-community system,Surface water,North Slope Borough,PRUDHOE BAY,475,10,33,8
AK2330007,BP PBOC POTABLE WATER TRUCK #34-008,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,700,4,2,4
AK2330028,BP PBOC WATER TRUCK #34-010,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,600,3,3,3
AK2331011,BP PRUDHOE BAY OPT. CENTER,Non-Transient non-community system,Surface water,North Slope Borough,PRUDHOE BAY,1404,12,114,9
AK2220474,BRIGHT MINDS LEARNING CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,149,2,43,1
AK2262902,BRISTOL BAY NATIVE ASSOC.,Non-Transient non-community system,Ground water,Dillingham Census Area,DILLINGHAM,120,4,511,5
AK2220084,CAREFREE KIDS DAYCARE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,25,5,157,3
AK2331079,CH2M HILL ARCTIC OILFIELD HOTEL,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,200,10,168,6
AK2310146,CHENA HOT SPRINGS RESORT,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,165,4,21,5
AK2214586,CHUGIAK BENEFIT ASSOCIATION,Non-Transient non-community system,Ground water,Anchorage Municipality,CHUGIAK,200,7,140,7
AK2390154,CLEAR AFS ASRC LRDR TEMP. CAMP,Non-Transient non-community system,Ground water,Yukon-Koyukuk Census Area,CLEAR,320,3,21,1
AK2391710,CLEAR AIR STATION - BLDG 800,Non-Transient non-community system,Ground water,Yukon-Koyukuk Census Area,CLEAR,25,4,15,4
AK2214138,CLITHEROE DETOX CENTER,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,95,5,137,5
AK2120575,CLOVER PASS CHRISTIAN SCHOOL,Non-Transient non-community system,Ground water,Ketchikan Gateway Borough,KETCHIKAN,150,5,167,7
AK2333460,CONOCO PHILLIPS ALPINE OILFIELD,Non-Transient non-community system,Surface water,North Slope Borough,NUIQSUT,600,10,37,4
AK2333241,CONOCOPHILLIPS KUPARUK IND. CENTER,Non-Transient non-community system,Surface water,North Slope Borough,PRUDHOE BAY,80,8,185,6
AK2330031,CONOCOPHILLIPS KUPARUK OPERATIONS CENTER,Non-Transient non-community system,Surface water,North Slope Borough,-,1198,12,136,5
AK2243006,COPPER CENTER,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,175,5,115,6
AK2220029,COUNTRY FIELD WATER CO.,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,986,12,38,4
AK2299037,CRNA TAZLINA HEALTH CLINIC,Non-Transient non-community system,Ground water,Valdez-Cordova Census Area,COPPER CENTER,87,4,56,1
AK2225989,CROSSROADS CENTER MALL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,50,3,75,3
AK2291407,CRSD GLENNALLEN HIGH SCHOOL,Non-Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,396,4,143,7
AK2299071,CRSD KENNY LAKE ELEM. NEW WELL,Non-Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,56,3,57,5
AK2294002,CRSD KENNY LAKE HIGH SCHOOL,Non-Transient non-community system,Ground water,Valdez-Cordova Census Area,GLENNALLEN,30,4,180,11
AK2220270,CUBBYS MARKETPLACE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,TALKEETNA,278,2,30,1
AK2372716,DELTA JUNCTION IGA & HOME TOWN SQUARE,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,940,2,78,3
AK2390594,DENALI - MAIN / FRONT COUNTRY,Non-Transient non-community system,Surface water,Yukon-Koyukuk Census Area,DENALI PARK,4782,6,23,9
AK2390015,DENALI BOROUGH SD - ANDERSON SCHOOL,Non-Transient non-community system,Ground water,Denali Borough,ANDERSON,128,3,101,8
AK2390146,DENALI BOROUGH SD - CANTWELL,Non-Transient non-community system,Ground water,Denali Borough,CANTWELL,25,4,120,7
AK2390285,DENALI BOROUGH SD - TRI-VALLEY,Non-Transient non-community system,Ground water,Denali Borough,HEALY,277,4,109,7
AK2391061,DENALI PRESCHOOL & LEARNING CENTER,Non-Transient non-community system,Ground water,Denali Borough,HEALY,37,4,48,3
AK2372677,DGSD - DELTA ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,233,2,180,3
AK2370146,DGSD - DELTA SCHOOL,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,176,4,162,6
AK2225361,DJ DEVELOPMENT,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,175,4,75,5
AK2331100,DOWELL SCHLUMBERGER,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,122,6,20,6
AK2224581,EAST BIG LAKE MALL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,546,5,18,6
AK2333487,ENDICOTT - HILCORP,Non-Transient non-community system,Surface water purchased,North Slope Borough,-,77,7,106,6
AK2330070,ENI PETRO OLIKTOK/OPP & NIKAITCHUQ/NOC,Non-Transient non-community system,Ground water,North Slope Borough,-,142,5,47,3
AK2330071,ENI PETROLEUM SPY ISLAND DS,Non-Transient non-community system,Ground water,North Slope Borough,-,25,5,46,3
AK2330074,ENI WATER HAUL TRAILER - ENI 1208,Non-Transient non-community system,Ground water purchased,North Slope Borough,-,120,3,4,2
AK2218820,ERNIE TURNER CENTER,Non-Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,31,4,0,0
AK2220375,EVERETTS AT MAT SU RESORT,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,355,4,44,10
AK2314938,FAIRHILL CHRISTIAN SCHOOL,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,150,2,23,3
AK2220469,FIREDANCE TUTORING CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,150,2,0,1
AK2314093,FORT KNOX MINE,Non-Transient non-community system,Ground water purchased,Fairbanks North Star Borough,FAIRBANKS,250,5,66,4
AK2220481,FRAZIER'S WAY BUSINESS PARK,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,115,2,0,0
AK2372627,FT. GREELY - GMD MISSILE FAC. COMPLEX,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,100,5,30,4
AK2370798,FT. GREELY / DU / ALLEN ARMY AIRFIELD,Non-Transient non-community system,Ground water,Southeast Fairbanks Census Area,DELTA JUNCTION,60,8,3,6
AK2245325,GRACE EVANGELICAL LUTHERAN,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,KENAI,110,5,258,7
AK2130596,GUSTAVUS WATER SYSTEM,Non-Transient non-community system,Ground water,Skagway Municipality,GUSTAVUS,117,5,164,5
AK2391134,GVEA - HEALY POWER PLANT,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,56,7,22,0
AK2226049,HEALTH QUEST THERAPY INC,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,165,2,1,1
AK2119205,HECLA GREENS CREEK 920 LEVEL,Non-Transient non-community system,Surface water,Juneau City and Borough,JUNEAU,175,5,459,8
AK2113560,HECLA GREENS CREEK HAWK INLET,Non-Transient non-community system,Surface water,Juneau City and Borough,JUNEAU,151,4,167,8
AK2120541,HOLLIS SCHOOL,Non-Transient non-community system,Surface water,Ketchikan Gateway Borough,THORNE BAY,42,6,419,4
AK2263018,HOLY ROSARY RECTORY & CHURCH,Non-Transient non-community system,Ground water,Dillingham Census Area,DILLINGHAM,531,4,98,3
AK2330055,ICE SERVICES AURORA HOTEL,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,327,3,6,2
AK2250231,KEA TERROR LAKE- KIEWIT 50 MAN CAMP,Non-Transient non-community system,Ground water,Kodiak Island Borough,KODIAK,30,5,0,0
AK2249177,KENAI GAS FIELD,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,-,35,3,7,0
AK2240969,KENAI LNG PLANT,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,KENAI,29,9,35,6
AK2225058,KENDALL AUTOMOTIVE GROUP - SHOWROOM,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,55,5,25,5
AK2111561,KENSINGTON MINE JUALIN LABOR CAMP,Non-Transient non-community system,Surface water,Juneau City and Borough,JUNEAU,65,4,154,4
AK2248878,KPB MAINTENANCE SHOP,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,50,5,83,7
AK2243064,KPBSD KALIFORNSKY BEACH ELEM,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,484,5,29,7
AK2242929,KPBSD MCNEIL CANYON SCHOOL,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,HOMER,152,7,18,6
AK2244484,KPBSD NIKISKI MIDDLE/HIGH SCHOOL,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,NIKISKI,439,6,17,6
AK2240553,KPBSD NINILCHIK,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,NINILCHIK,216,9,91,7
AK2244125,KPBSD NORTH STAR ELEMENTARY,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,NIKISKI,448,5,33,6
AK2244329,KPBSD SKYVIEW MIDDLE SCHOOL,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,650,6,31,7
AK2249011,KPBSD STERLING ELEMENTARY,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,STERLING,212,5,40,4
AK2240618,KPBSD TUSTUMENA ELEMENTARY,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,KASILOF,185,5,41,6
AK2271732,KSD ANIAK SECONDARY SCHOOL,Non-Transient non-community system,Ground water,Bethel Census Area,ANIAK,80,3,171,4
AK2271724,KSD AUNTIE MARY NICOLI WELL 2,Non-Transient non-community system,Ground water,Bethel Census Area,ANIAK,150,2,199,4
AK2270833,KSD GEORGE MORGAN HIGH SCHOOL,Non-Transient non-community system,Ground water,Bethel Census Area,ANIAK,50,3,306,5
AK2271716,KSD JOE PARENT VOC. ED. CENTER,Non-Transient non-community system,Ground water,Bethel Census Area,ANIAK,35,3,246,4
AK2272751,KSD UPPER KALSKAG PRIMARY SC,Non-Transient non-community system,Ground water,Bethel Census Area,KALSKAG UPPER / LOWER,50,2,392,2
AK2260634,L&PSD NEWHALEN SCHOOL,Non-Transient non-community system,Ground water,Lake and Peninsula Borough,NEWHALEN,73,3,106,5
AK2261575,L&PSD PORT ALSWORTH SCHOOL,Non-Transient non-community system,Ground water,Lake and Peninsula Borough,PORT ALSWORTH,80,4,32,2
AK2260676,L&PSD PORT HEIDEN SCHOOL,Non-Transient non-community system,Ground water,Lake and Peninsula Borough,PORT HEIDEN,28,5,167,5
AK2226017,LITTLE FRIENDS CHILDCARE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,47,2,109,4
AK2270914,LKSD CHEFORNAK CHAPTNGUAK HS,Non-Transient non-community system,Ground water purchased,Bethel Census Area,CHEFORNAK,230,9,0,2
AK2270728,LKSD KIPNUK HS,Non-Transient non-community system,Surface water,Bethel Census Area,KIPNUK,262,14,160,6
AK2271245,LKSD KONGIGANAK HS & ELEM,Non-Transient non-community system,Surface water,Bethel Census Area,KONGIGANAK,143,9,157,5
AK2270964,LKSD KWIGILLINGOK HS & ELEM,Non-Transient non-community system,Surface water,Bethel Census Area,KWIGILLINGOK,117,11,120,5
AK2270972,LKSD MEKORYUK NUNIVAARMIUT SC,Non-Transient non-community system,Ground water,Bethel Census Area,MEKORYUK,67,4,72,5
AK2271253,LKSD NAPAKIAK HS & ELEM,Non-Transient non-community system,Ground water,Bethel Census Area,NAPAKIAK,124,4,79,6
AK2270980,LKSD NAPASKIAK Z J WILLIAMS SC,Non-Transient non-community system,Ground water,Bethel Census Area,NAPASKIAK,148,4,107,5
AK2272007,LKSD NEWTOK AYAPRUN SCHOOL,Non-Transient non-community system,Ground water,Bethel Census Area,NEWTOK,175,8,22,3
AK2271261,LKSD NIGHTMUTE HS & ELEM,Non-Transient non-community system,Ground water,Bethel Census Area,NIGHTMUTE,259,4,43,5
AK2270744,LKSD OSCARVILLE HS & ELEM,Non-Transient non-community system,Ground water,Bethel Census Area,OSCARVILLE,39,5,30,3
AK2271017,LKSD TUNTUTULIAK ANGAPAK SC,Non-Transient non-community system,Ground water,Bethel Census Area,TUNTUTULIAK,101,5,71,5
AK2225977,MAT SU HEALTH SERVICES INC,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,115,3,5,3
AK2220141,MAT SU TITLE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,37,3,2,4
AK2220025,MATANUSKA TELEPHONE ASSOCIATION,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,90,3,8,4
AK2225713,MATSU WATER BOTTLING,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,2275,5,70,5
AK2121522,MCKENZIE INLET LOGGING CAMP,Non-Transient non-community system,Surface water,Ketchikan Gateway Borough,KETCHIKAN,45,3,5,0
AK2224557,MEADOW LAKES CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,276,6,7,6
AK2220098,MIDNIGHT SUN FAMILY LEARNING CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,213,3,1,3
AK2333364,MILNE POINT UNIT - HILCORP,Non-Transient non-community system,Surface water,North Slope Borough,-,300,9,58,7
AK2373039,MOOSE CREEK BUS BARN,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,80,2,0,0
AK2220472,MSBSD BERYOZOVA SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WILLOW,29,2,0,0
AK2223616,MSBSD BIG LAKE ELEM #2 NEW,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,365,4,2,7
AK2226460,MSBSD BUTTE ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,400,5,8,6
AK2223023,MSBSD CAREER CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,575,3,63,3
AK2227474,MSBSD COLONY SCHOOLS,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,1961,6,68,6
AK2223658,MSBSD COTTONWOOD CREEK ELEM,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,500,4,84,6
AK2220446,MSBSD DAY SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,125,2,111,1
AK2220459,MSBSD DENA'INA ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,400,2,2,1
AK2227327,MSBSD FINGER LAKE ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,445,5,46,6
AK2220470,MSBSD FRONTERAS CHARTER SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,364,2,0,1
AK2227092,MSBSD GLACIER VIEW SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,50,4,9,6
AK2225975,MSBSD HOUSTON  HIGH SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,HOUSTON,623,3,1,3
AK2224604,MSBSD HOUSTON MIDDLE SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,381,5,10,6
AK2225165,MSBSD KNIK-GOOSE BAY ELEM.,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,897,5,5,5
AK2225967,MSBSD MEADOW LAKES ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,515,3,26,4
AK2227254,MSBSD PIONEER PEAK,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,475,4,62,6
AK2220462,MSBSD REDINGTON JR/SR HIGH SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,550,2,2,1
AK2225968,MSBSD RON LARSON SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,505,3,3,4
AK2220230,MSBSD SHAW ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,300,3,1,3
AK2226452,MSBSD SNOWSHOE ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,427,5,45,6
AK2221012,MSBSD SUSITNA VALLEY HIGH,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,250,5,11,6
AK2226884,MSBSD SUTTON ELEM SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,125,4,3,6
AK2224272,MSBSD TANAINA ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,439,4,4,7
AK2225819,MSBSD TEELAND MIDDLE SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,748,4,0,4
AK2220723,MSBSD TRAPPER CREEK ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,34,4,5,6
AK2220085,MSBSD TWINDLEY BRIDGES CHARTER SCHOOL,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,55,2,8,3
AK2224882,MSBSD WILLOW ELEMENTARY,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,250,5,7,6
AK2220436,MSSCA SERVICES AND OPERATIONS CENTER,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,137,3,45,1
AK2220258,"NANA CONSTRUCTION, LLC",Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,30,4,6,2
AK2330062,NANA OILFIELD SERVICES TRUCK # 48,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,200,3,5,2
AK2330050,NANA OILFIELD SERVICES TRUCK 41,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,200,3,1,3
AK2121502,NAUKATI SCHOOL,Non-Transient non-community system,Ground water,Ketchikan Gateway Borough,THORNE BAY,78,4,89,1
AK2372813,NEW HOPE CHURCH -  NP,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,NORTH POLE,90,3,21,2
AK2310421,NOAA / NESDIS CDA STATION,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,40,6,104,1
AK2340638,NOME BELTZ HIGH SCHOOL,Non-Transient non-community system,Ground water purchased,Nome Census Area,NOME,435,7,36,5
AK2225773,NORTH FORK PROFESSIONAL BLDGS,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,200,4,5,4
AK2331184,NORTH SLOPE BOROUGH SA 10,Non-Transient non-community system,Surface water,North Slope Borough,"DEADHORSE, PRUDHOE BAY",100,11,222,7
AK2220246,NORTHGATE ALASKA,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,150,2,22,2
AK2310942,NORTHSTAR CENTER,Non-Transient non-community system,Ground water,Fairbanks North Star Borough,FAIRBANKS,157,5,132,7
AK2370716,NORTHSTAR DEVELOPMENT - HILCORP,Non-Transient non-community system,Surface water,Anchorage Municipality,ANCHORAGE,94,5,1,5
AK2330119,NSB SA10 HOTEL,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,222,3,2,1
AK2249229,OCEAN MARINE SERVICES LLC WATER HAULING,Non-Transient non-community system,Ground water purchased,Kenai Peninsula Borough,NIKISKI,449,11,0,2
AK2244997,OFFSHORE SYSTEMS KENAI,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,NIKISKI,200,7,131,6
AK2262505,"OFFSHORE SYSTEMS, DUTCH HARBOR",Non-Transient non-community system,Surface water,Aleutians West Census Area,UNALASKA,535,7,222,7
AK2225995,OMEGA BUILDING,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,-,137,2,50,5
AK2226039,PALMER SEVENTH DAY ADVENTIST CHURCH,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,307,3,211,3
AK2331142,PEAK OILFIELD SERVICES BASE CAMP,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,250,6,32,4
AK2249204,PEAK OILFIELD WATER HAULERS,Non-Transient non-community system,Ground water purchased,Kenai Peninsula Borough,-,25,3,15,1
AK2330039,PEAK WATER TRUCK K-257,Non-Transient non-community system,Surface water purchased,North Slope Borough,PRUDHOE BAY,265,3,1,3
AK2330077,PEAK WATER TRUCK K-384,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,200,3,0,2
AK2330078,PEAK WATER TRUCK K-417,Non-Transient non-community system,Surface water purchased,North Slope Borough,DEADHORSE,200,3,2,2
AK2330036,PEAK WATER TRUCK K-418,Non-Transient non-community system,Surface water purchased,North Slope Borough,"DEADHORSE, PRUDHOE BAY",265,3,6,3
AK2372643,POGO LOWER CAMP,Non-Transient non-community system,Groundwater under influence of surface water,Southeast Fairbanks Census Area,DELTA JUNCTION,251,5,24,5
AK2372685,POGO PERMANENT CAMP,Non-Transient non-community system,Groundwater under influence of surface water,Southeast Fairbanks Census Area,DELTA JUNCTION,250,5,26,4
AK2121076,POINT HIGGINS ELEM. SCH.,Non-Transient non-community system,Ground water,Ketchikan Gateway Borough,KETCHIKAN,300,5,47,6
AK2330079,QIRUK CAMP - PT OP CENTER,Non-Transient non-community system,Surface water,North Slope Borough,-,200,11,2,1
AK2227301,RAYS CHILD CARE LEARNING,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,PALMER,80,3,20,7
AK2244222,RAZDOLNA ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,HOMER,50,4,407,5
AK2244719,S & S CENTER,Non-Transient non-community system,Ground water,Kenai Peninsula Borough,SOLDOTNA,54,5,150,6
AK2222806,SACRED HEART PARISH,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,210,4,7,5
AK2218748,SAINT ANDREW PARISH,Non-Transient non-community system,Ground water,Anchorage Municipality,EAGLE RIVER,450,2,86,4
AK2214099,SAINT ELIZABETH ANN SETON CHURCH,Non-Transient non-community system,Ground water,Anchorage Municipality,ANCHORAGE,339,5,66,6
AK2225313,SEARS HOLDING COMPANY  WASILLA,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,150,4,76,5
AK2221410,SPENARD BUILDERS SUPPLY  WASILLA,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,WASILLA,63,2,5,5
AK2222343,SPENARD BUILDERS' SUPPLY BIG LAKE,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,BIG LAKE,330,3,6,5
AK2220056,SUNSHINE COMMUNITY HEALTH CLINIC,Non-Transient non-community system,Ground water,Matanuska-Susitna Borough,TALKEETNA,120,4,46,5
AK2261185,SWSD ALEKNAGIK NORTHSHORE,Non-Transient non-community system,Ground water,Dillingham Census Area,ALEKNAGIK,41,4,90,5
AK2263039,SWSD MANOKOTAK HEIGHTS SCHOOL,Non-Transient non-community system,Ground water,Dillingham Census Area,MANOKOTAK,177,4,99,3
AK2263045,SWSD TOGIAK K12 SCHOOL,Non-Transient non-community system,Ground water,Dillingham Census Area,TOGIAK,280,4,23,3
AK2340654,TECK ALASKA RED DOG CONPAC,Non-Transient non-community system,Surface water,Northwest Arctic Borough,KOTZEBUE,85,6,81,3
AK2340670,TECK ALASKA RED DOG MINE PAC,Non-Transient non-community system,Surface water,Northwest Arctic Borough,KOTZEBUE,350,5,46,6
AK2340646,TECK RED DOG PORT FACILITY,Non-Transient non-community system,Surface water,Northwest Arctic Borough,KOTZEBUE,126,6,56,5
