PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1326370,GAITWAY FARMS INC,Transient non-community system,Ground water,Monmouth,MANALAPAN TWP.-1326,111,4,5,5
NJ0111457,GALLOWAY ELKS LODGE 2845,Transient non-community system,Ground water,Atlantic,GALLOWAY TWP-0111,28,3,0,2
NJ0111438,GALLOWAY NATIONAL GOLF COURSE,Transient non-community system,Ground water,Atlantic,GALLOWAY TWP-0111,60,4,3,4
NJ1351313,GAMBLER RIDGE GOLF COURSE,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,135,4,10,4
NJ1912347,GARDEN CLEANERS STRIP MALL,Transient non-community system,Ground water,Sussex,HOPATCONG BORO-1912,162,2,0,3
NJ1924362,GARDEN OF LIFE,Transient non-community system,Ground water,Sussex,WANTAGE TWP.-1924,39,3,4,7
NJ0334305,GARDEN STATE DINER,Transient non-community system,Ground water,Burlington,SPRINGFIELD TWP.-0334,122,4,2,7
NJ1806356,GARDEN STATE SIKH TEMPLE,Transient non-community system,Ground water,Somerset,BRIDGEWATER TWP.-1806,153,2,5,5
NJ1914330,GARDENS TO GROW,Transient non-community system,Ground water,Sussex,MONTAGUE TWP.-1914,32,5,1,7
NJ1616302,GARRET MOUNTAIN EQESTRAIN CEN,Transient non-community system,Ground water,Passaic,WOODLAND PARK BORO-1616,53,3,1,4
