PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NY5930069,796 BEDFORD ROAD APARTMENTS,Community water system,Ground water,Westchester,BEDFORD (T),40,5,48,13
NY2202351,ADAMS (T) WD #1 & 2  (ADAMS CENTER),Community water system,Ground water purchased,Jefferson,ADAMS (T),1000,4,2,3
NY1006328,ADAMS CROSSING MOBILE HOME PARK,Community water system,Ground water,Columbia,NEW LEBANON (T),70,5,9,13
NY2202328,ADAMS VILLAGE,Community water system,Ground water,Jefferson,ADAMS (T),2000,10,5,7
NY5001203,ADDISON VILLAGE,Community water system,Ground water,Steuben,ADDISON (V),1850,9,8,24
NY5230211,ADELAAR WATER DISTRICT,Community water system,Surface water purchased,Sullivan,THOMPSON (T),1000,3,0,0
NY1610672,ADIRONDACK AIRPORT COMMUNITY,Community water system,Ground water,Franklin,HARRIETSTOWN (T),90,8,4,15
NY1510497,ADIRONDACK CORRECTIONAL FAC WS,Community water system,Surface water,Essex,NORTH ELBA (T),2400,11,27,14
NY5621920,ADIRONDACK LODGES - ADIRONDACK,Community water system,Ground water,Warren,HORICON (T),150,10,42,10
NY0801738,AFTON VILLAGE,Community water system,Ground water,Chenango,AFTON (V),838,13,9,14
NY5301406,AIRWAYS MHP,Community water system,Ground water,Tioga,TIOGA (T),69,5,83,14
NY1400397,AKRON VILLAGE,Community water system,Surface water,Erie,AKRON  (V),3100,17,19,13
NY1830035,ALABAMA WATER DISTRICT NO.1,Community water system,Surface water purchased,Genesee,-,90,4,4,5
NY1830051,ALABAMA WATER DISTRICT NO.2,Community water system,Unknown Primary Source,Genesee,ALABAMA (T),475,1,0,1
NY0100189,ALBANY CITY,Community water system,Surface water,Albany,ALBANY (C),101082,12,4,16
NY2902815,ALBERTSON WD,Community water system,Ground water,Nassau,NORTH HEMPSTEAD (T),13500,20,31,6
NY3623006,ALBION TOWN,Community water system,Surface water purchased,Orleans,ALBION (T),2725,3,1,4
NY3600596,ALBION VILLAGE,Community water system,Surface water,Orleans,ALBION (V),6000,10,33,8
NY1400398,ALDEN VILLAGE,Community water system,Ground water,Erie,ALDEN (T),2666,14,52,15
NY1830045,ALEXANDER TOWN WD2,Community water system,Unknown Primary Source,Genesee,-,25,1,0,1
NY1800542,ALEXANDER VILLAGE,Community water system,Surface water purchased,Genesee,ALEXANDER (V),785,6,12,5
NY2202356,ALEXANDRIA TOWN WD #1 - OTTER STREET,Community water system,Surface water purchased,Jefferson,ALEXANDRIA BAY (V),60,3,1,4
NY2230107,ALEXANDRIA TOWN WD #2 - REDWOOD,Community water system,Surface water purchased,Jefferson,-,500,3,3,4
NY2202329,ALEXANDRIA VILLAGE,Community water system,Surface water,Jefferson,ALEXANDRIA BAY (V),1900,6,0,7
NY0220581,ALFRED STATE COLLEGE,Community water system,Ground water purchased,Allegany,ALFRED (V),3600,3,4,3
NY0200309,ALFRED VILLAGE WATER SUPPLY,Community water system,Ground water,Allegany,ALFRED (V),2900,9,32,5
NY0220580,ALLEGANY COUNTY WATER DISTRICT #1,Community water system,Purchased ground water under influence of surface water source,Allegany,AMITY (T),200,2,0,2
NY0430102,ALLEGANY TOWN COMPREHENSIVE WD (2008),Community water system,Ground water purchased,Cattaraugus,ALLEGANY (T),274,2,3,4
NY0400331,ALLEGANY TOWN CONSOLIDATED DISTRICT #1,Community water system,Ground water purchased,Cattaraugus,ALLEGANY (T),480,2,4,8
NY0430040,ALLEGANY TOWN DISTRICT #3 (NORTH AREA),Community water system,Ground water purchased,Cattaraugus,ALLEGANY (T),121,3,3,5
NY0430041,ALLEGANY TOWN DISTRICT #8 (ST. BONAS),Community water system,Ground water purchased,Cattaraugus,ALLEGANY (T),1850,2,3,6
NY0400330,ALLEGANY VILLAGE,Community water system,Ground water,Cattaraugus,ALLEGANY (V),2000,12,30,9
NY0200310,ALMOND VILLAGE PUBLIC WATER,Community water system,Ground water,Allegany,ALMOND (V),600,6,63,6
NY5501382,ALOHA HOME ACRES,Community water system,Ground water,Ulster,PLATTEKILL (T),452,12,49,13
NY3905706,ALPINE ACRES WATER DISTRICT,Community water system,Ground water,Putnam,PATTERSON (T),150,6,4,11
NY4519064,ALPINE ESTATES,Community water system,Ground water,Saratoga,GREENFIELD (T),40,6,7,9
NY5501379,ALPINE HEIGHTS TRAILER PARK,Community water system,Ground water,Ulster,HURLEY (T),60,3,40,15
NY2500945,ALPINE MANOR HOME FOR ADULTS,Community water system,Ground water,Livingston,LIMA (T),36,3,1,16
NY0100190,ALTAMONT VILLAGE,Community water system,Ground water,Albany,ALTAMONT (V),2000,12,4,16
NY0919482,ALTONA CORRECTIONAL FACILITY,Community water system,Ground water,Clinton,ALTONA  (T),800,22,76,15
NY5903458,AMAWALK HEIGHTS WATER DISTRICT,Community water system,Surface water purchased,Westchester,SOMERS (T),400,2,8,16
NY5903459,AMAWALK-SHENOROCK WATER DIST.,Community water system,Surface water purchased,Westchester,SOMERS (T),3800,18,228,16
NY1302759,AMENIA WATER DISTRICT NO 1,Community water system,Ground water,Dutchess,AMENIA (T),1001,16,1,11
NY2530018,AMERICAN ROCK SALT/GROVELAND,Community water system,Surface water purchased,Livingston,GROVELAND (T),382,4,3,14
NY2800136,AMSTERDAM (C),Community water system,Surface water,Montgomery,AMSTERDAM (C),20700,17,33,7
NY2811730,AMSTERDAM (T),Community water system,Surface water purchased,Montgomery,AMSTERDAM (T),3000,6,36,7
NY1200248,ANDES WATER DISTRICT,Community water system,Groundwater under influence of surface water,Delaware,ANDES (T),260,8,25,6
NY0200311,ANDOVER VILLAGE PUBLIC WATER,Community water system,Ground water,Allegany,ANDOVER (V),1130,8,14,8
NY0200312,ANGELICA VILLAGE PUBLIC WATER,Community water system,Groundwater under influence of surface water,Allegany,ANGELICA (V),950,10,7,4
NY0700781,ANGIE'S MOBILE HOMES LLC,Community water system,Ground water,Chemung,CATLIN (T),90,8,12,18
NY1400411,ANGOLA VILLAGE,Community water system,Surface water purchased,Erie,ANGOLA  (V),4050,4,10,16
NY3210747,ANNSVILLE / TABERG RESIDENTIAL CENTER,Community water system,Ground water,Oneida,ANNSVILLE (T),115,10,6,31
NY5621608,ANTLERS AT DIAMOND POINT,Community water system,Surface water,Warren,LAKE GEORGE (T),125,6,55,12
NY4501806,ANTONE MOUNTAIN MOBILE HOME PARK,Community water system,Ground water,Saratoga,CORINTH (V),118,12,99,14
NY2202330,ANTWERP VILLAGE,Community water system,Ground water,Jefferson,ANTWERP (V),900,7,8,5
NY1800845,APPLE GROVE MHP,Community water system,Ground water,Genesee,BATAVIA (T),100,4,1,12
NY3321981,APPLE RIDGE APARTMENTS EAST,Community water system,Ground water,Onondaga,LA FAYETTE (T),44,7,14,14
NY3322466,APPLE RIDGE APARTMENTS WEST,Community water system,Ground water,Onondaga,LA FAYETTE (T),75,11,9,14
NY5917105,APPLEHILL FARM WATER DISTRICT,Community water system,Surface water purchased,Westchester,MOUNT PLEASANT (T),209,2,2,13
NY5501273,AQUEDUCT COMMUNITY MHP,Community water system,Ground water,Ulster,WAWARSING (T),60,3,20,12
NY1303214,ARBOR ARMS APARTMENTS,Community water system,Ground water,Dutchess,PLEASANT VALLEY (T),70,9,48,25
NY5922910,ARBOR HILLS WATER WORKS,Community water system,Ground water,Westchester,LEWISBORO (T),180,8,6,16
NY1303219,ARBORS CONDOMINIUMS WATER DISTRICT,Community water system,Surface water purchased,Dutchess,HYDE PARK (T),450,19,21,10
NY6030013,ARCADE VALLEY ESTATES,Community water system,Ground water purchased,Wyoming,ARCADE (T),450,3,10,8
NY6000608,ARCADE VILLAGE,Community water system,Ground water,Wyoming,ARCADE (V),2630,13,3,4
NY5800669,ARCADIA MOBILE HOME PARK,Community water system,Groundwater under influence of surface water,Wayne,ARCADIA (T),75,7,39,6
NY5821130,ARCADIA-LYONS CSA,Community water system,Surface water purchased,Wayne,LYONS (T),4920,18,1,5
NY5618220,ARCADY BAY ESTATES,Community water system,Surface water,Warren,HAGUE (T),350,9,38,13
NY3905695,ARCHER ESTATES,Community water system,Ground water,Putnam,CARMEL (T),120,5,1,11
NY5700116,ARGYLE VILLAGE,Community water system,Ground water,Washington,ARGYLE (V),495,14,58,14
NY0310339,ARK PARK,Community water system,Ground water,Broome,MAINE (T),170,8,27,15
NY5001204,ARKPORT VILLAGE,Community water system,Groundwater under influence of surface water,Steuben,ARKPORT (V),835,8,23,25
NY1200249,ARKVILLE WATER DISTRICT,Community water system,Ground water,Delaware,MIDDLETOWN (T),400,10,60,3
NY3503588,ARLUCK WATER DISTRICT,Community water system,Ground water,Orange,WAWAYANDA (T),118,4,151,14
NY3503536,ARROW PARK INC.,Community water system,Ground water,Orange,MONROE (T),83,3,18,15
NY0430123,ASHFORD WEST VALLEY TOWN WATER DISTRICT,Community water system,Ground water,Cattaraugus,ASHFORD (T),410,6,1,1
NY1930097,ASHLAND WATER DISTRICT,Community water system,Ground water,Greene,ASHLAND  (T),90,5,5,1
NY1730083,ASPEN HILLS WATER DISTRICT,Community water system,Surface water purchased,Fulton,JOHNSTOWN (T),60,2,0,1
NY1900024,ATHENS VILLAGE,Community water system,Surface water,Greene,ATHENS (V),1700,6,37,5
NY6030008,ATTICA CORRECTIONAL,Community water system,Surface water purchased,Wyoming,ATTICA (T),2000,4,14,3
NY6000607,ATTICA VILLAGE,Community water system,Surface water,Wyoming,"ALEXANDER (T), ALEXANDER (V), ATTICA (V)",2659,15,11,10
NY0501710,AUBURN,Community water system,Surface water,Cayuga,AUBURN (C),27179,17,0,13
NY0501711,AURELIUS WD NO 1,Community water system,Surface water purchased,Cayuga,AURELIUS (T),440,3,5,4
NY0511731,AURELIUS WD NO 2,Community water system,Surface water purchased,Cayuga,AURELIUS (T),520,2,11,3
NY0511732,AURELIUS WD NO 3,Community water system,Surface water purchased,Cayuga,AURELIUS (T),872,5,21,3
NY0501714,AURORA VILLAGE,Community water system,Surface water purchased,Cayuga,AURORA (V),426,4,0,3
NY1400412,AURORA WD #1,Community water system,Surface water purchased,Erie,AURORA (T),498,2,12,11
NY1400418,AURORA WD #235,Community water system,Surface water purchased,Erie,AURORA (T),497,3,4,11
NY1400413,AURORA WD #7,Community water system,Surface water purchased,Erie,EAST AURORA (V),473,2,3,12
NY1516260,AUSABLE FORKS WD,Community water system,Ground water,Essex,JAY (T),900,7,34,19
NY0910809,AUSABLE HEIGHTS WATER SYSTEM,Community water system,Ground water,Clinton,AUSABLE (T),46,13,427,16
NY1313000,AVALON ASSISTED LIVING,Community water system,Ground water,Dutchess,WAPPINGER (T),133,4,68,19
NY1330651,"AVEONIS WD, FISHKILL TOWN",Community water system,Ground water purchased,Dutchess,FISHKILL (T),25,2,1,4
NY5001205,AVOCA VILLAGE,Community water system,Ground water,Steuben,AVOCA (V),970,5,2,23
NY2501016,AVON TOWN WD,Community water system,Surface water purchased,Livingston,AVON (T),3000,10,7,14
NY2501012,AVON VILLAGE,Community water system,Surface water,Livingston,AVON (V),3000,11,15,14
NY5405829,BAILEY PARK,Community water system,Ground water,Tompkins,DANBY (T),37,6,5,13
NY0801739,BAINBRIDGE VILLAGE,Community water system,Ground water,Chenango,BAINBRIDGE (V),1550,10,2,13
NY0630030,BAKER ESTATES,Community water system,Groundwater under influence of surface water,Chautauqua,HARMONY (T),50,6,3,5
NY3304307,BALDWINSVILLE VILLAGE,Community water system,Ground water,Onondaga,BALDWINSVILLE (V),9200,17,2,13
NY4500162,BALLSTON SPA VILLAGE,Community water system,Ground water,Saratoga,BALLSTON SPA (V),5409,24,46,23
NY5630038,BALSAM CREST HOMEOWNERS ASSOC,Community water system,Ground water,Warren,WARRENSBURG (T),50,9,214,19
NY1600001,BANGOR WD,Community water system,Ground water,Franklin,BANGOR (T),375,8,49,18
NY1313839,BARD COLLEGE,Community water system,Surface water,Dutchess,RED HOOK (T),1400,10,4,27
NY2500792,BAREFOOT MOBILE HOME PARK,Community water system,Ground water,Livingston,YORK (T),79,11,24,14
NY3100556,BARKER VILLAGE,Community water system,Surface water purchased,Niagara,BARKER (V),577,3,0,14
NY4410150,BARKERS MOBILE HOME COLONY,Community water system,Ground water,St. Lawrence,ROSSIE (T),40,8,346,12
NY1206335,BARNES MOBILE HOME PARK,Community water system,Ground water,Delaware,SIDNEY (T),95,3,32,15
NY3202410,BARNEVELD WATER DISTRICT,Community water system,Ground water,Oneida,"BARNEVELD (V), TRENTON (T)",400,19,28,40
NY3630002,BARRE TOWN WDS,Community water system,Surface water purchased,Orleans,BARRE (T),1220,3,3,4
NY5300244,BARTON (T),Community water system,Ground water,Tioga,BARTON (T),300,6,0,14
NY1800544,BATAVIA CITY,Community water system,Surface water,Genesee,BATAVIA (C),15475,13,5,13
NY1800554,BATAVIA CONSOLIDATED W.D.,Community water system,Surface water purchased,Genesee,BATAVIA (T),6495,7,0,5
NY5011945,BATH VA HOSPITAL,Community water system,Ground water,Steuben,BATH (T),405,7,6,15
NY5001206,BATH VILLAGE CONSOLIDATED SAMPLING AREA,Community water system,Ground water,Steuben,BATH (V),6298,19,12,27
NY4100061,BATTISTI PUBLIC WATER SUPPLY,Community water system,Ground water,Rensselaer,SCHODACK (T),163,5,24,7
NY0602925,BAYBERRY LANDING CONDOMINIUMS,Community water system,Ground water,Chautauqua,CHAUTAUQUA (T),108,4,0,3
NY2902816,BAYVILLE (V),Community water system,Ground water,Nassau,BAYVILLE (V),6700,12,29,7
NY1302760,BEACON CITY,Community water system,Surface water,Dutchess,BEACON (C),19000,15,8,21
NY1310806,BEACON HILLS WATER DISTRICT,Community water system,Ground water purchased,Dutchess,FISHKILL (T),999,8,2,9
NY5405793,BEACONVIEW MHP,Community water system,Ground water,Tompkins,DRYDEN (V),110,5,3,15
NY4317681,BEAR MOUNTAIN WATER SUPPLY,Community water system,Surface water,"Orange, Rockland","HIGHLANDS (T), STONY POINT (T), WOODBURY (T)",3564,14,84,11
NY5903438,BEAR RIDGE LAKE WATER DISTRICT,Community water system,Surface water purchased,Westchester,MOUNT PLEASANT (T),518,2,0,13
NY3503550,BEAVER DAM LAKE WATER CORP.,Community water system,Groundwater under influence of surface water,Orange,NEW WINDSOR (T),487,7,8,15
NY2402358,BEAVER FALLS WATER DISTRICT,Community water system,Ground water purchased,Lewis,"CROGHAN (T), NEW BREMEN (T)",782,3,0,2
NY0701007,BEAVER VALLEY WATER DISTRICT,Community water system,Ground water,Chemung,CATLIN (T),550,5,8,15
NY5903419,BEDFORD CONSOLIDATED W.D.,Community water system,Surface water purchased,Westchester,BEDFORD (T),8000,22,5,14
NY0412230,BEDFORD CORNERS MOBILE HOME PARK,Community water system,Ground water,Cattaraugus,PORTVILLE (T),50,4,3,15
NY5902880,BEDFORD HILLS/TACONIC CORR. FACILITIES,Community water system,Groundwater under influence of surface water,Westchester,BEDFORD (T),1300,10,175,14
NY1302787,BEEKMAN COUNTRY CLUB,Community water system,Ground water,Dutchess,EAST FISHKILL (T),1200,13,47,14
NY1302116,BEEKMAN MOBILE HOME PARK 2,Community water system,Ground water,Dutchess,BEEKMAN  (T),100,7,50,25
NY3501331,BEL-AIR TRAILER PARK,Community water system,Ground water,Orange,MONTGOMERY (T),34,5,85,12
NY0319698,BELDEN PARK,Community water system,Ground water,Broome,COLESVILLE (T),50,18,4,16
NY0200313,BELFAST WATER DISTRICT,Community water system,Ground water,Allegany,BELFAST (T),850,18,49,5
NY5530246,BELLA TERRA APARTMENTS,Community water system,Ground water,Ulster,NEW PALTZ (T),65,5,0,5
NY1030243,BELLS POND MOBILE PARK EAST,Community water system,Ground water,Columbia,LIVINGSTON (T),150,4,42,6
NY1006319,BELLS POND MOBILE PARK NORTH,Community water system,Ground water,Columbia,LIVINGSTON (T),150,12,115,12
NY3503889,BELLVALE COMMUNITY,Community water system,Ground water,Orange,CHESTER  (T),180,5,2,14
NY3503602,BELLVALE PARK W.D.,Community water system,Ground water,Orange,WARWICK (T),100,4,45,13
NY0200314,BELMONT VILLAGE PUBLIC WATER,Community water system,Groundwater under influence of surface water,Allegany,BELMONT (V),2400,11,58,8
NY0630085,BEMUS BAY CONDOMINIUMS,Community water system,Ground water,Chautauqua,"BEMUS POINT (V), ELLERY (T)",120,6,21,3
NY5006496,BENDING RIVER ESTATES,Community water system,Ground water,Steuben,LINDLEY (T),41,3,104,17
NY0506416,BENNETTS MOBILE COURT,Community water system,Ground water,Cayuga,MONTEZUMA (T),91,12,21,7
NY6130010,BENTON WD #1,Community water system,Ground water purchased,Yates,BENTON (T),320,2,4,6
NY6130026,BENTON WD #2,Community water system,Surface water purchased,Yates,BENTON (T),500,4,1,6
NY6130011,BENTON WD #3,Community water system,Ground water purchased,Yates,BENTON (T),332,2,3,6
NY1320264,BENWOOD KNOLLS MOBILE HOME PARK,Community water system,Ground water,Dutchess,NORTHEAST (T),87,8,15,23
NY1321409,BERKSHIRE APARTMENTS,Community water system,Ground water,Dutchess,AMENIA (T),80,4,35,12
NY1010294,BERKSHIRE FARM CENTER,Community water system,Ground water,Columbia,CANAAN (T),420,11,2,16
NY4104503,BERLIN WATER DISTRICT # 2,Community water system,Ground water,Rensselaer,BERLIN (T),700,10,10,6
NY5230115,BETHEL SENIOR CITIZEN HOUSING,Community water system,Ground water,Sullivan,BETHEL (T),40,3,4,4
NY5203320,BETHEL WATER CO. INC,Community water system,Ground water,Sullivan,BETHEL (T),600,10,18,10
NY0100191,BETHLEHEM WD NO 1,Community water system,Surface water,Albany,BETHLEHEM (T),31000,15,11,18
NY2902817,BETHPAGE WD,Community water system,Ground water,Nassau,OYSTER BAY (T),33000,43,1,8
NY0200866,BETWEEN THE HOLLOWS MHP,Community water system,Ground water,Allegany,WELLSVILLE (T),45,4,5,11
NY0701011,BIG FLATS WD #2,Community water system,Ground water,Chemung,BIG FLATS (T),5110,7,9,15
NY0701005,BIG FLATS WD #4,Community water system,Ground water,Chemung,BIG FLATS (T),266,4,14,15
NY3510816,"BIG SKY II, LLC",Community water system,Ground water,Orange,WALLKILL (T),18,3,3,13
NY1400842,BIG TREE MOBILE HOME PARK,Community water system,Ground water,Erie,WALES (T),99,5,9,19
NY0301652,BINGHAMTON (T) CONSOLIDATED WD,Community water system,Surface water purchased,Broome,BINGHAMTON (T),2600,6,4,5
NY0301651,"BINGHAMTON, CITY OF",Community water system,Surface water,Broome,BINGHAMTON (C),47600,45,12,14
NY3930047,BIRCH HILL ACRES,Community water system,Ground water,Putnam,SOUTHEAST (T),60,3,1,12
NY1330021,BIRCH HILL WATER,Community water system,Ground water,Dutchess,BEEKMAN  (T),200,11,12,16
NY0700769,BIRCHLAND MHC,Community water system,Ground water,Chemung,CHEMUNG (T),50,7,8,16
NY1606312,BIRCHWOOD ACRES,Community water system,Ground water,Franklin,WESTVILLE (T),40,7,11,15
NY1310668,BIRCHWOOD MOBILE HOME PARK,Community water system,Ground water,Dutchess,WAPPINGER (T),56,4,25,24
NY3700995,BISBOS TRAILER PARK,Community water system,Ground water,Oswego,CONSTANTIA (T),29,12,60,15
NY0930151,BLACK BROOK WD #1,Community water system,Ground water purchased,Clinton,BLACK BROOK (T),594,4,1,24
NY0900210,BLACK BROOK WD NO2,Community water system,Ground water,Clinton,BLACK BROOK (T),81,8,140,24
NY5520381,BLACK CREEK APTS,Community water system,Ground water,Ulster,ESOPUS (T),80,4,70,6
NY2202331,BLACK RIVER VILLAGE,Community water system,Ground water,Jefferson,BLACK RIVER (V),1600,9,0,5
NY3905683,BLACKBERRY HILL,Community water system,Ground water,Putnam,SOUTHEAST (T),650,4,3,14
NY6000609,BLISS WATER SUPPLY,Community water system,Ground water,Wyoming,EAGLE (T),250,4,15,3
NY1330222,BLODGETT WATER DISTRICT,Community water system,Ground water purchased,Dutchess,FISHKILL (T),149,2,1,8
NY5903448,BLOOMERSIDE WATER SUPPLY,Community water system,Ground water,Westchester,NORTH SALEM (T),300,7,1,15
NY3401155,BLOOMFIELD VILLAGE CONSOLIDATED,Community water system,Ground water,Ontario,BLOOMFIELD (V),1814,14,8,8
NY3503620,BLOOMING GROVE WD #2-OXFORD HE,Community water system,Ground water,Orange,BLOOMING GROVE (T),131,5,48,14
NY3503595,BLOOMING GROVE WD #3-TOMAHAWK,Community water system,Ground water,Orange,BLOOMING GROVE (T),208,3,50,14
NY3503625,BLOOMING GROVE WD #4-TAPPAN HO,Community water system,Ground water,Orange,BLOOMING GROVE (T),550,5,67,15
NY3503591,BLOOMING GROVE WD #5-MT. VIEW,Community water system,Ground water,Orange,BLOOMING GROVE (T),300,5,24,14
NY1500275,BLOOMINGDALE WD,Community water system,Ground water,Essex,ST. ARMAND (T),995,16,23,15
NY1200250,BLOOMVILLE WATER DISTRICT,Community water system,Ground water,Delaware,KORTRIGHT (T),220,7,0,4
NY5214752,BLUE HERON PARK,Community water system,Ground water,Sullivan,TUSTEN (T),40,3,60,5
NY3701001,BLUE JAY LANE MOBILE HOME PARK,Community water system,Ground water,Oswego,SCHROEPPEL (T),240,11,11,14
NY3512132,BLUE LAKE,Community water system,Surface water,Orange,"TUXEDO (T), WARWICK (T)",1850,4,5,15
NY2000135,BLUE MT LAKE WD,Community water system,Surface water,Hamilton,INDIAN LAKE (T),400,5,84,21
NY0310322,BLUE RIDGE PARK,Community water system,Ground water,Broome,CONKLIN (T),175,18,6,8
NY5201340,BLUE SKY MANOR,Community water system,Ground water,Sullivan,MAMAKATING (T),495,7,5,14
NY1018149,BLUE SPRUCE MOTEL AND APARTMENTS,Community water system,Ground water,Columbia,KINDERHOOK (T),78,4,31,14
NY5501275,BLUE STONE ACRES MHP,Community water system,Groundwater under influence of surface water,Ulster,KINGSTON (T),180,8,40,11
NY5503413,BLUESTONE PARK WATER DISTRICT,Community water system,Ground water,Ulster,SAUGERTIES (T),80,4,38,6
NY0916542,BLUFF POINT WATER,Community water system,Ground water purchased,Clinton,PLATTSBURGH (C),222,4,7,15
NY4410149,BOB SCOTTS TRAILER PARK,Community water system,Ground water,St. Lawrence,PIERREPONT (T),50,4,0,15
NY5430033,BOICEVILLE APARTMENTS,Community water system,Ground water,Tompkins,CAROLINE (T),32,10,4,14
NY0200329,BOLIVAR-RICHBURG WATER SYSTEM,Community water system,Groundwater under influence of surface water,Allegany,-,1640,15,0,0
NY5600101,BOLTON WATER DISTRICT,Community water system,Surface water,Warren,BOLTON (T),1800,11,17,19
NY1501562,BOLTONS ACRES,Community water system,Ground water,Essex,CHESTERFIELD (T),100,6,6,18
NY4110694,BON ACRE MOBILE HOME PARK,Community water system,Ground water,Rensselaer,SAND LAKE (T),180,6,20,10
NY0400870,BONAVIEW MOBILE HOME PARK,Community water system,Ground water,Cattaraugus,ALLEGANY (T),50,6,91,12
NY3903640,BONIVILLE WATER CO,Community water system,Ground water,Putnam,CARMEL (T),376,6,6,12
NY3202384,BOONVILLE VILLAGE,Community water system,Ground water,Oneida,"BOONVILLE (T), BOONVILLE (V)",2300,11,21,49
NY4911740,BORDER CITY WATER DISTRICT,Community water system,Surface water purchased,Seneca,WATERLOO (T),1600,2,10,18
NY1200251,BOVINA CENTER WATER DIST. NO 1,Community water system,Ground water,Delaware,BOVINA (T),142,9,30,8
NY3201447,BOYD COMMUNITY,Community water system,Ground water,Oneida,WESTMORELAND (T),100,11,1,31
NY4410154,BOYDEN BROOK MOBIL HOME COMMUNITY,Community water system,Ground water,St. Lawrence,CANTON (T),25,7,2,12
NY3505661,BRAESIDE AQUA CORPORATION,Community water system,Ground water,Orange,BLOOMING GROVE (T),500,7,18,13
NY1600003,BRAINARDSVILLE WD,Community water system,Ground water,Franklin,BELLMONT (T),115,8,11,16
NY3212121,BRANDYBROOK MOBILE HOME COURT,Community water system,Ground water,Oneida,VERONA (T),42,9,46,35
NY1450017,"BRANT, TOWN OF",Community water system,Surface water purchased,Erie,BRANT (T),465,2,6,14
NY1010854,BREEZY HILLS COMMUNITY,Community water system,Ground water,Columbia,CHATHAM (V),51,5,23,13
NY5103692,BRENTWOOD WD,Community water system,Ground water,Suffolk,ISLIP (T),28500,26,0,19
NY1302762,BRETTVIEW ACRES WATER CO,Community water system,Ground water purchased,Dutchess,EAST FISHKILL (T),1150,9,4,14
NY3905680,BREWSTER HEIGHTS,Community water system,Surface water,Putnam,SOUTHEAST (T),698,6,7,11
NY3903639,BREWSTER VILLAGE,Community water system,Ground water,Putnam,"BREWSTER (V), SOUTHEAST (T)",2000,10,2,11
NY3916013,BREWSTER WOODS CONDOMINIUM,Community water system,Ground water,Putnam,SOUTHEAST (T),200,6,2,12
NY5903420,BRIARCLIFF MANOR VILLAGE,Community water system,Surface water purchased,Westchester,BRIARCLIFF MANOR (V),9190,20,26,14
NY3290094,BRIDGEWATER WD,Community water system,Ground water,Oneida,"BRIDGEWATER (T), BRIDGEWATER (V)",330,6,0,19
NY5930137,BRIDLESIDE APARTMENTS,Community water system,Ground water,Westchester,NORTH SALEM (T),230,6,0,5
NY5501278,BRIGHAM LANE MOBILE HOME PARK,Community water system,Ground water,Ulster,ULSTER (T),132,3,170,13
NY5503408,BRIGHT ACRES WATER DISTRICT,Community water system,Ground water,Ulster,ULSTER (T),105,4,4,5
NY1302766,BRINKERHOFF WATER DISTRICT,Community water system,Groundwater under influence of surface water,Dutchess,FISHKILL (T),3788,5,4,14
NY3400784,BRISTOL HARBOUR WATER CORP,Community water system,Surface water,Ontario,SOUTH BRISTOL (T),835,8,35,7
NY3400707,BRISTOL VALLEY HOMES,Community water system,Ground water,Ontario,BRISTOL (T),90,3,21,14
NY3430041,BRISTOL WD #1,Community water system,Surface water purchased,Ontario,BRISTOL (T),203,5,3,4
NY5201442,BRITMAN MHP-MINERAL SPRINGS APT,Community water system,Ground water,Sullivan,BETHEL (T),66,4,51,6
NY3501332,BRITTANY TERRACE,Community water system,Ground water,Orange,NEW WINDSOR (T),169,4,18,12
NY1700017,BROADALBIN (V),Community water system,Ground water,Fulton,BROADALBIN (V),1397,8,54,8
NY2701039,BROCKPORT VILLAGE,Community water system,Surface water purchased,Monroe,BROCKPORT (V),22200,4,4,3
NY0600353,BROCTON VILLAGE,Community water system,Surface water,Chautauqua,BROCTON (V),1486,13,23,11
NY4130313,BROOK POINTE,Community water system,Ground water,Rensselaer,SCHODACK (T),93,5,3,3
NY1210657,BROOK VIEW MHP,Community water system,Ground water,Delaware,WALTON (T),46,5,46,11
NY5111891,BROOKHAVEN NATIONAL LABS,Community water system,Ground water,Suffolk,BROOKHAVEN (T),3500,15,0,14
NY4701522,BROOKSIDE,Community water system,Ground water,Schoharie,MIDDLEBURGH (T),30,4,14,54
NY0310334,BROOKSIDE ESTATES,Community water system,Ground water,Broome,NANTICOKE (T),107,6,5,14
NY0611923,BROOKSIDE ESTATES MHP,Community water system,Ground water,Chautauqua,CARROLL (T),200,4,2,4
NY1330601,BROOKSIDE MEADOWS APARTMENTS,Community water system,Ground water,Dutchess,PLEASANT VALLEY (T),600,4,1,17
NY1906318,BROOKSIDE MOBILE HOME PARK,Community water system,Ground water,Greene,CATSKILL (T),424,10,47,5
NY5201341,BROOKSIDE MOBILE HOME PARK,Community water system,Ground water,Sullivan,THOMPSON (T),36,3,6,12
NY4130001,BROOKSIDE SENIOR HOUSING,Community water system,Ground water,Rensselaer,SAND LAKE (T),40,4,8,7
NY5405820,BROOKVIEW APARTMENTS,Community water system,Ground water,Tompkins,DRYDEN (T),45,5,4,13
NY4501803,BROOKVIEW MHP,Community water system,Ground water,Saratoga,GREENFIELD (T),330,7,41,13
NY5018387,BROOKWOOD MOBILE HOME PARK,Community water system,Ground water,Steuben,BATH (T),58,7,275,27
NY5405794,BROOKWOODS MOBILE MANOR,Community water system,Ground water,Tompkins,LANSING (T),50,4,0,15
NY2235001,BROWNVILLE (T) WATER DISTRICT #1,Community water system,Surface water purchased,Jefferson,BROWNVILLE (T),600,2,5,3
