"PWS ID","PWS Name","PWS Type","Primary Source","Counties Served","Cities Served","PopulationServed Count","Number of Facilities","Number of Violations","Number of Site Visits"
"VT0000170","1815 PUCKER STREET","Transient non-community system","Ground water","Lamoille","STOWE","60","4","14","2"
"VT0021155","1824 HOUSE","Transient non-community system","Ground water","Washington","WAITSFIELD","178","6","6","3"
"VT0021237","7 ELEVEN STORE NO 32511","Transient non-community system","Ground water","Bennington","WINHALL","30","3","5","0"
"VT0021009","7 ELEVEN STORE NO 32512","Transient non-community system","Ground water","Windham","DOVER","25","3","0","2"
"VT0001213","ABBEY PUB RESTAURANT","Transient non-community system","Ground water","Franklin","SHELDON","180","4","9","5"
"VT0020965","ABBOTTS GLEN","Transient non-community system","Ground water","Windham","WHITINGHAM","46","2","6","1"
"VT0008153","ABEL MOUNTAIN CAMPGROUND","Transient non-community system","Ground water","Orange","BRAINTREE","510","4","12","2"
"VT0004637","ADDISON COUNTY HOME HEALTH NEIGHBORS","Transient non-community system","Ground water","Addison","NEW HAVEN","25","4","12","1"
"VT0004316","AERIE INN","Transient non-community system","Ground water","Bennington","DORSET","50","6","1","3"
"VT0008257","ALBURG RV RESORT","Transient non-community system","Ground water","Grand Isle","ALBURG","860","8","12","4"
"VT0020972","ALBURG SHORT STOP MOBIL","Transient non-community system","Ground water","Grand Isle","ALBURG","25","4","43","3"
"VT0021367","ALLEN BROTHERS INC","Transient non-community system","Ground water","Windham","WESTMINSTER","36","2","9","1"
"VT0008039","ALLIS STATE PARK","Transient non-community system","Ground water","Orange","BROOKFIELD","168","7","4","3"
"VT0006401","ALOHA GIRLS CAMP","Transient non-community system","Ground water","Orange","FAIRLEE","200","6","1","7"
"VT0006402","ALOHA HIVE CAMP","Transient non-community system","Ground water","Orange","WEST FAIRLEE","185","6","0","4"
"VT0006422","ALOHA MIDDLEBROOK CAMPUS","Transient non-community system","Ground water","Orange","WEST FAIRLEE","85","8","2","4"
"VT0021228","ALPINE VALLEY RV PARK","Transient non-community system","Ground water","Essex","CONCORD","282","2","16","0"
"VT0021292","AMEE FARM","Transient non-community system","Ground water","Rutland","PITTSFIELD","68","7","18","3"
"VT0020691","AMERICAN FLAT BREAD LAREAU FARM INN","Transient non-community system","Ground water","Washington","WAITSFIELD","268","3","13","3"
"VT0021059","AMERICAN LEGION POST 90","Transient non-community system","Ground water","Bennington","POWNAL","201","3","6","4"
"VT0020477","APPLE ISLAND RESORT","Transient non-community system","Surface water","Grand Isle","SOUTH HERO","900","14","19","7"
"VT0001488","APPLE VALLEY INN CAFE","Transient non-community system","Ground water","Bennington","BENNINGTON","71","3","3","2"
"VT0004115","ARCADY AT THE SUNDERLAND MOTOR LODGE","Transient non-community system","Ground water","Bennington","SUNDERLAND","52","5","10","2"
"VT0021239","ARMED FORCES RESERVE CENTER","Transient non-community system","Ground water","Windsor","HARTFORD","115","4","1","2"
"VT0021398","ARTISTREE GALLERY","Transient non-community system","Ground water","Windsor","POMFRET","263","5","2","1"
"VT0021436","ASPEN MOTEL","Transient non-community system","Ground water","Bennington","MANCHESTER","34","3","0","1"
"VT0001245","AUSTIN HILL INN","Transient non-community system","Ground water","Windham","DOVER","82","2","28","1"
"VT0002695","AUSTRIAN HAUS","Transient non-community system","Ground water","Windham","DOVER","168","4","8","4"
"VT0020349","AUTOMOBILE INTERNATIONAL CORP","Transient non-community system","Ground water","Rutland","CLARENDON","30","2","5","3"
"VT0020521","AVALANCHE MOTEL","Transient non-community system","Ground water","Bennington","MANCHESTER","101","4","12","3"
"VT0000165","BACK BEHIND STEAK SALOON","Transient non-community system","Ground water","Windsor","BRIDGEWATER","115","2","12","2"
"VT0003064","BAKERSFIELD COUNTRY CLUB","Transient non-community system","Ground water","Franklin","BAKERSFIELD","165","6","23","5"
"VT0008139","BALD MOUNTAIN CAMPGROUND","Transient non-community system","Ground water","Windham","TOWNSHEND","784","6","14","2"
"VT0020747","BARN DAY CAMP","Transient non-community system","Ground water","Windsor","PLYMOUTH","136","2","2","2"
"VT0000254","BARN RESTAURANT TAVERN","Transient non-community system","Ground water","Rutland","PAWLET","85","3","34","2"
"VT0020975","BARNARD GENERAL STORE","Transient non-community system","Ground water","Windsor","BARNARD","158","3","16","4"
"VT0020202","BARNARD INN","Transient non-community system","Ground water","Windsor","BARNARD","86","7","1","2"
"VT0008209","BARRE COUNTRY CLUB","Transient non-community system","Ground water","Washington","PLAINFIELD","192","8","12","5"
"VT0020844","BARREWOOD CAMPGROUND","Transient non-community system","Ground water","Orleans","WESTFIELD","102","3","35","2"
"VT0020229","BARTON GOLF CLUB","Transient non-community system","Ground water","Orleans","BARTON","154","3","2","3"
"VT0001033","BASIN HARBOR CLUB","Transient non-community system","Surface water","Addison","FERRISBURG","470","5","4","4"
"VT0021488","BATTENKILL MANSION","Transient non-community system","Ground water","Bennington","MANCHESTER","44","3","3","1"
"VT0020973","BAY STORE","Transient non-community system","Ground water","Franklin","ST. ALBANS TOWN","500","3","1","4"
"VT0002115","BAYSIDE PAVILION","Transient non-community system","Ground water","Franklin","ST. ALBANS TOWN","78","5","31","3"
"VT0020351","BD PRESS INC","Transient non-community system","Ground water","Franklin","GEORGIA","72","3","7","3"
"VT0001076","BEAR MOUNTAIN","Transient non-community system","Ground water","Rutland","KILLINGTON","290","4","0","3"
"VT0001639","BELFRY","Transient non-community system","Ground water","Franklin","MONTGOMERY","57","3","8","2"
"VT0020599","BELLOWS FALLS COUNTRY CLUB","Transient non-community system","Ground water","Windham","ROCKINGHAM","364","6","7","4"
"VT0021210","BELVIDERE COMMUNITY CLUB","Transient non-community system","Ground water","Lamoille","BELVIDERE","230","4","3","1"
"VT0021438","BENNINGTON LDS CHURCH","Transient non-community system","Ground water","Bennington","BENNINGTON","70","5","3","1"
"VT0008208","BENNINGTON STATE AIRPORT","Transient non-community system","Ground water","Bennington","BENNINGTON","39","4","0","3"
"VT0021601","BENSON VILLAGE STORE","Transient non-community system","Ground water","Rutland","BENSON","31","3","0","1"
"VT0004318","BEST WESTERN BENNINGTON","Transient non-community system","Ground water","Bennington","BENNINGTON","178","6","13","2"
"VT0006651","BETHANY BIRCHES CAMP","Transient non-community system","Ground water","Windsor","PLYMOUTH","100","6","3","0"
"VT0021593","BETHEL HEALTH CENTER - ROYALTON","Transient non-community system","Ground water","Windsor","ROYALTON","104","2","0","1"
"VT0000722","BIG BEARS LODGE","Transient non-community system","Ground water","Windham","DOVER","50","6","2","4"
"VT0000004","BIG PICTURE","Transient non-community system","Ground water","Washington","WAITSFIELD","212","3","19","3"
"VT0020714","BIRCH RIDGE INN","Transient non-community system","Ground water","Rutland","KILLINGTON","30","3","11","4"
"VT0021231","BLAKE/RL VALLEE GEORGIA MOBIL","Transient non-community system","Ground water","Franklin","GEORGIA","47","3","0","3"
"VT0002411","BLUE GENTIAN LODGE","Transient non-community system","Ground water","Windham","LONDONDERRY","82","3","4","5"
"VT0001049","BLUEBERRY HILL","Transient non-community system","Ground water","Washington","EAST MONTPELIER","61","4","2","1"
"VT0001930","BLUSH HILL COUNTRY CLUB THE CLUB HOUSE","Transient non-community system","Ground water","Washington","WATERBURY","110","7","14","3"
"VT0020766","BOBS DINER","Transient non-community system","Ground water","Bennington","MANCHESTER","55","3","28","3"
"VT0008038","BOMOSEEN STATE PARK","Transient non-community system","Ground water","Rutland","HUBBARDTON","444","7","0","3"
"VT0020690","BONGIORNOS","Transient non-community system","Ground water","Washington","FAYSTON","106","4","16","4"
"VT0005642","BOW AND ARROW MHP","Transient non-community system","Surface water","Grand Isle","NORTH HERO","60","9","9","9"
"VT0004875","BRAESIDE MOTEL","Transient non-community system","Ground water","Windsor","WOODSTOCK","48","4","7","3"
"VT0008035","BRANBURY STATE PARK","Transient non-community system","Ground water","Addison","SALISBURY","967","6","3","5"
"VT0004691","BRANDON MOTOR LODGE","Transient non-community system","Ground water","Rutland","BRANDON","172","7","13","2"
"VT0020689","BRATTLEBORO COUNTRY CLUB","Transient non-community system","Ground water","Windham","BRATTLEBORO","114","5","5","4"
"VT0008137","BRATTLEBORO NORTH KOA","Transient non-community system","Ground water","Windham","PUTNEY","195","7","2","2"
"VT0020746","BREEZY MEADOWS CAMPGROUND","Transient non-community system","Ground water","Essex","CONCORD","220","4","14","3"
"VT0020049","BREWSKIS PUB","Transient non-community system","Ground water","Orleans","IRASBURG","66","3","27","2"
"VT0020834","BREWSTER RIVER CAMPGROUND","Transient non-community system","Ground water","Lamoille","CAMBRIDGE","60","4","6","4"
"VT0000268","BREWSTER RIVER PUB","Transient non-community system","Ground water","Lamoille","CAMBRIDGE","103","4","29","4"
"VT0004333","BRITTANY MOTEL","Transient non-community system","Ground water","Bennington","MANCHESTER","32","5","13","6"
"VT0001652","BROMLEY VIEW INN","Transient non-community system","Ground water","Bennington","WINHALL","110","4","9","2"
"VT0021457","BROOKSIDE CAMPGROUND","Transient non-community system","Ground water","Franklin","ENOSBURG","400","5","6","2"
"VT0021165","BROOKSIDE COUNTRY STORE","Transient non-community system","Ground water","Washington","BARRE TOWN","25","3","6","2"
"VT0002322","BRYANT HOUSE RESTAURANT","Transient non-community system","Ground water","Windsor","WESTON","75","9","69","4"
"VT0006561","BUCK LAKE GRN MTN CONSERVATION CAMP","Transient non-community system","Ground water","Washington","WOODBURY","80","4","11","4"
"VT0008200","BUOY 39","Transient non-community system","Ground water","Addison","ORWELL","33","3","0","1"
"VT0021248","BURKE TOWN OFFICES","Transient non-community system","Ground water","Caledonia","BURKE","112","4","5","3"
"VT0008043","BURTON ISLAND STATE PARK","Transient non-community system","Surface water","Franklin","ST. ALBANS TOWN","374","5","0","4"
"VT0002603","BUTTERNUT PROPERTIES","Transient non-community system","Ground water","Rutland","KILLINGTON","36","6","3","4"
"VT0002719","CABINS AT AUTUMN MOUNTAIN WINERY","Transient non-community system","Ground water","Rutland","BRANDON","98","3","12","2"
"VT0020681","CAJUNS SNACK BAR","Transient non-community system","Ground water","Orleans","LOWELL","30","3","30","3"
"VT0008207","CALEDONIA STATE AIRPORT","Transient non-community system","Ground water","Caledonia","LYNDON","25","3","7","2"
"VT0021347","CALVARY CHAPEL","Transient non-community system","Ground water","Windham","TOWNSHEND","25","2","0","1"
"VT0008032","CALVIN COOLIDGE STATE PARK","Transient non-community system","Ground water","Windsor","PLYMOUTH","254","11","0","5"
"VT0006412","CAMP AKEELA","Transient non-community system","Ground water","Orange","STRAFFORD","220","12","15","9"
"VT0006501","CAMP BETSEY COX","Transient non-community system","Ground water","Rutland","PITTSFORD","150","7","9","4"
"VT0006405","CAMP BILLINGS","Transient non-community system","Ground water","Orange","THETFORD","177","7","10","2"
"VT0021321","CAMP COMMON GROUND","Transient non-community system","Ground water","Addison","STARKSBORO","154","6","6","1"
"VT0021188","CAMP DREAM","Transient non-community system","Ground water","Franklin","FLETCHER","30","2","7","2"
"VT0006156","CAMP DUDLEY AT KINIYA","Transient non-community system","Ground water","Chittenden","COLCHESTER","263","10","12","4"
"VT0021453","CAMP JOSEPH","Transient non-community system","Ground water","Windsor","ROYALTON","200","4","3","5"
"VT0006608","CAMP NERINGA","Transient non-community system","Ground water","Windham","MARLBORO","154","6","3","4"
"VT0008048","CAMP PLYMOUTH STATE PARK","Transient non-community system","Ground water","Windsor","PLYMOUTH","357","5","0","6"
"VT0004200","CAMP SKYLAND","Transient non-community system","Surface water","Grand Isle","SOUTH HERO","188","5","17","3"
"VT0006009","CAMP THORPE","Transient non-community system","Ground water","Addison","GOSHEN","106","4","14","3"
"VT0008161","CAMPBELLS BAY","Transient non-community system","Ground water","Franklin","SWANTON","136","7","3","3"
"VT0008138","CAMPERAMA","Transient non-community system","Ground water","Windham","TOWNSHEND","686","3","15","2"
"VT0008108","CAMPING ON THE BATTENKILL","Transient non-community system","Ground water","Bennington","ARLINGTON","452","18","26","6"
"VT0020688","CANADIAN CLUB","Transient non-community system","Ground water","Washington","BARRE CITY","299","3","6","3"
"VT0002386","CANDLELIGHT MOTEL","Transient non-community system","Ground water","Bennington","ARLINGTON","66","3","12","4"
"VT0021376","CARINTHIA AT MOUNT SNOW","Transient non-community system","Ground water","Windham","DOVER","626","4","0","0"
"VT0021244","CARLOS OTIS HEINES WELLNESS CENTER","Transient non-community system","Ground water","Windham","TOWNSHEND","60","2","0","1"
"VT0020670","CASA BELLA INN RESTAURANT","Transient non-community system","Ground water","Rutland","PITTSFIELD","60","2","13","4"
"VT0000173","CASCADES LODGE","Transient non-community system","Ground water","Rutland","KILLINGTON","294","5","4","3"
"VT0000226","CASEYS CABOOSE","Transient non-community system","Ground water","Rutland","KILLINGTON","128","3","23","3"
"VT0008155","CATON PLACE CAMPGROUND","Transient non-community system","Ground water","Windsor","CAVENDISH","162","3","17","2"
"VT0000408","CATTAILS RESTAURANT INC","Transient non-community system","Ground water","Rutland","BRANDON","80","3","27","2"
"VT0004837","CEDAR BROOK MOTOR INN","Transient non-community system","Ground water","Rutland","KILLINGTON","78","7","11","3"
"VT0020592","CEDAR KNOLL COUNTRY CLUB","Transient non-community system","Ground water","Chittenden","HINESBURG","210","4","0","3"
"VT0000402","CHALET KILLINGTON","Transient non-community system","Ground water","Rutland","KILLINGTON","205","5","0","4"
"VT0020067","CHAMPLAIN COUNTRY CLUB RESTAURANT","Transient non-community system","Ground water","Franklin","SWANTON","268","3","30","4"
"VT0008109","CHAMPLAIN VALLEY CAMPGROUND","Transient non-community system","Ground water","Franklin","SWANTON","354","6","1","1"
"VT0001702","CHANTECLEER RESTAURANT","Transient non-community system","Ground water","Bennington","DORSET","90","3","14","4"
"VT0008126","CHAR BO CAMPGROUND","Transient non-community system","Ground water","Orleans","DERBY","176","3","6","3"
"VT0000963","CHARITYS","Transient non-community system","Ground water","Rutland","KILLINGTON","271","3","69","3"
"VT0020870","CHARLOTTE SENIOR CENTER","Transient non-community system","Ground water","Chittenden","CHARLOTTE","100","3","3","3"
"VT0008002","CHARLOTTE TOWN BEACH","Transient non-community system","Ground water","Chittenden","CHARLOTTE","25","3","17","4"
"VT0021390","CHARLOTTE TOWN OFFICE AND LIBRARY","Transient non-community system","Ground water","Chittenden","CHARLOTTE","81","5","4","1"
"VT0001715","CHAUNCEYS","Transient non-community system","Ground water","Bennington","ARLINGTON","64","3","30","3"
"VT0000208","CHINESE GOURMET SUSHI YOSHI","Transient non-community system","Ground water","Rutland","KILLINGTON","107","3","11","2"
"VT0002015","CHIPMAN INN","Transient non-community system","Ground water","Addison","RIPTON","25","3","1","0"
"VT0008201","CHIPMAN POINT MARINA","Transient non-community system","Ground water","Addison","ORWELL","75","3","26","3"
"VT0021291","CHITTENDEN GRANGE HALL","Transient non-community system","Ground water","Rutland","CHITTENDEN","75","2","1","1"
"VT0021061","CHRIST CHURCH","Transient non-community system","Ground water","Windham","ROCKINGHAM","224","3","5","3"
"VT0000847","CHRISTMAS TREE INN","Transient non-community system","Ground water","Washington","WARREN","32","3","11","9"
"VT0001953","CLEAR RIVER INN TAVERN","Transient non-community system","Ground water","Rutland","PITTSFIELD","543","5","21","5"
"VT0002395","CLIFF HOUSE","Transient non-community system","Ground water","Lamoille","STOWE","108","3","4","2"
"VT0020359","CLIFFORD OF VERMONT","Transient non-community system","Ground water","Windsor","BETHEL","223","5","8","5"
"VT0021350","CLOUDLAND FARM LLC","Transient non-community system","Ground water","Windsor","POMFRET","25","4","1","1"
"VT0020596","COCHRAN SKI AREA","Transient non-community system","Ground water","Chittenden","RICHMOND","93","4","0","1"
"VT0021211","COCO NEW HAVEN","Transient non-community system","Ground water","Chittenden","NEW HAVEN","25","3","8","1"
"VT0000146","COLONEL WILLIAMS INN","Transient non-community system","Ground water","Windham","MARLBORO","322","3","6","3"
"VT0000543","COLONIAL HOUSE","Transient non-community system","Ground water","Windsor","WESTON","61","3","1","3"
"VT0000282","COOPER HILL INN","Transient non-community system","Ground water","Windham","DOVER","34","3","10","3"
"VT0000196","CORTINA INN  RESORT","Transient non-community system","Ground water","Rutland","MENDON","616","10","83","5"
"VT0001644","COUNTRY HOUSE RESTAURANT","Transient non-community system","Ground water","Rutland","PITTSFORD","125","4","6","1"
"VT0000662","COUNTRY MANS PLEASURE","Transient non-community system","Ground water","Rutland","MENDON","113","3","13","2"
"VT0021151","COUNTRY VILLAGE CAMPGROUND","Transient non-community system","Ground water","Addison","LEICESTER","166","3","9","2"
"VT0006452","COUTTS MORIARTY 4H CAMP","Transient non-community system","Ground water","Orleans","DERBY","96","2","9","3"
"VT0021157","CRAFTSBURY GENERAL STORE","Transient non-community system","Ground water","Orleans","CRAFTSBURY","45","2","3","1"
"VT0003059","CRAFTSBURY OUTDOOR CENTER","Transient non-community system","Ground water","Orleans","CRAFTSBURY","90","4","3","2"
"VT0000782","CREEK HOUSE","Transient non-community system","Ground water","Windsor","BETHEL","41","3","9","3"
"VT0020906","CRISANVER HOUSE","Transient non-community system","Ground water","Rutland","SHREWSBURY","54","3","15","2"
"VT0005393","CROSS COUNTRY","Transient non-community system","Ground water","Windham","WILMINGTON","40","3","2","7"
"VT0008106","CROWN POINT CAMPING","Transient non-community system","Ground water","Windsor","WEATHERSFIELD","169","5","9","2"
"VT0002063","CROWN POINT COUNTRY CLUB","Transient non-community system","Ground water","Windsor","WEATHERSFIELD","106","3","32","3"
"VT0000736","CUP N SAUCER","Transient non-community system","Ground water","Windham","WILMINGTON","48","3","1","2"
"VT0020732","CW MULHOLLAND WELL 3","Transient non-community system","Ground water","Rutland","CASTLETON","75","3","17","2"
"VT0020897","DAKIN FARMS","Transient non-community system","Ground water","Addison","FERRISBURG","400","4","4","4"
"VT0001602","DANAS BY THE GORGE","Transient non-community system","Ground water","Windsor","HARTFORD","78","4","20","2"
"VT0003173","DEERHILL INN","Transient non-community system","Ground water","Windham","DOVER","99","6","9","4"
"VT0002793","DINER SOAR RESTAURANT","Transient non-community system","Ground water","Washington","WARREN","26","3","5","3"
"VT0021372","DISHMILL FOREST PRODUCTS LLC","Transient non-community system","Ground water","Caledonia","BURKE","81","2","2","1"
"VT0021336","DOCTORS PARK REALTY","Transient non-community system","Ground water","Lamoille","STOWE","80","3","1","2"
"VT0021430","DOLLAR GENERAL - ALBURGH","Transient non-community system","Ground water","Grand Isle","ALBURG","25","3","2","1"
"VT0000211","DOLLAR GENERAL - ARLINGTON","Transient non-community system","Ground water","Bennington","ARLINGTON","48","4","32","4"
"VT0021418","DOLLAR GENERAL - GEORGIA","Transient non-community system","Ground water","Franklin","GEORGIA","25","3","3","1"
"VT0021413","DOLLAR GENERAL - JERICHO","Transient non-community system","Ground water","Chittenden","JERICHO","25","3","0","3"
"VT0021594","DOLLAR GENERAL - JOHNSON","Transient non-community system","Ground water","Lamoille","JOHNSON","25","2","0","0"
"VT0021562","DOLLAR GENERAL - POWNAL","Transient non-community system","Ground water","Bennington","POWNAL","25","3","0","1"
"VT0021505","DORSET FIELD CLUB 13TH HOLE","Transient non-community system","Ground water","Bennington","DORSET","66","3","2","2"
"VT0021504","DORSET FIELD CLUB 7TH HOLE","Transient non-community system","Ground water","Bennington","DORSET","66","3","2","3"
"VT0021503","DORSET FIELD CLUB PADDLE TENNIS","Transient non-community system","Ground water","Bennington","DORSET","25","2","0","2"
"VT0021125","DORSET RV PARK","Transient non-community system","Ground water","Bennington","DORSET","35","2","4","1"
"VT0000933","DOVER CENTER","Transient non-community system","Ground water","Windham","DOVER","25","3","8","5"
"VT0001244","DOVER FORGE RESTAURANT","Transient non-community system","Ground water","Windham","DOVER","464","6","19","2"
"VT0021282","DR RUHLS DENTISTRY OFFICE","Transient non-community system","Ground water","Windham","WILMINGTON","50","3","0","1"
"VT0002541","DREWSKIS ON THE RIVER","Transient non-community system","Ground water","Windsor","BRIDGEWATER","25","3","3","0"
"VT0020895","DS DOGHOUSE AND TAVERN","Transient non-community system","Ground water","Addison","GRANVILLE","36","3","7","3"
"VT0020982","DUMMERSTON HIGHWAY GARAGE AOT","Transient non-community system","Ground water","Windham","DUMMERSTON","36","4","3","4"
"VT0020509","DUNKIN DONUTS","Transient non-community system","Ground water","Lamoille","MORRISTOWN","33","2","5","2"
"VT0003359","EAST BURKE COMPLEX","Transient non-community system","Ground water","Caledonia","BURKE","173","7","13","7"
"VT0020809","EAST HAVEN COMMUNITY BLDG/CLERKS OFFICE","Transient non-community system","Ground water","Essex","EAST HAVEN","26","5","20","7"
"VT0021426","EAST POULTNEY GENERAL STORE","Transient non-community system","Ground water","Rutland","POULTNEY","33","3","0","1"
"VT0001082","EATONS SUGARHOUSE","Transient non-community system","Ground water","Windsor","ROYALTON","75","5","8","3"
"VT0001745","ECHO LAKE INN","Transient non-community system","Ground water","Windsor","PLYMOUTH","260","3","7","3"
"VT0021038","EDEN GENERAL STORE","Transient non-community system","Ground water","Lamoille","EDEN","708","2","2","3"
"VT0008148","EDEN LAKE RECREATION","Transient non-community system","Ground water","Lamoille","EDEN","152","4","23","4"
"VT0020773","EDEN MINI MART/UNCLE BILLS DINER","Transient non-community system","Ground water","Lamoille","EDEN","40","2","9","6"
"VT0008029","ELMORE STATE PARK","Transient non-community system","Ground water","Lamoille","ELMORE","720","2","2","2"
"VT0020595","EMERALD LAKE STATE PARK","Transient non-community system","Ground water","Bennington","DORSET","585","7","1","3"
"VT0021216","EQUINOX RESORT LAKE HOUSE","Transient non-community system","Ground water","Bennington","MANCHESTER","30","2","4","1"
"VT0020517","ERICAS AMERICAN DINER","Transient non-community system","Ground water","Franklin","FAIRFAX","110","4","12","5"
"VT0008205","FAIR HAVEN WELCOME AREA","Transient non-community system","Ground water","Rutland","FAIR HAVEN","303","3","0","3"
"VT0021317","FAIRFAX COMMONS","Transient non-community system","Ground water","Franklin","FAIRFAX","49","3","1","2"
"VT0008233","FAIRFAX SB REST AREA","Transient non-community system","Ground water","Franklin","FAIRFAX","300","4","0","3"
"VT0004531","FAIRLEE MOTEL","Transient non-community system","Ground water","Orange","FAIRLEE","48","4","1","4"
"VT0006408","FARNSWORTH CAMP","Transient non-community system","Ground water","Orange","THETFORD","300","7","13","4"
"VT0006409","FARWELL CAMP","Transient non-community system","Ground water","Orange","NEWBURY","166","6","5","5"
"VT0021201","FAT CROW","Transient non-community system","Ground water","Windham","NEWFANE","32","4","3","1"
"VT0020940","FAT HAT CORNER","Transient non-community system","Ground water","Windsor","HARTFORD","25","2","3","2"
"VT0001128","FATHERS RESTAURANT","Transient non-community system","Ground water","Windham","WESTMINSTER","57","6","9","2"
"VT0020970","FERRISBURG SHORT STOP","Transient non-community system","Ground water","Addison","FERRISBURG","52","5","3","2"
"VT0004307","FIFE N DRUM MOTEL","Transient non-community system","Ground water","Bennington","BENNINGTON","66","5","5","2"
"VT0021041","FIRST IN FITNESS","Transient non-community system","Ground water","Washington","BERLIN","360","5","4","3"
"VT0020806","FLETCHER FARM SCHOOL FOR ARTS CRAFTS","Transient non-community system","Ground water","Windsor","LUDLOW","93","7","13","2"
"VT0008007","FORT DUMMER STATE PARK","Transient non-community system","Ground water","Windham","VERNON","244","8","4","5"
"VT0000918","FOUNDRY","Transient non-community system","Ground water","Rutland","KILLINGTON","200","7","21","4"
"VT0001516","FOUR COLUMNS","Transient non-community system","Ground water","Windham","NEWFANE","109","9","7","2"
"VT0001892","FOUR WINDS COUNTRY MOTEL","Transient non-community system","Ground water","Bennington","MANCHESTER","71","5","10","4"
"VT0021099","FRANS KITCHEN","Transient non-community system","Ground water","Windham","JAMAICA","33","3","12","2"
"VT0021564","FRESH TRACKS FARM","Transient non-community system","Ground water","Washington","BERLIN","40","3","0","1"
"VT0020978","FRIENDS OF ROBERT FROST","Transient non-community system","Ground water","Bennington","SHAFTSBURY","90","2","0","0"
"VT0002860","GAP PUB AND GRILL","Transient non-community system","Ground water","Orleans","WESTMORE","80","3","16","3"
"VT0001783","GARDEN CAFE & GALLERY","Transient non-community system","Ground water","Windham","LONDONDERRY","50","2","61","2"
"VT0002974","GARLIC RESTAURANT","Transient non-community system","Ground water","Rutland","KILLINGTON","166","3","29","4"
"VT0020490","GEORGIA LIBRARY MORIN","Transient non-community system","Ground water","Franklin","FAIRFAX","39","3","1","1"
"VT0021307","GEORGIA MARKET","Transient non-community system","Ground water","Franklin","GEORGIA","27","3","1","2"
"VT0021161","GEORGIA MEDICAL GROUP","Transient non-community system","Ground water","Franklin","GEORGIA","80","3","0","2"
"VT0008234","GEORGIA NB REST AREA","Transient non-community system","Ground water","Franklin","GEORGIA","500","6","1","3"
"VT0008262","GEORGIA TOWN PICNIC","Transient non-community system","Ground water","Franklin","GEORGIA","25","3","4","1"
"VT0020542","GETAWAY MOUNTAIN CAMPGROUND","Transient non-community system","Ground water","Windsor","WEATHERSFIELD","270","4","2","2"
"VT0008028","GIFFORD WOODS STATE PARK","Transient non-community system","Ground water","Rutland","KILLINGTON","194","4","2","2"
"VT0001170","GLEN HOUSE","Transient non-community system","Ground water","Washington","FAYSTON","135","7","5","5"
"VT0008149","GOLD BROOK CAMPGROUND","Transient non-community system","Ground water","Lamoille","STOWE","316","9","12","4"
"VT0002092","GONDOLA CAFETERIAMIDWAY LODGE","Transient non-community system","Ground water","Lamoille","STOWE","423","4","0","4"
"VT0020795","GOOD FELLAS RESTAURANT  TAVERN","Transient non-community system","Ground water","Caledonia","DANVILLE","110","4","9","3"
"VT0008142","GOOSE POINT CAMPGROUND","Transient non-community system","Ground water","Grand Isle","ALBURG","802","4","1","5"
"VT0004905","GOVERNORS ROCK MOTEL","Transient non-community system","Ground water","Bennington","SHAFTSBURY","30","5","0","2"
"VT0000064","GRAFTON INN","Transient non-community system","Ground water","Windham","GRAFTON","222","9","6","5"
"VT0020338","GRAFTON VILLAGE STORE BARRETT HOUSE","Transient non-community system","Ground water","Windham","GRAFTON","25","2","0","1"
"VT0000642","GRAY GHOST INN","Transient non-community system","Ground water","Windham","DOVER","233","4","10","4"
"VT0006602","GREEN MOUNTAIN CAMP INC","Transient non-community system","Ground water","Windham","DUMMERSTON","95","10","22","7"
"VT0021383","GREEN MOUNTAIN CLUB","Transient non-community system","Ground water","Washington","WATERBURY","25","3","1","1"
"VT0020945","GREEN MOUNTAIN FAMILY CAMPGROUND","Transient non-community system","Ground water","Addison","BRISTOL","194","3","12","4"
"VT0020854","GREEN MOUNTAIN HORSE ASSN INC","Transient non-community system","Ground water","Windsor","WOODSTOCK","312","10","9","4"
"VT0021563","GREEN MOUNTAIN MENNONITE FELLOWSHIP","Transient non-community system","Ground water","Bennington","BENNINGTON","219","3","36","1"
"VT0020649","GREEN MOUNTAIN NATIONAL GOLF COURSE","Transient non-community system","Ground water","Rutland","KILLINGTON","200","3","39","7"
"VT0001900","GREEN RIVER INN","Transient non-community system","Ground water","Bennington","SANDGATE","32","3","18","2"
"VT0004789","GREENBRIER INN","Transient non-community system","Ground water","Rutland","KILLINGTON","65","7","16","3"
"VT0001838","GREENWOOD LODGE AND CAMPSITES","Transient non-community system","Ground water","Bennington","WOODFORD","187","4","1","2"
"VT0020941","GREY FOX INN","Transient non-community system","Ground water","Lamoille","STOWE","62","5","30","3"
"VT0008023","GROTON BIG DEER","Transient non-community system","Ground water","Caledonia","GROTON","112","8","4","6"
"VT0008036","GROTON BOULDER BEACH","Transient non-community system","Ground water","Caledonia","GROTON","100","9","4","7"
"VT0020835","GROTON FOREST ROAD CAMPGROUND","Transient non-community system","Ground water","Washington","MARSHFIELD","50","4","16","2"
"VT0008026","GROTON OSMORE POND","Transient non-community system","Ground water","Caledonia","GROTON","100","3","7","5"
"VT0008024","GROTON RICKER POND","Transient non-community system","Ground water","Caledonia","GROTON","448","3","2","6"
"VT0008022","GROTON STILLWATER","Transient non-community system","Ground water","Caledonia","GROTON","328","7","11","5"
"VT0008361","GROUT POND PICNIC AREA","Transient non-community system","Ground water","Windham","STRATTON","156","2","2","2"
